"ARRIVAL_TM","AUTOMOBILE_COUNT","BELTED_DEATH_COUNT","BELTED_SUSP_SERIOUS_INJ_COUNT","BICYCLE_COUNT","BICYCLE_DEATH_COUNT","BICYCLE_SUSP_SERIOUS_INJ_COUNT","BUS_COUNT","CHLDPAS_DEATH_COUNT","CHLDPAS_SUSP_SERIOUS_INJ_COUNT","COLLISION_TYPE","COMM_VEH_COUNT","CONS_ZONE_SPD_LIM","COUNTY","CRASH_MONTH","CRASH_YEAR","CRN","DAY_OF_WEEK","DEC_LAT","DEC_LONG","DISPATCH_TM","DISTRICT","DRIVER_COUNT_16YR","DRIVER_COUNT_17YR","DRIVER_COUNT_18YR","DRIVER_COUNT_19YR","DRIVER_COUNT_20YR","DRIVER_COUNT_50_64YR","DRIVER_COUNT_65_74YR","DRIVER_COUNT_75PLUS","EST_HRS_CLOSED","FATAL_COUNT","HEAVY_TRUCK_COUNT","HORSE_BUGGY_COUNT","HOUR_OF_DAY","ILLUMINATION","INJURY_COUNT","INTERSECT_TYPE","LANE_CLOSED","LATITUDE","LN_CLOSE_DIR","LOCATION_TYPE","LONGITUDE","MAX_SEVERITY_LEVEL","MCYCLE_DEATH_COUNT","MCYCLE_SUSP_SERIOUS_INJ_COUNT","MOTORCYCLE_COUNT","MUNICIPALITY","NONMOTR_COUNT","NONMOTR_DEATH_COUNT","NONMOTR_SUSP_SERIOUS_INJ_COUNT","NTFY_HIWY_MAINT","PED_COUNT","PED_DEATH_COUNT","PED_SUSP_SERIOUS_INJ_COUNT","PERSON_COUNT","POLICE_AGCY","POSSIBLE_INJ_COUNT","RDWY_SURF_TYPE_CD","RELATION_TO_ROAD","ROAD_CONDITION","SCH_BUS_IND","SCH_ZONE_IND","SMALL_TRUCK_COUNT","SPEC_JURIS_CD","SUSP_MINOR_INJ_COUNT","SUSP_SERIOUS_INJ_COUNT","SUV_COUNT","TCD_FUNC_CD","TCD_TYPE","TFC_DETOUR_IND","TIME_OF_DAY","TOT_INJ_COUNT","TOTAL_UNITS","UNB_DEATH_COUNT","UNB_SUSP_SERIOUS_INJ_COUNT","UNBELTED_OCC_COUNT","UNK_INJ_DEG_COUNT","UNK_INJ_PER_COUNT","URBAN_RURAL","VAN_COUNT","VEHICLE_COUNT","WORK_ZONE_IND","WORK_ZONE_LOC","WORK_ZONE_TYPE","WORKERS_PRES","WZ_CLOSE_DETOUR","WZ_FLAGGER","WZ_LAW_OFFCR_IND","WZ_LN_CLOSURE","WZ_MOVING","WZ_OTHER","WZ_SHLDER_MDN","ROADWAY_CLEARED","WEATHER1","WEATHER2","WZ_WORKERS_INJ_KILLED","SECONDARY_CRASH","INTERSECTION_RELATED"
"2204","2","0","0","0","0","0","0","0","0","4","0","","36","02","2021","2021015492","3","40.0519","-76.396","2201","08","1","0","0","0","0","0","0","0","","0","0","0","21","3","0","02","2","40 03:06.700","2","00","76 23:45.516","0","0","0","0","36214","0","0","0","N","0","0","0","2","36214","0","","1","01","N","N","0","","0","0","0","3","2","N","2155","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","2241","03","03","","N",""
"0502","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021014466","5","40.1002","-76.0218","0455","08","0","0","0","0","0","0","0","0","","0","0","0","04","2","0","00","0","40 06:00.636","","00","76 01:18.535","0","0","0","0","36213","0","0","0","N","0","0","0","1","36213","0","","5","07","N","N","0","","0","0","0","0","0","","0440","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","","","N","N"
"2020","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021017046","4","40.106","-76.2842","2013","08","0","0","1","0","0","0","0","0","","0","0","0","20","2","0","00","0","40 06:21.620","","00","76 17:02.990","0","0","0","0","36101","0","0","0","N","0","0","0","1","36101","0","","5","01","N","N","0","","0","0","0","0","0","","2010","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","03","","","N","N"
"2318","0","0","0","0","0","0","0","0","0","5","0","","36","02","2021","2021016067","7","40.124","-76.4721","2318","08","0","0","0","0","0","0","0","0","","0","0","0","23","2","0","00","0","40 07:26.233","","00","76 28:19.514","0","0","0","0","36230","0","0","0","N","0","0","0","1","36410","0","","1","01","N","N","0","","0","0","1","0","0","","2318","0","2","0","0","1","0","0","1","0","2","N","","","","","","","","","","","","03","","","N","N"
"1315","0","0","0","0","0","0","0","0","0","1","0","","36","02","2021","2021014659","6","40.1232","-76.0171","1308","08","0","0","0","0","1","1","0","0","","0","0","0","13","1","0","00","0","40 07:23.697","","00","76 01:01.486","0","0","0","0","36213","0","0","0","N","0","0","0","3","36213","0","","1","01","N","N","0","","0","0","2","0","0","","1308","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","","","N","N"
"2056","2","0","0","0","0","0","0","0","0","4","0","","36","02","2021","2021014863","6","40.2007","-76.1718","2053","08","1","0","0","0","0","0","0","1","","0","0","0","20","2","0","01","1","40 12:02.510","6","00","76 10:18.574","0","0","0","0","36218","0","0","0","N","0","0","0","2","36408","0","","1","01","N","N","0","","0","0","0","3","3","Y","2050","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","2130","03","03","","N","N"
"0529","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021017207","7","40.0341","-76.2424","0500","08","0","0","0","0","0","0","0","0","","0","0","0","04","2","0","07","0","40 02:03.088","","00","76 14:32.709","0","0","0","0","36215","0","0","0","N","0","0","0","1","36215","0","","5","01","N","N","0","","0","0","0","0","0","","0458","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","04","","","N",""
"0249","1","0","0","0","0","0","0","0","0","7","0","","36","04","2021","2021032286","5","40.1554","-76.2616","0247","08","0","0","0","0","0","0","0","0","","0","0","0","02","2","1","00","2","40 09:19.360","7","00","76 15:41.810","3","0","0","0","36235","0","0","0","N","0","0","0","1","36506","0","","5","01","N","N","0","","1","0","0","0","0","Y","0247","1","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","0100","03","03","","N","N"
"1058","0","0","0","0","0","0","0","0","0","7","0","","36","01","2021","2021017253","1","39.9083","-76.2195","1044","08","0","0","0","0","0","1","0","0","","0","0","0","10","1","0","00","2","39 54:29.700","5","00","76 13:10.160","0","0","0","0","36229","0","0","0","N","0","0","0","1","68J01","0","","4","02","N","N","0","","0","0","1","0","0","N","1043","0","1","0","0","1","0","0","1","0","1","N","","","","","","","","","","","1130","10","","","N","N"
"0640","2","0","0","0","0","0","0","0","0","2","0","","36","02","2021","2021016065","4","40.1931","-76.4698","0624","08","0","0","0","0","0","0","0","0","","0","0","0","06","2","0","00","2","40 11:35.140","6","00","76 28:11.190","9","0","0","0","36230","0","0","0","N","0","0","0","2","36410","0","","1","02","N","N","0","","0","0","0","0","0","Y","0622","0","2","0","0","0","0","2","1","0","2","N","","","","","","","","","","","0709","02","","","N","N"
"1335","1","0","0","0","0","0","0","0","0","1","0","","36","04","2021","2021031784","3","40.0224","-76.1929","1326","08","0","0","0","0","0","0","1","0","","0","0","0","13","1","0","01","0","40 01:21.007","","00","76 11:34.501","0","0","0","0","36215","0","0","0","N","0","0","0","3","36215","0","","1","01","N","N","1","","0","0","0","3","2","","1326","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","03","","N",""
"1708","0","0","0","0","0","0","0","0","0","4","0","","36","04","2021","2021031427","6","40.1441","-76.42","1655","08","0","0","0","0","0","0","0","0","","0","0","0","16","1","0","01","1","40 08:38.733","7","00","76 25:12.146","9","0","0","0","36230","0","0","0","N","0","0","0","2","36410","0","","1","01","N","N","0","","0","0","2","3","2","N","1653","0","2","0","0","0","0","1","1","0","2","N","","","","","","","","","","","1800","03","04","","N",""
"2044","0","0","0","0","0","0","0","0","0","4","0","","36","03","2021","2021029064","4","40.0251","-76.3177","2035","08","0","0","0","0","0","1","0","0","","0","0","0","20","3","0","01","1","40 01:30.485","3","00","76 19:03.655","0","0","0","0","36301","0","0","0","N","0","0","0","2","36301","0","","1","01","N","N","0","","0","0","2","3","3","Y","2021","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","2107","03","","","N",""
"1212","0","0","0","0","0","0","0","0","0","1","0","","36","02","2021","2021010377","2","40.1738","-76.172","1206","08","0","0","0","0","0","0","0","0","","0","0","0","12","1","0","00","0","40 10:25.564","","00","76 10:19.187","0","0","0","0","36408","0","0","0","N","0","0","0","1","36408","0","","2","06","N","N","1","","0","0","1","0","0","","1206","0","2","0","0","0","0","0","2","0","2","N","","","","","","","","","","","","10","","","N","N"
"0552","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021017050","4","40.0415","-76.4554","0544","08","0","0","0","0","0","0","0","0","","0","0","0","05","3","0","00","2","40 02:29.515","5","00","76 27:19.296","0","0","0","0","36239","0","0","0","N","0","0","0","1","36239","0","","4","02","N","N","0","","0","0","0","9","9","Y","0544","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","0640","03","03","","N","N"
"0618","0","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016894","5","40.0635","-76.3589","0610","08","0","0","0","0","0","0","0","0","","0","0","0","06","3","0","01","2","40 03:48.686","4","00","76 21:32.100","0","0","0","0","36214","0","0","0","N","0","0","0","1","36214","0","","4","07","N","N","0","","0","0","1","3","2","N","0605","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","0618","10","","","N",""
"0610","0","0","0","0","0","0","0","0","0","7","0","","36","03","2021","2021028841","4","40.1253","-76.0047","0555","08","0","0","1","0","0","0","0","0","","0","0","0","05","2","1","00","2","40 07:30.933","3","00","76 00:17.073","3","0","0","0","36213","0","0","0","N","0","0","0","1","36213","0","","5","01","N","N","0","","1","0","1","0","0","N","0550","1","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","0645","03","03","","N","N"
"1343","0","0","0","0","0","0","0","0","0","1","0","","36","01","2021","2021016054","5","40.0083","-76.1872","1320","08","0","0","0","0","0","1","0","0","","0","0","0","13","1","0","00","0","40 00:29.748","","00","76 11:13.865","0","0","0","0","36215","0","0","0","N","0","0","0","4","36215","0","","1","01","N","N","1","","0","0","1","0","0","","1317","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","03","","N","Y"
"1407","1","0","0","0","0","0","0","0","0","0","0","","36","02","2021","2021015672","2","40.078","-76.2824","1404","08","0","0","0","0","0","0","0","0","","0","0","0","14","1","0","00","2","40 04:40.762","2","00","76 16:56.599","0","0","0","0","36101","0","0","0","N","0","0","0","1","36101","0","","1","01","N","N","0","","0","0","0","0","0","N","1402","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","1430","03","03","","N","N"
"2037","0","0","0","0","0","0","0","0","0","4","0","","36","03","2021","2021030643","3","40.045","-76.2837","2032","08","0","0","0","0","1","1","0","0","","0","0","0","20","3","0","01","1","40 02:41.866","3","00","76 17:01.184","0","0","0","0","36301","0","0","0","N","0","0","0","3","36301","0","","1","01","N","N","1","","0","0","1","3","2","N","2005","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","2204","03","","","N",""
"1431","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021017267","3","39.9964","-76.1568","1427","08","0","0","0","1","0","0","0","0","","0","0","0","14","1","0","00","2","39 59:46.887","5","00","76 09:24.453","0","0","0","0","36233","0","0","0","N","0","0","0","1","68J01","0","","4","01","N","N","0","","0","0","0","0","0","Y","1425","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","1520","03","","","N","N"
"2041","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016582","7","39.8706","-76.2423","2037","08","0","0","0","0","1","0","0","0","","0","0","0","20","2","0","00","2","39 52:14.197","6","00","76 14:32.238","0","0","0","0","36208","0","0","0","N","0","0","0","3","68J01","0","","4","02","N","N","0","","0","0","0","0","0","Y","2029","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","2136","06","06","","N","N"
"1105","0","0","0","0","0","0","0","0","0","5","0","","36","01","2021","2021015948","7","40.0392","-76.0644","1058","08","0","0","0","0","0","1","0","0","","0","0","0","10","1","2","01","2","40 02:21.008","6","00","76 03:51.801","3","0","0","0","36221","0","0","0","N","0","0","0","2","68J01","0","","1","01","N","N","2","","2","0","0","0","0","Y","1051","2","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","0030","03","03","","N","N"
"0730","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016059","5","40.0775","-76.151","0720","08","0","0","0","0","0","0","0","0","","0","0","0","07","5","0","00","1","40 04:38.860","2","00","76 09:03.530","0","0","0","0","36234","0","0","0","N","0","0","0","1","36215","0","","4","07","N","N","0","","0","0","0","0","0","N","0718","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","0800","04","","","N","N"
"0707","0","0","0","0","0","0","0","0","0","4","1","","36","02","2021","2021016895","5","40.0839","-76.4203","0701","08","0","0","0","0","0","1","0","0","","0","1","0","06","1","0","00","0","40 05:02.110","","07","76 25:12.950","0","0","0","0","36214","0","0","0","N","0","0","0","2","36214","0","","1","07","N","N","0","","0","0","1","0","0","","0635","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","10","","","N","N"
"0923","0","0","0","0","0","0","0","0","0","7","0","","36","03","2021","2021031051","1","40.0341","-76.3246","0917","08","0","0","0","0","0","0","0","0","","0","0","0","09","1","1","02","0","40 02:02.670","","00","76 19:28.624","3","0","0","0","36220","0","0","0","N","0","0","0","1","36101","0","","5","09","N","N","0","","1","0","1","0","0","","0915","1","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","07","","","N",""
"2237","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021015161","7","40.1439","-76.0458","2233","08","1","0","0","0","0","0","0","0","","0","0","0","22","2","0","00","1","40 08:38.217","1","00","76 02:44.710","0","0","0","0","36213","0","0","0","N","0","0","0","1","36213","0","","4","01","N","N","0","","0","0","0","0","0","N","2214","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","2337","03","","","N","N"
"0832","0","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016072","5","40.1594","-76.4443","0822","08","0","0","0","0","0","0","0","0","","0","0","0","08","1","0","00","2","40 09:33.770","1","00","76 26:39.510","0","0","0","0","36230","0","0","0","N","0","0","0","1","36410","0","","5","06","N","N","0","","0","0","1","0","0","N","0818","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","1100","04","04","","N","N"
"1522","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016081","2","40.2296","-76.2581","1522","08","0","0","0","0","0","0","0","0","","0","0","0","15","1","0","00","1","40 13:46.610","7","00","76 15:29.254","0","0","0","0","36204","0","0","0","N","0","0","0","1","36506","0","","5","09","N","N","0","","0","0","0","0","0","Y","1521","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","1600","07","","","N","N"
"1915","2","0","0","0","0","0","0","0","0","4","0","","36","03","2021","2021031317","6","39.9615","-76.1028","1859","08","0","1","0","0","0","0","0","0","","0","0","0","18","4","0","01","2","39 57:41.266","5","00","76 06:10.058","0","0","0","0","36226","0","0","0","N","0","0","0","3","68J01","0","","1","01","N","N","0","","0","0","0","3","3","Y","1859","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","1948","03","","","N","N"
"1800","1","0","0","0","0","0","0","0","0","7","0","","36","04","2021","2021031972","3","40.055","-76.525","1747","08","0","0","0","0","0","1","0","0","","0","0","0","17","1","0","00","2","40 03:17.963","5","00","76 31:29.989","0","0","0","0","36239","0","0","0","N","0","0","0","2","36239","0","","2","01","N","N","1","","0","0","0","0","0","Y","1741","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","2025","03","","","N","N"
"1416","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016680","1","40.0409","-76.443","1409","08","0","0","0","0","0","0","0","0","","0","0","0","14","1","0","00","1","40 02:27.299","4","00","76 26:34.907","9","0","0","0","36414","0","0","0","Y","0","0","0","1","36239","0","","5","01","N","N","0","","0","0","0","0","0","N","1408","0","1","0","0","0","0","1","3","0","1","N","","","","","","","","","","","1444","03","","","N","N"
"1043","0","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021017311","6","40.0635","-75.9987","1017","08","0","0","0","0","0","1","0","0","","0","0","0","10","1","0","00","0","40 03:48.770","","00","75 59:55.430","0","0","0","0","36232","0","0","0","N","0","0","0","1","68J01","0","","4","06","N","N","1","","0","0","0","0","0","","1014","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","","","N","N"
"1524","2","0","0","0","0","0","0","0","0","4","0","","36","02","2021","2021015347","7","40.051","-76.3535","1517","08","0","0","1","0","0","1","0","0","","0","0","0","15","1","0","01","2","40 03:03.679","6","00","76 21:12.543","0","0","0","0","36214","0","0","0","N","0","0","0","2","36214","0","","1","01","N","N","0","","0","0","0","3","2","Y","1514","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","0045","04","04","","N",""
"2020","0","0","0","0","0","0","0","0","0","6","0","","36","02","2021","2021017216","5","40.1051","-76.3418","2007","08","0","0","0","0","0","0","0","0","","0","0","0","20","2","0","03","2","40 06:18.315","6","00","76 20:30.622","0","0","0","0","36406","0","0","0","N","0","0","0","2","36506","0","","1","02","N","N","0","","0","0","2","0","0","Y","2005","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","2108","06","09","","N",""
"0806","0","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016068","1","40.198","-76.4206","0758","08","0","0","0","0","1","0","0","0","","0","0","0","07","1","0","00","1","40 11:52.704","2","00","76 25:14.144","0","0","0","0","36230","0","0","0","N","0","0","0","2","36410","0","","5","07","N","N","0","","0","0","1","0","0","N","0755","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","0833","10","","","N","N"
"0712","0","0","0","0","0","0","0","0","0","7","0","","36","03","2021","2021030748","1","39.8877","-76.2474","0710","08","0","0","0","0","0","0","0","0","","0","0","0","05","2","0","00","0","39 53:15.582","","00","76 14:50.682","0","0","0","0","36229","0","0","0","N","0","0","0","1","68J01","0","","4","01","N","N","1","","0","0","0","0","0","","0548","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","","","N","N"
"1700","1","0","0","0","0","0","0","0","0","1","0","","36","03","2021","2021030429","3","40.1164","-76.2355","1648","08","0","1","0","0","0","0","1","0","","0","0","0","16","2","0","00","0","40 06:58.889","","00","76 14:07.921","0","0","0","0","36101","0","0","0","N","0","0","0","2","36101","0","","1","01","N","N","0","","0","0","1","0","0","","1643","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","","03","03","","Y","N"
"1405","1","0","0","0","0","0","0","0","0","7","0","","36","01","2021","2021016055","1","40.098","-76.1842","1402","08","0","0","0","0","0","0","0","0","","0","0","0","13","1","0","00","1","40 05:52.860","1","00","76 11:02.990","0","0","0","0","36234","0","0","0","N","0","0","0","1","36215","0","","4","02","N","N","0","","0","0","0","0","0","N","1330","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","1443","10","09","","N","N"
"1736","0","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016488","1","40.1506","-76.3111","1736","08","0","0","0","0","0","0","0","0","","0","0","0","17","3","0","00","2","40 09:02.100","4","00","76 18:40.060","0","0","0","0","36409","0","0","0","N","0","0","0","3","36409","0","","4","01","N","N","0","","0","0","1","0","0","Y","1736","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","1820","03","03","","N","N"
"0422","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016893","5","40.0246","-76.3313","0419","08","0","0","0","0","1","0","0","0","","0","0","0","04","2","0","00","2","40 01:28.660","1","00","76 19:52.760","0","0","0","0","36220","0","0","0","N","0","0","0","1","36101","0","","5","01","N","N","0","","0","0","0","0","0","Y","0416","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","0500","04","","","N","N"
"1249","0","0","0","0","0","0","0","0","0","7","0","","36","01","2021","2021016074","1","40.1466","-76.6142","1234","08","0","0","0","0","0","0","0","0","","0","0","0","12","1","0","00","2","40 08:47.934","6","00","76 36:51.001","0","0","0","0","36237","0","0","0","N","0","0","0","2","36505","0","","4","07","N","N","1","","0","0","0","0","0","Y","1234","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","1304","10","98","","N","N"
"1850","1","0","0","0","0","0","0","0","0","7","0","","36","01","2021","2021017247","2","39.984","-76.0854","1845","08","0","0","1","0","0","0","0","0","","0","0","0","18","2","2","02","2","39 59:02.363","7","00","76 05:07.317","3","0","0","0","36226","0","0","0","N","0","0","0","2","68J01","0","","4","01","N","N","0","","2","0","0","3","3","N","1841","2","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","1924","03","","","N","N"
"0303","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016058","5","40.0351","-76.2536","0300","08","0","0","0","0","0","0","0","0","","0","0","0","03","3","0","02","0","40 02:06.212","","00","76 15:12.983","0","0","0","0","36215","0","0","0","N","0","0","0","1","36215","0","","4","07","N","N","0","","0","0","0","0","0","","0300","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","10","10","","N",""
"1626","0","0","0","0","0","0","0","0","0","2","0","","36","02","2021","2021015955","2","39.9164","-76.1875","1616","08","0","0","0","0","0","0","1","0","","0","0","0","16","1","0","00","2","39 54:59.105","3","00","76 11:15.101","0","0","0","0","36229","0","0","0","N","0","0","0","2","68J01","0","","1","07","N","N","2","","0","0","0","0","0","N","1612","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","1704","10","","","N","N"
"2219","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016678","7","40.0789","-76.3089","2216","08","0","0","0","0","0","0","0","0","","0","0","0","22","3","1","00","1","40 04:43.893","5","00","76 18:31.886","3","0","0","0","36101","0","0","0","N","0","0","0","1","36101","0","","4","01","N","N","0","","1","0","0","0","0","Y","2216","1","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","2300","03","","","N","N"
"0219","1","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021016069","2","40.1699","-76.3995","0214","08","0","0","0","0","0","0","0","0","","0","0","0","02","2","0","00","0","40 10:11.610","","00","76 23:58.308","0","0","0","0","36230","0","0","0","N","0","0","0","1","36410","0","","5","01","N","N","0","","0","0","0","0","0","","0211","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","03","","N","N"
"0800","0","0","0","0","0","0","0","0","0","5","1","","36","04","2021","2021030964","5","40.177","-76.1395","0752","08","0","0","0","0","0","1","0","0","","0","1","0","07","1","0","00","1","40 10:37.110","1","00","76 08:22.338","0","0","0","0","36218","0","0","0","Y","0","0","0","2","36408","0","","1","09","N","N","1","","0","0","0","0","0","N","0752","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","0926","07","","","N","N"
"0551","0","0","0","0","0","0","0","0","0","0","0","","36","02","2021","2021016681","4","40.0437","-76.4554","0545","08","0","0","0","0","0","0","0","0","","0","0","0","05","2","1","00","2","40 02:37.170","5","00","76 27:19.544","4","0","0","0","36239","0","0","0","N","0","0","0","1","36239","1","","1","02","N","N","0","","0","0","1","0","0","Y","0544","1","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","0638","03","","","N","N"
"0314","1","0","0","0","0","0","0","0","0","1","0","","36","02","2021","2021016063","3","40.1097","-76.4811","0300","08","0","0","0","0","0","0","0","0","","0","0","0","02","2","0","00","0","40 06:34.813","","00","76 28:52.080","0","0","0","0","36230","0","0","0","N","0","0","0","3","36410","0","","1","07","N","N","1","","0","0","0","0","0","","0259","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","10","","","N","N"
"0916","0","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021015112","5","39.9848","-76.0612","0846","08","0","0","0","0","0","0","0","0","","0","0","0","08","1","0","01","0","39 59:05.434","","00","76 03:40.418","0","0","0","0","36226","0","0","0","N","0","0","0","1","68J01","0","","4","09","N","N","1","","0","0","0","0","0","","0835","0","2","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","04","","","N","N"
"1432","0","0","0","0","0","0","0","0","0","7","0","","36","02","2021","2021015038","3","40.1093","-76.4155","1422","08","0","0","0","0","0","0","1","0","","0","0","0","14","1","0","00","1","40 06:33.640","1","00","76 24:55.690","0","0","0","0","36214","0","0","0","N","0","0","0","1","36214","0","","4","01","N","N","0","","0","0","1","0","0","N","1417","0","1","0","0","0","0","0","3","0","1","N","","","","","","","","","","","1530","03","","","N","N"
"0708","1","0","0","0","0","0","0","0","0","4","0","","36","02","2021","2021016297","5","40.1054","-76.2394","0649","08","0","0","0","0","1","0","0","0","","0","0","0","06","1","0","00","2","40 06:19.342","5","00","76 14:21.746","0","0","0","0","36101","0","0","0","N","0","0","0","2","36101","0","","1","07","N","N","0","","0","0","1","0","0","N","0647","0","2","0","0","0","0","0","3","0","2","N","","","","","","","","","","","0800","10","10","","N","N"
"1125","0","0","0","0","0","0","0","0","0","7","1","","36","01","2021","2021017317","4","40.0031","-76.0964","1103","08","0","0","0","0","0","1","0","0","","0","1","0","11","1","0","00","0","40 00:11.117","","00","76 05:46.880","0","0","0","0","36226","0","0","0","Y","0","0","0","1","68J01","0","","2","01","N","N","0","","0","0","0","0","0","","1100","0","1","0","0","0","0","0","1","0","1","N","","","","","","","","","","","","03","03","","N","N"
"1019","2","0","0","0","0","0","0","0","0","4","0","","36","04","2021","2021031783","6","40.0315","-76.2382","1015","08","0","0","0","0","0","1","0","0","","0","0","0","10","1","0","01","1","40 01:50.123","3","00","76 14:03.641","0","0","0","0","36215","0","0","0","N","0","0","0","4","36215","0","","1","01","N","N","0","","0","0","0","3","2","N","1012","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","1103","03","03","","N",""
"2017","1","0","0","0","0","0","0","0","0","4","0","","36","04","2021","2021032497","4","39.7846","-76.1153","1953","08","0","0","0","0","0","0","1","0","","0","0","0","19","2","0","01","0","39 47:04.678","","00","76 06:55.157","0","0","0","0","36222","0","0","0","N","0","0","0","2","68J01","0","","1","01","N","N","0","","0","0","1","3","3","","1950","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","","03","03","","N","N"
"0640","1","0","0","0","0","0","0","0","0","4","0","","36","02","2021","2021015886","6","40.267","-76.1855","0620","08","0","0","0","0","0","0","0","0","","0","0","0","06","5","0","00","1","40 16:01.020","2","00","76 11:07.965","0","0","0","0","36236","0","0","0","N","0","0","0","2","36408","0","","1","07","N","N","1","","0","0","0","0","0","Y","0620","0","2","0","0","0","0","0","1","0","2","N","","","","","","","","","","","0710","10","","","N","N"
"2031","1","0","0","0","0","0","0","0","0","8","0","","36","03","2021","2021030058","6","40.0299","-76.2948","2030","08","0","0","0","0","0","0","0","0","","0","0","0","20","3","1","01","0","40 01:47.729","","00","76 17:41.305","3","0","0","0","36301","1","0","0","N","1","0","0","3","36301","0","","1","01","N","N","0","","1","0","0","3","2","","2029","1","2","0","0","0","0","0","3","0","1","N","","","","","","","","","","","","03","03","","N",""
"2349","2","0","0","0","0","0","0","0","0","5","1","","36","03","2021","2021030406","7","40.0416","-76.3019","2347","08","0","0","0","0","0","0","0","0","","0","1","0","23","3","0","01","1","40 02:29.652","1","00","76 18:06.965","0","0","0","0","36301","1","0","0","N","0","0","0","3","36301","0","","1","01","N","N","0","","0","0","0","3","2","N","2343","0","3","0","0","0","0","0","3","0","3","N","","","","","","","","","","","0113","03","03","","N","N"
