"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2021007391,"03","4","63 KREIDER LN","","MANHEIM","PA","17545","B.R. KREIDER & SON INC","7178987651","080000","","","","","N","","","","","","N","","2","03251002","04"
2021123494,"03","99","566 INTERCHANGE RD","","KRESGEVILLE","PA","18333","CA LOGISTICS LLC","9082205670","800000","","","","","N","","","","","","","","1","02173604","08"
2021024860,"06","1","4174 PAINTED SKY ROAD","","READING","PA","19606","SUN VALLEY TRANSPORT","6108237764","080000","","","","","N","","","","","","N","","2","00548719","08"
2021027690,"99","1","100 MISSION RDG","","GOODLETTSVILLE","TN","370722171","DG LOGISTICS LLC","5705164891","999999","","","","","N","","","","","","N","","1","","08"
2021063202,"02","1","2851 OLD TREE DR","","LANCASTER","PA","17603","U GO BOY DBA KEGLES PRODUCE","7173926612","026000","","","","","N","","","","","","N","","2","01208429","09"
2021091771,"03","0","10432 BALLS FORD RD SUITE 338","","MANASSAS","VA","20109","ONTIME EXPRESS","5716621948","017500","","","","","N","","","","","","","","1","02795089","07"
2021091771,"03","99","70 THORNHILL RD","","AUBURNDALE","FL","33823","BYNUM TRANSPORT","8639673244","080000","","","","","N","","","","","","","","3","00105899","08"
2021118294,"05","3","408 HAMPTON CT","","CHALFONT","PA","18914","TNS EXPRESS INC","9478944828","080000","","","","","N","","","","","","N","","2","02843775","08"
2021049555,"05","1","ONE CITY PLACE DRIVE #200","","ST. LOUIS","MO","63141","BUNZL DISTRIBUTION LEASING, INC.","3149975959","080000","","","","","N","","","","","","U","","1","01277152","08"
2021069844,"06","9","2200 SECAUCUS ROAD","","NORTH BERGEN","NJ","07047","RESOURCES TRUCKING INC","2013486300","080000","","","","","N","","","","","","N","","2","00219780","08"
2021078004,"99","9","PO BOX 2886","","YORK","PA","17405","KINSLEY CONSTRUCTION INC","9999999999","999999","","","","","N","","","","","","U","","1","","99"
2021087723,"02","3","901 PETERS RD","","NEW HOLLAND","PA","17557","WELSH MOUNTAIN TRANSPORT LLC","7173546777","026000","","","","","N","","","","","","N","","1","02954358","03"
2021088562,"05","0","2388 NORTH MARKET  ST","","ELIZABETHTOWN","PA","17022","CROWES TRUCKING","7173678535","080000","","","","","N","","","","","","N","A-00112206","1","00005723","08"
2021097385,"03","1","2109 60TH AVE. S","","FARGO","ND","581047604","AJS TRUCKING","7013283500","080000","","","","","N","","","","","","","","1","03433918","08"
2021112144,"04","2","691 TRUCE RD","","QUARRYVILLE","PA","17566","FINS ENVIRONMENTAL SERVICES LLC","7172845228","080000","","","","","N","","","","","","N","","1","02132550","99"
2021122348,"05","1","2430 MARION RD SE","","ROCHESTER","MN","55904","EAGLE TRANPORT SERVICES","5806547896","074000","","","","","N","","","","","","","","2","00587147","08"
2022000649,"99","0","955 W. MOUNT JOY ST","","MOUNT JOY","PA","17552","DF ENERGY CORP","9999999999","012000","","","","","N","","","","","","","","1","","02"
2021106064,"05","1","5319 NORTH DELPHIA AVENUE","","CHICAGO","IL","60656","S2D EXPRESS","2242571701","036000","","","","","N","","","","","","N","","1","03053395","08"
2021082186,"04","4","75 WYNDMERE WAY","","WILLOW STREET","PA","17584","HOLLIDAY TRUCKING LLC","7172712638","073280","","","","","N","","","","","","N","","1","78818113","04"
2021085469,"04","4","P.O. BOX 58","","WOODLAND","PA","16881","LANSBERRY TRUCKING INC","8148577651","017918","","","","","N","","","","","","N","A-0099642","2","00146157","08"
2021105869,"02","8","1370 WASHINGTON PK.","","BRIDGEVILLE","PA","15017","STUDENT TRANSPORTATION OF AMERIC","7174593803","023000","","","","","N","","","","","","N","A-00117073","3","00818076","12"
2022000696,"99","0","242 S GROFFDALE RD","","GORDONVILLE","PA","17529","J &L AMISH DEPOT","9999999999","014000","","","","","N","","","","","","","","2","","02"
2021018308,"03","1","PO BOX 690429","","STOCKTON","CA","95269-0429","G AND G INC FREIGHTLINERS","9253615185","016000","","","","","N","","","","","","N","","1","03278026","08"
2021027810,"02","1","PO BOX 180","","NEW LONDON","PA","19360-0180","YATES TRUCKING COMPANY","6108699283","033000","","","","","N","","","","","","N","","2","01250867","03"
2021100850,"05","0","1500 BROOKS AVE","","ROCHESTER","NY","14624","WEGMANS FOOD MARKETS INC","5854293030","080000","","","","","N","","","","","","N","","2","00185452","08"
2021108024,"02","4","315 CLAY RD","BOX 308","LITITZ","PA","17543","WARWICK TOWNSHIP","9999999999","019500","","","","","N","","","","","","","","3","","03"
2021114846,"05","99","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING","6107756000","080000","","","","","N","","","","","","","","2","00327574","08"
2021006379,"05","1","1812 LAMPLIGHTER DR","","MACUNGIE","PA","18062","BLEILER, MICHAEL ROBERT","6107302075","080000","","","","","N","","","","","","N","0","2","00294758","08"
2021018948,"99","4","17TH & ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","7174125300","073280","","","","","N","","","","","","N","","2","09858077","00"
2021048385,"04","4","8900 MILLERS ISLAND BLVD","","SPARROWS POINT","MD","21219","WORKTIME INC","4439280234","070000","","","","","N","","","","","","N","","1","00870712","04"
2021081485,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999-9999","UNKNOWN","9999999999","999999","","","","","","","","","","","U","","3","99999999","99"
2021082764,"04","4","63 KREIDER LN","","MANHEIM","PA","17545","KBHC TRANSPORT LLC","7178987651","073280","","","","","N","","","","","","N","","2","03251002","04"
2021092519,"03","0","3031 LIMESTONE RD","","COCHRANVILLE","PA","193309783","SILVER MAPLE FAMILY FARMS, LLC","6106376968","999999","","","","","N","","","","","","","","1","00379077","08"
2021101890,"99","2","10046 ALLENTOWN BLVD","","GRANTVILLE","PA","17028","TALLEY PETROLEUM ENTERPRISES INC","7242600721","073280","3","","","","Y","2","","","","","N","","1","00276774","05"
2021005715,"99","9","2609 WHITE OAK RD","","STRASBURG","PA","17579","PAUL D RUDY DBA PJ SPREADING","9999999999","014500","","","","","N","","","","","","U","","2","","99"
2021013409,"05","1","497 W SIDE AVE #710","","JERSEY CITY","NJ","07304","REMIX LOGISTICS","6313941195","080000","","","","","N","","","","","","N","","1","02532767","08"
2021013409,"99","9","EQUIP 75-430","PO BOX 67676","HARRISBURG","PA","17106","PA TURNPIKE COMMISSION","9999999999","041000","","","","","N","","","","","","U","","2","","99"
2021021513,"03","0","1755 MILTON GROVE RD","","MOUNT JOY","PA","17552","CM TRUCKING LLC","7179177513","080000","","","","","N","","","","","","N","","2","02197814","08"
2021050383,"99","9","1149 HARRISBURG PIKE","","CARLISLE","PA","17013","GIANT FOOD STORES LLC","9999999999","014500","","","","","N","","","","","","U","","1","","99"
2021087719,"99","3","452 SCHOOL LN","","GAP","PA","17527","DIENNERS TRANSPORTATION LLC","7176297399","999999","","","","","N","","","","","","N","","1","01774522","08"
2021088646,"02","8","2715 OLD PHILADELPHIA PIKE","","BIRD IN HAND","PA","17505","BIRD IN HAND MOTOR INN INC","7177688271","999999","","","","","N","","","","","","N","","1","","13"
2021124755,"03","99","339 E. FULTON ST","","EPHRATA","PA","17522","EPHRATA RECYCLING","6097602870","080000","","","","","N","","","","","","","","2","01623808","08"
2021069481,"05","6","7285 FALLOW TRAIL DR","","REYNOLDSBURG","OH","43068","GM&M LOGISTICS","6149463984","080000","","","","","N","","","","","","N","","1","02085108","08"
2021069481,"06","1","1000 FEDEX DR","","CORAOPOLIS","PA","15108","FEDEX GROUND","4127478482","080000","","","","","N","","","","","","N","","5","00265752","08"
2021071209,"05","1","PO BOX 751747","","MEMPHIS","TN","38175","H&S INTERMODAL SERVICES LLC","2155372340","080000","","","","","N","","","","","","N","","1","03068621","08"
2021108733,"05","1","1200 ST JOHNS RD","","CAMP HILL","PA","17011","CENTRAL TRANSPORT","7179804039","050000","","","","","N","","","","","","N","","2","00661173","08"
2021114342,"03","1","23 SCARBOROUGH FARE","","STEWARTSTOWN","PA","17363","STEVEN E. KERFOOT","7178918101","080000","","","","","N","","","","","","N","","2","00438953","08"
2021028621,"99","9","269 RIVER RD","","YORK HAVEN","PA","17370","KEYSTONE AUTOMOTIVE INDUSTRIES I","7174150216","014500","","","","","N","","","","","","U","","2","","99"
2021034576,"03","9","66 KRICKS MILL RD","","WOMELSDORF","PA","19567","DENNIS R FRY","7174135131","","","","","","N","","","","","","N","A2011-2246","1","02172542","99"
2021045497,"99","3","4573 WICKWILLOW LN","","ALVIN","TX","77511","NICANOR VELA","2815853800","080000","","","","","N","","","","","","N","","1","02019655","09"
2021076292,"04","4","1943 OLD LINE RD","","MANHEIM","PA","17545","HERSHEY EXCAVATING LLC","7172866492","073280","","","","","N","","","","","","N","A-8916662","1","02514654","04"
2021109439,"05","1","5001 US HWY 30 WEST","","FT WAYNE","IN","46818","CRST SPECIALIZED TRANSPORTATION","2604708615","080000","","","","","N","","","","","","N","","1","01278850","08"
2021067716,"99","0","2010 WEST MAIN STREET","","EPHRATA","PA","17522","MEADOW VALLEY ELECTRIC","9999999999","013300","","","","","N","","","","","","U","","2","","02"
2021017208,"03","2","631 WEST ORANGE STREET","","LITITZ","PA","17543","NEVCO FUEL SERVICE","7176272303","055000","3","","","","Y","1","","","","","N","","2","03111157","04"
2021017317,"05","1","3 STAUFFER INDUSTRIAL PARK","","SCRANTON","PA","18504","KANE FREIGHT LINES INC","8003565263","080000","","","","","N","","","","","","N","","1","00038161","04"
2021023264,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","","08"
2021048392,"07","1","400 MULBERRY ST","","YORK","PA","17402","NAVISTAR LEASING COMPANY","9999999999","080000","","","","","N","","","","","","N","","2","99999999","08"
2021050729,"99","9","815 WASHINGTON ST","","READING","PA","19601","CITY OF READING","5705276156","999999","","","","","N","","","","","","U","","1","","99"
2021050729,"05","0","220 FRONTAGE ROAD","","WILLOW BROOK","IL","60527","EG ZIT CORPORATION","6304571222","080000","","","","","N","","","","","","N","","2","02589591","08"
2021096378,"06","99","2200 S. 75TH AVENUE","","PHOENIX","AZ","85054","SWIFT TRANSPORTATION","7178657830","999999","","","","","N","","","","","","","0","1","00154827","08"
2021009257,"05","4","151 BROOKSIDE PLACE","","NOTTINGHAM","PA","19362","ALEXANDER, KEVIN B","6108429237","073280","","","","","N","","","","","","N","A00122056","2","01242628","04"
2021019722,"02","2","11670 NW 105TH ST","","MIAMI","FL","33178","RYDER TRUCK RENTL INC","8564953545","026000","","","","","","","","","","","N","","3","00016130","99"
2021051416,"03","4","550 DETURKSVILLE RD","","PINE GROVE","PA","17963","DONTON TRUCKING","5703456295","073280","","","","","N","","","","","","N","A00120911","2","00976572","04"
2021092981,"02","8","2202 S. MARKET ST.","","ELIZABETHTOWN","PA","17022","DURHAM SCHOOL SERVICES","7173670024","999999","","","","","N","","","","","","","","1","00350651","12"
2021092981,"02","8","2202 S. MARKET ST.","","ELIZABETHTOWN","PA","17022","DURHAM SCHOOL SERVICES","7173670024","999999","","","","","N","","","","","","","","2","00350651","12"
2021095197,"04","4","803 MASSEY CHURCH ROAD","","SMYRA","DE","19977","CT MORRIS TRUCKING","9999999999","073280","","","","","N","","","","","","N","","2","00248488","04"
2021095197,"03","2","942 ANDERSON FERRY ROAD","","MOUNT JOY","PA","17552","LD&SONS","9999999999","080000","","","","","N","","","","","","N","","3","03249838","08"
2021110126,"03","3","4916 TANYA LEE CIRCLE APARTMEN","","DAVIE","FL","33328","NIKOLAI FEDENEV","8438148585","026000","","","","","N","","","","","","","A-1241278","1","03627222","08"
2021099946,"02","1","740 E LINCOLN AVE","","MYERSTOWN","PA","17067","SHAWN REIMOLD","7175870491","","","","","","N","","","","","","","","1","00544753","03"
2022000760,"05","1","57 FURNACE HILLS PIKE","","LITITZ","PA","17543","SAUDER TRANSPORT COMPANY","7173418688","034000","","","","","N","","","","","","N","","2","00842145","08"
2021001526,"04","1","400 BIRMINGHAM HWY","","CHATANOOGA","TN","37419","COVENANT TRANSPORT INC.","7723021946","008000","","","","","N","","","","","","N","","1","00999999","08"
2021020971,"99","1","7273 STATE ROAD 76","","NEENAH","WI","54956","ROOFLINE INC","6109268800","026000","","","","","N","","","","","","N","","2","00739235","09"
2021047402,"05","3","660 OLD HANOVER RD POBOX 141","","SPRING GROVE","PA","17362","H&H GENERAL EXCAVATING","7172254669","080000","","","","","N","","","","","","N","","1","00227941","08"
2021060271,"02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE","6103207103","026000","","","","","N","","","","","","N","","2","00026000","00"
2021077098,"03","1","255 RIVERFRONT DR","","READING","PA","19602","PENSKE TRUCK RENTAL","6107756000","025950","","","","","N","","","","","","N","","2","00327574","04"
2022003828,"03","1","1016 HARROW GATE DRIVE","","WODSTOCK","IL","600987406","DESIGNING COCRETE INC","6305548831","080000","","","","","N","","","","","","","","2","02135205","02"
2022003828,"06","0","1016 HARROW GATE DRIVE","","WODSTOCK","IL","600987406","DESIGNING COCRETE INC","6305548831","080000","","","","","N","","","","","","","","3","02135205","04"
2021067514,"99","0","915 GREENVILLE RD","","DENVER","PA","17517","G L WISE MASONRY LLC","9999999999","016500","","","","","N","","","","","","U","","2","","02"
2021003347,"02","8","45 ERICK RD","","LANCASTER","PA","17601","RRTA","7173975613","026000","","","","","N","","","","","","N","","2","","13"
2021009286,"03","9","40 WILLOW SPRINGS CIR","","YORK","PA","17406","EHB LOGISTICS","7177645800","080000","","","","","N","","","","","","N","","1","00139153","08"
2021009286,"99","9","251 COMMERCE DR","","NEW HOLLAND","PA","17557","MARTINDALE PROPANE INC","7173546255","032700","3","","","","Y","1","","","","","N","","2","01565503","02"
2021020461,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","","08"
2021025224,"05","1","148 E. STREET RD  #241","","FEASTERVILLE","PA","19053","METROPOLITAN WASTE SYSTEMS INC","2153867783","080000","","","","","N","","","","","","N","","2","03419191","08"
2021049702,"05","2","180 EIGHTH AVE, NW","","GLEN BURNIE","MD","21061","BALTIMORE TANK LINES INC","4107605500","","","","","","N","","","","","","N","","2","00084666","99"
2021055430,"99","0","8149 N MOSCOW RD","","PARKESBURG","PA","19365","WHITE PINES STRUCTURES LLC","9999999999","019500","","","","","N","","","","","","U","","1","","02"
2021091114,"99","9","150 N DONNERVILLE RD","","MOUNTVILLE","PA","17554","MAJIK ENTERPRISES INTERNATIONA","9999999999","012500","","","","","N","","","","","","U","","1","","99"
2021092015,"05","1","23019 TUCKAHOE SPRINGS DR","","DENTON","MD","21629","HUNTER'S HAULING INC","4109243055","080000","","","","","N","","","","","","N","","2","02998234","08"
2021011021,"05","1","PO BOX 1725","","DES PLAINS","IL","60017","GLOBAL TRANS SYSTEM INC","2243474955","037000","","","","","N","","","","","","N","","1","02959800","08"
2021058139,"05","4","5 THERESA DR","","CONESTOGA","PA","17516","PINE BRROK FARM","7179176501","001300","","","","","N","","","","","","N","","1","01031743","02"
2021060617,"02","3","515 WILLOW SPRINGS LANE","","YORK","PA","17406","MOTOR TECHNOLOGY INC","8006329060","019500","","","","","N","","","","","","N","","2","00370028","03"
2021076592,"99","0","20 COVERED BRIDGE RD","","PEQUEA","PA","17565","J&R EXCAVATING SERVICES","9999999999","015000","","","","","N","","","","","","U","","2","03631730","02"
2021087817,"02","8","8 BEAVER VALLEY PIKE","8 BEAVER VALLEY PIKE","WILLOW STREET","PA","17584","SHULTZ TRANSPORTATION COMPANY","7174645800","","","","","","N","","","","","","N","","3","00586386","12"
2021102727,"03","99","129 MARTEN ST","","MONDOVI","WI","54755","MARTEN TRANSPORT","9039836288","999999","","","","","N","","","","","","","","1","00074432","08"
2021113206,"02","1","1155 ENTERPRISE RD","","EAST PETERSBURG","PA","17520","UNITED PARCEL SERVICE INC","8007425877","022600","","","","","N","","","","","","N","","1","00021800","02"
2021068077,"04","1","201 N POINT BLVD","","BALTIMORE","MD","21224","RYDER TRUCK RENTAL","4102881665","026000","","","","","N","","","","","","N","","1","00342957","09"
2021037624,"03","4","409 STENTON AVE","","FLOURTOWN","PA","19031","HIGHWAY MATERIALS INC","0000000000","080000","","","","","N","","","","","","U","A-8916096","2","02185972","99"
2021048608,"99","4","536 PRINCE GEORGE DR","","LANCASTER","PA","17601","HIS HANDS INC","7172105005","014000","","","","","N","","","","","","N","","1","03142163","09"
2021060621,"99","9","313 E. WILSON BLVD STE 5","","HAGERSTOWN","MD","21740","CYNJAH TRUCKING & TRANSPORTATION","2405007979","999999","","","","","N","","","","","","N","","1","01413933","08"
2021060621,"99","1","1755 MILTON GROVE ROAD","","MOUNT JOY","PA","17552","CHRISTOPHER S MARTIN","7179177513","999999","","","","","N","","","","","","N","","3","02197814","08"
2021102010,"04","3","541 W. LEXINGTON","","LITITZ","PA","17543","LES LANDIS JR. AG SERVICE","7176260435","073280","","","","","N","","","","","","N","","1","00520876","04"
2021125728,"99","0","6287 LINCOLN HWY","","WRIGHTSVILLE","PA","17368","SWF INDUSTRIAL","9999999999","016500","","","","","N","","","","","","","","2","","02"
2021017622,"05","9","2127 JOHNSON MILL ROAD","","LEWISBURG","PA","17837","9POLY OUTDOOR FURNITURE","9999999999","999999","","","","","N","","","","","","","0","1","02105943","08"
2021036645,"99","1","1821 BEAVER AVE","","PITTSBURGH","PA","15233","UNITED PARCEL SERVICE INC","9999999999","022100","","","","","N","","","","","","U","","2","","02"
2021078331,"99","9","4799 W PLEASANT HOME RD","","BURBANK","OH","44214","KDRX LLC","3304651885","080000","","","","","N","","","","","","N","","2","00188781","08"
2021095581,"02","1","3201 FULLINGMILL ROAD","","MIDDLETOWN","PA","17057","COMPASS GROUP CANTEEN","7179391200","017950","","","","","N","","","","","","N","","1","00132504","02"
