"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2018003300,"99","2","4555 HOLLINS FERRY ROAD","","BALTIMORE","MD","21227","COWAN EQUIPMENT LEASING","0000000000","080000","","","","","N","","","","","","Y","","1","00548880","08"
2018011201,"99","0","1851 COLONIAL VILLAGE L","","LANCASTER","PA","17601","FEDERAL EXPRESS CORPORATION","8004633339","019500","","","","","N","","","","","","N","","1","00086876","05"
2018015633,"04","4","1396 DOUGLAS DR.","","DENVER","PA","17517","ROSS MARTIN","7174456918","073000","","","","","N","","","","","","N","","1","01365963","05"
2018018714,"05","2","942 ANDERSON FERRY ROAD","","MOUNT JOY","PA","17552","LD & SONS MILK HAULING INC","7177571923","080000","","","","","N","","","","","","N","","2","01577103","08"
2018019039,"04","4","70 LITITZ RD","","LITITZ","PA","17543","RQ CARRIERS INC","7176269760","073280","","","","","N","","","","","","N","","2","00245057","04"
2018020570,"05","1","5795 REGIONAL RD 57","","NIAGARA FALLS","ON","L2J1A1","G ZAVITZ LTD","9053564945","080000","","","","","N","","","","","","N","","2","00016750","08"
2018020581,"05","1","1021 STUYVESANT AVE","","UNION","NJ","07083","TRANS COM LEASING CORP","9088518650","039800","","","","","N","","","","","","N","","1","00381111","08"
2018021734,"05","2","419 W. HIGH STREET","","ELIZABETHTOWN","PA","17022","WHITE OAK MILLS INC.","7173671525","091000","","","","","N","","","","","","U","","2","00174508","08"
2018029350,"05","3","1920 S. STATE ROAD 3","","RUSHVILLE","IN","46173","FRALEY & SCHILLING INC","7659325977","080000","","","","","N","","","","","","N","A-00116934","1","00125465","08"
2018031098,"02","4","100 HILL ROAD","","DENVER","PA","17517","EAST COCALICO TOWNSHIP","7173361720","039000","","","","","N","","","","","","N","","2","","03"
2018034611,"99","9","PO BOX 15239","2101 N 13TH","READING","PA","19604","KOPPENHEFFER AND SONS TRUCKING","9999999999","019500","","","","","N","","","","","","N","","1","","05"
2018036102,"05","1","2309 S UNION AVE CITY","","BAKERSFIELD","CA","93307","CROWN FREIGHT INC.","6614017923","023500","","","","","N","","","","","","N","","1","02635149","08"
2018039447,"03","1","1648 CHADWICK CIRCLE","","LANCASTER","PA","17603","ROMA EXPRESS","7179457703","080000","","","","","N","","","","","","N","","1","02297113","08"
2018042435,"03","4","117 EAGLE PATH","","MOUNTVILLE","PA","17554","E R TRUCKING","1712033796","073280","","","","","N","","","","","","N","","2","01451173","04"
2018049934,"05","1","2466A BRUNSWICK CIRCLE","","WOODRIDGE","IL","60517","RINK TRANSPORT","6303102089","080000","","","","","N","","","","","","N","","2","02340477","08"
2018053955,"02","1","1301 HARRISBURG PIKE","","LANCASTER","PA","17603","WAY SERVICES, INC","7172990922","025950","","","","","N","","","","","","N","A-00107574","2","02633608","03"
2018058462,"05","7","19065 HICKORY CREEK DRI","","MOKENA","IL","60448","ORGANIX RECYCLING LLC","7083263900","070000","","","","","N","","","","","","N","","1","01973469","08"
2018058785,"05","9","934 JUNCTION RD","","MANHEIM","PA","17545","SPORTING VALLEY FEEDS","7176656122","090000","","","","","N","","","","","","N","","1","01839788","08"
2018061462,"05","3","5387 DIVISION HWY","","EAST EARL","PA","17519","WEAVERS HAULING","7179897790","080000","","","","","N","","","","","","N","","1","02295635","08"
2018071189,"05","3","5177 MARSH RD","","CHINA TWP","MI","48054","MIDI TRANSPORT","5866680340","080000","","","","","N","","","","","","N","","2","02391429","08"
2018072894,"05","1","389 HEISEY QUARRY RD.","","ELIZABETHTOWN","PA","17022","GRAYBILL FARMS INC.","7173618455","080000","","","","","N","","","","","","N","","1","00757826","08"
2018073259,"02","8","45 ERICK ROAD","","LANCASTER","PA","17601","RED ROSE TRANSIT AUTHORITY","7173581925","","","","","","N","","","","","","","9999999999","2","99999999","11"
2018075922,"02","3","550 S 5TH ST","","READING","PA","19603","INDUSTRIAL PLYWOOD INC","6103763343","026000","","","","","N","","","","","","N","","2","01927327","03"
2018077851,"02","4","2700 WATER STREET PO BO","","YORK","PA","17405","KINSLEY CONSTRUCTION","4104536706","072800","","","","","N","","","","","","N","","2","00020724","03"
2018082977,"04","4","30548 EXPRESS LANE","","DAGSBORO","DE","19339","STONE EXPRESS INC","3023768876","073280","","","","","N","","","","","","N","A-00120563","2","01195441","04"
2018084776,"04","1","138 MOUNT ZION ROAD","","YORK","PA","17402","YCC TRUCKING LLC","7177577611","080000","","","","","N","","","","","","N","","2","01746579","06"
2018087053,"02","4","174 EAST MAIN STREET","","LEOLA","PA","17540","B&E ROOFING AND REMODELING, LLC","7178437663","050000","","","","","N","","","","","","N","","2","02811620","09"
2018088560,"03","1","900 A AVENUE","","SEYMORE","IN","47274","KROGER DEDICATED LOGISTICS CO.","3096919670","800000","","","","","N","","","","","","N","","1","00624483","08"
2018089909,"05","3","4402 GETTYSBURG RD","","CAMP HILL","PA","17011","LIBERTY EXCAVATORS","7177618461","080000","","","","","N","","","","","","N","A00119265","2","00849808","08"
2018094500,"05","1","743 PARK HILLS ST","","BOWLING GREEN","KY","42101","GOLD STAR EXPRESS, LLC","2707966650","080000","","","","","N","","","","","","N","","1","02369624","08"
2018100811,"02","0","1500 MILLS RD","","WATERLOO","NY","13165","AM MARTIN SYSTEM INL","3153748650","009500","","","","","N","","","","","","N","","2","01190816","02"
2018117352,"03","6","121 TERRY LANE","","HENDERSON","NC","27537","BENNERSONS AUTO CARRER SERVICE","2524322823","080000","","","","","N","","","","","","N","","1","01666839","08"
2018119929,"05","1","1817 OLDE HOMESTEAD LAN","","LANCASTER","PA","17601","LANCOR LOGISTICS","7176188642","080000","","","","","N","","","","","","N","","1","02394714","08"
2018124176,"02","8","225 N QUEEN ST","","LANCASTER","PA","17602","RED ROSE TRANSIT AUTHORITY","7172911243","","","","","","N","","","","","","N","","1","00000189","11"
2018124481,"03","2","696 BETHLEHEM PIKE","","COLMAR","PA","18915","INTERSTATE FLEETS INC","2158228115","060000","","","","","N","","","","","","N","","2","01873569","08"
2018126197,"99","0","125 RIVERVIEW DR","","RICHLAND","MS","39218","TOTAL","6019362104","080000","","","","","N","","","","","","N","","1","00434467","08"
2018127665,"03","1","25 UTLLEY DR SUITE 400","","CAMP HILL","PA","17011","FREIGHT RITE INC","7174001022","010488","","","","","N","","","","","","N","","1","01379054","04"
2018128878,"99","8","1370 WASHINGTON PK","","BRIDGEVILLE","PA","15017","STUDENT TRANSPORTATION OF AMERIC","7174593803","999999","","","","","N","","","","","","N","A-00117073","2","00818076","10"
2018134912,"05","1","4800 EAST TRINDLE ROAD","","MECHANICSBURG","PA","17055","NAPA TRANSPORTATION","7179209840","080000","","","","","N","","","","","","N","","2","00446997","08"
2018136374,"99","9","600 HWY 169","STE 300","MINNEAPOLIS","MN","55426","FARM CREDIT LEASING SERVICES COR","9999999999","033000","","","","","N","","","","","","U","","2","","05"
2018139484,"99","9","505 PRINCE GEORGE DR","","LANCASTER","PA","17601","LARSEN LOGISTICS INC","9999999999","140000","","","","","N","","","","","","N","","2","","05"
2018003214,"03","9","236 GOVENOR STABLE ROAD","","BAINBRIDGE","PA","17502","CONOY PRODUCTS LLC","9999999999","054600","","","","","N","","","","","","N","","1","02410218","04"
2018006069,"05","7","197 SWAMP CREEK RD","","GILBERTSVILLE","PA","19525","WASTE MANAGEMENT OF PA","8008665566","019525","","","","","N","","","","","","N","","1","00344050","09"
2018015392,"02","8","8 BEAVER VALLEY PIKE","","WILLOW STREET","PA","17584","SHULTZ TRANSPORTATION","7174645800","999999","","","","","N","","","","","","","A-100969","1","00586386","10"
2018017875,"99","0","1853 WILLIAM PENN WAY","","LANCASTER","PA","17602","HIGH TRANSIT LCC","7176294118","080000","","","","","N","","","","","","N","","2","01664837","09"
2018032468,"99","3","190 E INDUSTRIAL DRIVE","","MIFFLINTOWN","PA","17059","ZIMMERMAN TRUCK LINES INC","7174362141","080000","","","","","N","","","","","","N","","2","00246116","08"
2018032468,"99","4","4025 E MAIN ST","","BELLEVILLE","PA","17004","FULL CIRCLE SUPPLY","6084731252","080000","","","","","N","","","","","","N","","3","00296072","08"
2018038218,"99","4","8850 CRAWFORD","","INDIANAPOLIS","IN","46234","MILLER PIPELINE","9999999999","999999","","","","","N","","","","","","U","","2","","05"
2018039810,"05","1","1114 69TH ST","","DARRIEN","IL","60561","ROAD CARRIERS INC","6303523684","080000","","","","","N","","","","","","N","","2","02085921","08"
2018041364,"05","2","1325 MOHRS LANE","","BALTIMORE","MD","21220","HARVEY SALT CO, INC","4103919100","078060","","","","","N","","","","","","N","","1","00006931","08"
2018041427,"02","0","425 STEELWAY","","LANCASTER","PA","17601","CENTRAL PA TRANSPORT","7175691234","080000","","","","","N","","","","","","N","","2","00342798","09"
2018047931,"03","0","808 JASMINE AVE","","MOUNT JOY","PA","17552","RICHARD K. VOGT","7173334377","000000","","","","","N","","","","","","U","NONE","1","","04"
2018050661,"99","3","1 MASSACHUSETTS AVE","","WASHINGTON","DC","DC200","AMTRAK","6109989522","014001","","","","","N","","","","","","","","2","","04"
2018050706,"04","4","1234 BALTIMORE ST","","HANOVER","PA","17331","BIG BROTHER TRUCKING","7177520097","073280","","","","","N","","","","","","N","","1","00289930","04"
2018053255,"05","1","6420 CHAPMANS RD STE B","","ALLENTOWN","PA","18106","KING FREIGHT CARRIERS LLC","6108410555","080000","","","","","N","","","","","","N","","1","02988357","08"
2018055124,"05","1","14136 OLD RICHMOND RD","","KEELING","VA","24566-3308","J BROWN TRUCKING INC","4342506489","080000","","","","","N","","","","","","N","","2","02384894","08"
2018055182,"05","2","300 LIONVILLE STATION RD.","","CHESTER SPRINGS","PA","19425","PENN TANK LINES INC.","4847736115","080000","","","","","N","","","","","","N","","2","00026447","08"
2018056710,"05","1","1600 SE 66TH","","OKLAHOMA CITY","OK","73149","JB HUNT TRANSPORT, INC","8007239029","080000","","","","","N","","","","","","N","","2","00080806","08"
2018057532,"02","9","8850 CRAWFORDSVILLE RD","","INDIANAPOLIS","IN","46234","MILLER PIPELINE LLC","8004283742","026000","","","","","N","","","","","","N","","2","00240106","09"
2018061465,"03","4","4610 LEIKE RD","","PARKESBURG","PA","19365","DB HAULING LLC","4845719589","080000","","","","","N","","","","","","N","","1","01198970","09"
2018085035,"03","1","100 NEWPORT","","LEOLA","PA","17540","FISHER & THOMPSON","7176563307","052000","","","","","N","","","","","","N","","2","00537340","04"
2018088185,"02","2","624 S PRINCE ST PO BOX","","LANCASTER","PA","17603","RHOADES ENERGY","7173975277","031000","3","","","","Y","1","","","","","N","","1","00011673","03"
2018092841,"02","9","5201 W 84TH ST","","INDIANAPOLIS","IN","46268","GLOBAL RENTAL COMPANY","7176120866","999999","","","","","N","","","","","","N","","2","00473649","09"
2018094894,"03","3","1218 LEBANON RD","","MANHEIM","PA","17545","JOHN WOLGEMUTH","6104061676","025500","","","","","N","","","","","","N","","1","","04"
2018100692,"02","3","207 N HARVEST ROAD","","BIRD IN HAND","PA","17505","OMARS TRANSPORT LLC","7176566676","048000","","","","","N","","","","","","N","","1","00988244","08"
2018103055,"05","9","1312 MARQUETTE DRIVE UN","","ROMEOVILLE","IL","60446","INTERLAND, INC","6303128464","080000","","","","","N","","","","","","N","","1","00243424","08"
2018104223,"03","1","905 LOUCKS RD W","","YORK","PA","17404","ASHLEY FURNITUE","7178437632","999999","","","","","N","","","","","","N","","2","00546240","08"
2018105388,"99","8","595 CENTERVILLE RD","","LANCASTER","PA","17601","KINDERCARE EDUCATION LLC","9999999999","999999","","","","","N","","","","","","U","","1","","10"
2018105388,"02","8","3871 OLD HARRISBURG PIKE","","MOUNT JOY","PA","17552","STUDENT TRANSPORT OF AMERICA","7174593803","030000","","","","","N","","","","","","N","MC31422","2","00917987","11"
2018115815,"02","1","1335 NORTH MEADOW PARKWAY","","ROSWELL","GA","30076","UPS GROUND FREIGHT","8007425877","080000","","","","","N","","","","","","N","","1","00121058","08"
2018117353,"03","4","1043 MOUNTAIN RD","","MANHEIM","PA","17545","MOUNTAINSIDE EXCAVATORS","7176655373","080000","","","","","N","","","","","","N","","1","01585850","04"
2018120934,"05","1","2301 GARRY RD","","CINNAMINSON","NJ","08077","ALERT MOTOR FREIGHT","8564610051","042000","","","","","N","","","","","","N","","1","00049848","08"
2018120934,"03","9","8750 W BRYN MAWR AVE","","CHICAGE","IL","60631","ROADSAFE TRAFFIC LP","4129636562","080000","","","","","N","","","","","","N","","6","00016535","05"
2018121229,"04","3","200 BRIMMER AVE,","","NEW HOLLAND","PA","17557","MUSSELMAN LUMBER INC","7175551212","073280","","","","","N","","","","","","N","","2","02455787","04"
2018122177,"02","8","2701 E CUMBERLAND ST","","LEBANON","PA","17042","BRIGHTBILL TRANSPORTATION INC","7172727691","031000","","","","","N","","","","","","N","","2","00062061","11"
2018123752,"05","1","10125 CHAPEL CHURCH RD.","","RED LION","PA","17356","ROTH FORESTRY LLC","7173736032","080000","","","","","N","","","","","","N","","1","01300377","08"
2018126117,"04","3","6950 CHATHAM DR","","HARRISBURG","PA","17111","D M COATING INC","4129636562","019000","","","","","N","","","","","","N","","2","02443317","03"
2018126652,"05","6","2200 WEST DON TYSON PAR","","SPRINGDALE","AZ","72762","TYSON SALES AND DISTRIBUTION, IN","4792904000","080000","","","","","N","","","","","","N","","1","00003327","08"
2018128630,"99","9","827 PLEASANT VALLEY ROA","","ALTOONA","PA","16602","OLLINGER BROS INC","8142325664","080000","","","","","N","","","","","","N","","3","00103243","08"
2018131326,"02","1","117 MICHTERS RD.","","NEWMANSTOWN","PA","17073","DISTINCTIVE TOUCH LANDSCAPING","7176732523","066000","","","","","N","","","","","","U","","1","02192557","03"
2018005726,"03","3","529 N ERISMAN RD","","MANHEIM","PA","17545","C+R FARMS LLC","7171234567","080000","","","","","N","","","","","","N","","2","02474528","08"
2018007462,"03","9","1461 LANCASTER ROAD","","MANHEIM","PA","17545","NOAH W KREIDER & SONS, LLP","7176654415","080000","","","","","N","","","","","","N","","2","00205063","04"
2018020161,"06","1","13410 SUTTON PARK DRIVE SOUTH","","JACKSONVILLE","FL","32224","LANDSTAR INWAY INC","8004354010","999999","","","","","N","","","","","","","","1","00216939","08"
2018020308,"05","9","349 FLORIN AVE","","MOUNT JOY","PA","17552","RHOLAN PAVING LLC","9999999999","073280","","","","","N","","","","","","U","","2","","04"
2018024864,"02","8","2701 E CUMBERLAND STREE","","LEBANON","PA","17042","BRIGHTBILL TRANSPORT","8009324625","010100","","","","","N","","","","","","N","","1","00620604","10"
2018025962,"02","9","70 DURLACH RD","","EPHRATA","PA","17522","ZIMMERMAN MASONARY","7172717575","030000","","","","","N","","","","","","N","","1","01587218","09"
2018027285,"05","9","6500 W. INDUSTRIAL HIGH","","GARY","IN","46406","SWIFT TRANSPORTATION","6024771709","080000","","","","","N","","","","","","N","","2","38027611","08"
2018032009,"05","1","647 FRANKLIN AVE","","GARDEN CITY","NY","11530","JJS TRANSPORTATION","5162561561","080000","","","","","N","","","","","","N","","2","01465831","08"
2018033567,"03","1","700 NORTH HIGH STREET","","DUNCANNON","PA","17020","BISS TRANSPORT INC","7173070491","080000","","","","","N","","","","","","N","A-8911078","2","01987086","06"
2018035488,"04","7","230 OBIE ROAD","","NEWMANSTOWN","PA","17073","LEBANON FARMS DISPOSAL","7179492363","073280","","","","","N","","","","","","N","","1","02098040","04"
2018042166,"02","1","4000 CLINE AVE","","EAST CHICAGO","IN","46312","PENSKE TRUCK LEASING CO","7173941175","012300","","","","","N","","","","","","N","","1","00377574","03"
2018050060,"05","1","4900 S PENNSYLVANIA AVE","","CUDAHY","WI","53110","ROADRUNNER TRANSPORTATION","8778213274","080000","","","","","N","","","","","","U","","2","00242009","08"
2018050135,"05","0","5601 BELLEVILLE RD","","CANTON","MI","48188","A.D.TRANSPORT EXPRESS INC","7343977100","080000","","","","","N","","","","","","N","","1","00296052","08"
2018061701,"02","4","889 MAPLE GROVE RD","","MOHNTON","PA","19540","L AND S HARDSCAPE","4847972980","052000","","","","","N","","","","","","N","","1","02154269","03"
2018062468,"05","2","PO BOX 130","","PEDRICKTOWN","NJ","08067","LACY'S EXPRESS INC.","8562992569","080000","","","","","N","","","","","","N","","1","00043217","08"
2018067605,"04","9","1600 INDUSTRIAL DR","","MENDOTA","IL","61342","ADVANCED DRAINAGE SYSTEMS INC","8155392160","065000","","","","","N","","","","","","N","","1","00019949","08"
2018067605,"05","9","3811 ORCHARD AVE","","HUBBARD","OH","44425","TRIPLE-DIAMOND","3305502737","080000","","","","","N","","","","","","N","","2","02519788","08"
2018067830,"02","1","2502 HORSESHOE RD.","","LANCASTER","PA","17601","EHC ASSOCIATES INC.","9999999999","014500","","","","","N","","","","","","N","","1","02870180","03"
2018067994,"05","1","451 FREIGHT STREET","","CAMP HILL","PA","17011","PAUL MILLER TRUCKING INC","7172255787","080000","","","","","N","","","","","","N","","2","00269486","08"
2018069989,"04","4","620 WESSNER ROAD","","KUTZTOWN","PA","19530","DUANE MILLER","6109725135","","","","","","N","","","","","","N","00114722","2","00079005","09"
2018072642,"99","9","4604 EDGES MILL ROAD","","DOWNINGTOWN","PA","19355","A-1 MULCH","9999999999","999999","","","","","N","","","","","","N","","2","","09"
2018074221,"05","1","104 WEST HIGH STREET","","TERRELL","TX","75160","KL BREEDEN AND SONS","7173360036","080000","","","","","N","","","","","","U","","2","01836511","08"
2018077305,"02","3","PO BOX 1191 HWY 34 AND","","NEWBERRY","SC","29108","SENN FREIGHT LINES INC","8033211611","080000","","","","","N","","","","","","N","","1","00536920","08"
2018079703,"05","1","481 STONE MEETINGHOUSE RD","","WOOLWICH","NJ","08085","RACITE FARMS, LLC","8564670882","080000","","","","","N","","","","","","N","","1","02861891","08"
2018080200,"03","4","887 POINTVIEW AVE","","EPHRATA","PA","17522","THE OMILLER GROUP","7176664115","054800","","","","","N","","","","","","N","","1","02984618","04"
2018085191,"02","8","204 SCHOOLHOUSE RD","","KIRKWOOD","PA","17536","HOWARD AND JUDY HENDRICKSON","7176063993","999999","","","","","N","","","","","","N","A-00123717","1","02284850","11"
2018089968,"02","7","230 OBIE RD","","SCHAEFERSTOWN","PA","17088","LEBANON FARMS DISPOSAL","7179492363","","","","","","N","","","","","","N","","2","02098040","04"
2018090815,"04","7","188 JEFFERSON ST STE 31","","NEWARK","NJ","07105","DECAVALHO CORP","2158213316","080000","","","","","N","","","","","","N","","2","02155364","09"
2018090815,"04","7","2900 ORTHODOX STREET","","PHILADELPHIA","PA","19137","CARRIBEAN OPERATIORS INC","2158213216","080000","","","","","N","","","","","","N","","3","00959608","09"
2018094445,"03","1","7347 STATE ROUTE 147","","SUNBURY","PA","17801","ROY ADAMS & SON INC","5702869698","080000","","","","","N","","","","","","N","A-00112882","1","00215290","08"
2018096573,"05","9","714 SPRING VALLEY ROAD","","QUARRYVILLE","PA","17566","S & A KREIDER AND SONS INC","7177864427","080000","","","","","N","","","","","","N","","1","02382245","06"
2018102634,"03","9","1278 EAST EARL RD","","EAST EARL","PA","17519","EARL R MARTIN INC","7173515504","079500","","","","","N","","","","","","N","","1","00010650","06"
2018104193,"02","8","6004 MAST RD","","NARVON","PA","17555","MARTIN TRANSPORTATION","7173540529","026000","","","","","N","","","","","","N","A-00120114","2","02275101","10"
2018104617,"05","1","615 J.B.HUNT CORPORATE","","LOWELL","AZ","72745","JB HUNT","4796845250","080000","","","","","N","","","","","","N","","1","00080806","06"
2018108499,"04","1","14247 TRISKETT RD","","CLEVELAND","OH","44111","TOP TRUST TRANSPORT","2168569297","080000","","","","","N","","","","","","N","","3","30478213","08"
2018118368,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","2","","99"
2018124149,"04","4","3912 BRUMBAUGH ROAD PO","","NEW ENTERPRISE","PA","16664","ELL TRASPORT INC","7172011980","073280","","","","","N","","","","","","N","A-00114819","2","01464984","04"
2018124392,"05","3","252 THARP ROAD","","MT PLEASANT","PA","17853","HOOVER FARM LLC","5705392711","080000","","","","","N","","","","","","N","","1","00736790","09"
2018133703,"03","9","35 CHURCH ROAD","","NEW PROVIDENCE","PA","17560","THOMAS WILLNER","7178750274","080000","","","","","N","","","","","","N","","2","00170545","06"
2018012267,"05","9","900 STONE HILL ROAD","","DENVER","PA","17517","LEON KREIDER","7179405111","080000","","","","","N","","","","","","N","","1","00278557","08"
2018016807,"05","3","33 WEST MAPLE AVENUE","","SHIREMANSTOWN","PA","17011","LESTER L HARVEY TRUCKING","7177375938","080000","","","","","N","","","","","","N","","3","00586554","06"
2018016807,"02","4","138 MYRTLE AVE","","LONG BRANCH","NJ","07740","STEPHEN'S LANDSCAPING LLC","7325716978","026000","","","","","N","","","","","","N","","4","02990372","03"
2018020119,"02","4","17TH & ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","7172997621","073280","","","","","N","","","","","","N","","1","","03"
2018022196,"06","9","1057 COUNTY RD","","LEESPORT","PA","19533","BERKS CAREER AND TECHNOLOGY CENT","6107554012","999999","","","","","N","","","","","","N","","1","02414457","08"
2018023833,"02","1","P.O. BOX21508","","PHOENIX","AZ","85036","UHAUL OF COMPANY ARIZONA","8007893638","","","","","","","","","","","","N","","1","00428517","09"
2018024633,"03","8","45 ERICK RD","","LANCASTER","PA","17601","RED ROSE TRANSIT","7173974241","999999","","","","","N","","","","","","N","","3","","11"
2018024655,"99","8","45 ERICK RD","","LANCASTER","PA","17601","RED ROSE TRANSIT AUTHORITY","9999999999","999999","","","","","N","","","","","","U","","1","","10"
2018035400,"05","1","17330 PRESTON ROAD SUITE 200C","","DALLAS","TX","752526035","MODE TRANSPORT","9724470075","080000","","","","","N","","","","","","N","","1","01200894","08"
2018039316,"02","8","2202 SOUTH MARKET STREET","","ELIZABETHTOWN","PA","17022","DURHAM SCHOOL SERVICES LP","7173610024","","","","","","N","","","","","","N","A6413616","2","00350651","10"
2018039658,"07","9","745 OLD ROUTE 22","","DUNCANSVILLE","PA","16635","BLACKS HOME SALES","7177875918","053000","","","","","N","","","","","","Y","A-00869050","1","00405008","08"
2018041091,"02","1","144 W. MAIN STREET, PO BOX 5","","KREAMER","PA","17833","HACKENBERG BROTHERS, INC","4708472201","026000","","","","","N","","","","","","N","A00111752","2","00371221","03"
2018044973,"05","3","2100 NORTH WEST BYPA","","SPRINGFIELD","MO","65803","REDNECK","7172414444","050000","","","","","N","","","","","","N","","1","00268402","08"
2018045554,"03","4","202 N RAILROAD ST","","ANNVILLE","PA","17042","BBGY TRUCKING LLC","7178673992","073280","","","","","N","","","","","","N","","2","02331364","04"
2018052375,"02","8","876 N LENOLA ROAD STE 3","","MOORESTOWN","NJ","08057","JC TOURS, INC.","8562916716","054097","","","","","N","","","","","","N","","4","00533903","11"
2018058461,"02","4","4604 EDGES MILL ROAD","","DOWNINGTOWN","PA","19335","A1 MULCH & ENDT #1","6102697022","073280","","","","","N","","","","","","N","A-00118643","1","00995052","03"
2018061715,"03","6","201 DEROSA DRIVE","","VINELAND","NJ","08360","BRUNOZZI TRANS TR, K RNT INC","8569698302","080000","","","","","N","","","","","","N","","1","00224133","08"
2018065036,"99","3","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","","08"
2018067887,"02","9","151 CREEK RD","","MANHEIM","PA","17545","E E SHENK SONS INC","7176654040","034750","","","","","N","","","","","","N","","3","00276255","09"
2018075120,"05","2","934 JUNCTION RD","","MANHEIM","PA","17545","SPORTING VALLEY FEEDS LLC","7176656122","080000","","","","","N","","","","","","N","","2","01839788","08"
2018076793,"03","6","7300 MILLER PLACE, #B","","LONGMONT","CO","80504","SUPREME AUTO TRANSPORT INC","3034855417","080000","","","","","N","","","","","","U","","3","00912923","08"
2018090047,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","","08"
2018097570,"03","4","371 PHEASANT DRIVE","","HUMMELSTOWN","PA","17036","HARRISBURG GARDENS","7175658080","073280","","","","","N","","","","","","N","","1","01362533","09"
2018101308,"99","1","1301 HARRISBURG PK","","LANCASTER","PA","17603","WAY DELIVERY SERVICES","8887447929","025950","","","","","N","","","","","","N","","1","02633608","09"
2018103038,"05","1","81 WEST HULLER LANE","","READING","PA","19605","BRENNTAG NORTHEAST INC","6109264151","080000","8","8","","","Y","1","1","","","","N","","2","00032866","08"
2018104895,"03","9","790 GLENWOOD DR.","","EPHRATA","PA","17522","ZIMMERMAN EXCAVATING OF EPHRATA","7177330252","080000","","","","","N","","","","","","N","","2","00071062","99"
2018112342,"02","8","2701 E CUMBERLAND ST","","LEBANON","PA","17042","BRIGHTBILL TRANSPORTATION","9999999999","031000","","","","","N","","","","","","N","","1","00620601","11"
2018120400,"05","7","1045 LANCASTER AVE","","COLUMBIA","PA","17512","FRANK SAHD SALVAGE CENTER INC","7176848506","080000","","","","","N","","","","","","U","","2","","08"
2018121426,"99","7","230 OBIE ROAD","","NEWMANSTOWN","PA","17073","WASTE INDUSTRIES OF PA","7179492363","080000","","","","","N","","","","","","N","","1","00198696","05"
2018122930,"05","9","1056 ROUTE 61 HWY S, PO","","POTTSVILLE","PA","179010359","WEINER IRON AND METAL CORP","5706226543","047030","","","","","N","","","","","","N","","2","00024058","08"
2018128983,"05","1","2675 MORGANTOWN ROAD","","READING","PA","19607","PENSKE TRUCK LEASING","8553457268","080000","","","","","N","","","","","","N","","1","00327574","08"
2018128983,"03","1","2675 MORGANTOWN ROAD","","READING","PA","19607","PENSKE TRUCK LEASING","8553457268","999999","","","","","N","","","","","","U","","2","00327574","04"
2018133524,"04","4","410 TRUCE ROAD","","NEW PROVIDENCE","PA","17560","CARL E KILLIAN","7177862493","073280","","","","","N","","","","","","N","A-00113448","2","00519714","04"
2018136427,"02","8","102 MARTIC HEIGHTS DR","","HOLTWOOD","PA","17532","DAVID ESCHBACH JR INC","7172844162","999999","","","","","N","","","","","","N","","2","","11"
2019007840,"99","0","111 WEST JACKSON BLVD 1","","CHICAGO","IL","60604","NORTHERN NECK TRANSFER","5407752121","045000","","","","","N","","","","","","N","","1","00121055","08"
2019007840,"03","0","4101 KING VAUGHAN RD","","WOODBRIDGE","ON","L4H1F4","RAVIN MUSHROOM","9052646173","045000","","","","","N","","","","","","N","","2","01753025","08"
2019076411,"99","8","2701 E CUMBERLAND ST","","LEBANON","PA","17042","BRIGHTBILL TRANSPORTATION","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2018004258,"02","8","409 ELK ST","","CARNEGIE","PA","15106","STATE OF PENNSYLVANIA INC","7174593803","000000","","","","","N","","","","","","N","","1","73752495","11"
2018004258,"02","1","1 UNITED DRIVE","","FENTON","MO","63026","UNITED VAN LINES LLC","7033854511","017760","","","","","N","","","","","","N","","2","00077949","03"
2018010002,"03","9","4635 DIVISION HIGHWAY","","EAST EARL","PA","17519","BROTHERS LIQUID TRANSPORT","7179999999","026000","","","","","N","","","","","","N","","1","02354214","08"
2018013728,"05","1","36TH ST","","PENNSAUKEN","NJ","08110","CROWLEY","8569665832","080000","","","","","N","","","","","","N","","1","00154438","08"
2018014386,"03","0","2451 MILLWOOD","","HARRISONBURG","VA","22801","IRON GATE TRANSPORT INC","2398878182","080000","","","","","N","","","","","","N","A-2871779","1","02871779","08"
