"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2020018434,"03","0","PO BOX 399","","DENVER","PA","17517","DENVER LOGISTICS LLC","7176154222","080000","","","","","N","","","","","","N","A-00117486","1","00483496","09"
2020018838,"99","9","304 SNAKE HILL RD","","BIRD IN HAND","PA","17505","FLYING ROADSIDE TOWING","9999999999","017500","","","","","N","","","","","","U","","1","","99"
2020027560,"05","2","2827 W STATE ROAD 66 STE A","","ROCKPORT","IN","47635","TIME DEDICATED","8126492617","035000","","","","","N","","","","","","N","","1","02320436","08"
2020030911,"99","8","45 ERICK RD","","LANCASTER","PA","17601","RED ROSE TRANSIT AUTHORITY","9999999999","999999","","","","","N","","","","","","U","","2","","13"
2020034263,"02","9","1001 INDUSTRIAL PARKWAY","","MCDONOUGH","GA","30253","BENNETT TRUCK TRANSPORTATION","8008665500","045000","","","","","N","","","","","","N","","3","00600382","99"
2020041380,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","","08"
2020045864,"99","9","3132 GREENRIDGE DR","","LANCASTER","PA","17601","KIET THE PHAM","9999999999","011200","","","","","N","","","","","","U","","2","","99"
2020055668,"05","2","17550 FRITZ DRIVE","","LANSING","IL","60438","TRIMAC TRANSPORTATION INC","8887994374","024000","","","","","N","","","","","","N","","1","00036431","08"
2020055668,"05","1","BOX 538","","NEWARK","NY","14513","SUPERIOR TRUCK LINES INC","6072446248","024000","","","","","N","","","","","","N","","3","00536565","08"
2020059316,"04","4","1043 MOUNTAIN RD.","","MANHEIM","PA","17545","MOUNTAINSIDE EXCAVATORS INC.","7176293006","073280","","","","","N","","","","","","N","A-8917380","1","00158585","09"
2020060638,"99","9","505 E MAIN ST","","NEW HOLLAND","PA","17557","LITTLE STREAM AUTO RENTALS LLC","7173550436","010650","","","","","N","","","","","","U","","1","","99"
2020062251,"05","3","2900 BLACK LAKE PLACE","","PHILADELPHIA","PA","19154","SAUTER CRANE RENTAL","2156984466","080000","","","","","N","","","","","","N","","1","00962779","08"
2020062876,"05","1","54 E MAIN ST","","NEW KINGSTOWN","PA","17072","JUST IN TIME SYSTEMS LLC","7176101535","","","","","","N","","","","","","N","","1","02877393","08"
2020067541,"02","0","1340 URBAN RD","","HERNDON","PA","17830","LYNN SCHWALM AND SON LLC","9999999999","016500","","","","","N","","","","","","U","","2","","99"
2020069628,"03","7","230 WOHLSON WAY","","LANCASTER","PA","17603","WASTE MANAGEMENT","8006339096","073280","","","","","N","","","","","","N","","2","00344050","04"
2020076541,"03","2","1414 MILLWOOD RD","","WILLOW STREET","PA","17584","OLD GLORY EXPRESS","7176299136","080000","","","","","N","","","","","","N","","1","01873569","08"
2020076838,"05","3","1331 BYERLAND CHURCH ROAD","","WILLOW STREET","PA","17584","D L LANDIS INC","7177868780","023390","","","","","N","","","","","","N","","2","00673857","08"
2020077943,"99","8","2905 ABBOTTSFORD AVE","","PHILADELPHIA","PA","19129","PHILLY TRANSPORTATION LLC","2158421222","000000","","","","","N","","","","","","N","","1","","12"
2020079374,"03","9","1234 WINDSOR RD","","WEST WINDSOR","NJ","08550","RUSTIN FARMS","6096472687","008000","","","","","N","","","","","","N","","2","00343998","08"
2020086150,"05","3","PO BOX 40","","BENSALEM","PA","19020","PENNSYLVANIA STEEL COMPANY","9999999999","999999","","","","","N","","","","","","N","","5","","08"
2020089504,"02","4","5700 LIMEVILLE RD","","GAP","PA","17527","PEACEFULL VALLEY LANDSCAPING","7174758797","026000","","","","","N","","","","","","N","","1","02262910","03"
2020090977,"","3","PO BOX 64","","ELLIOTTSBURG","PA","17024","TUSCARORA HARDWOODS INC.","7175824122","080000","","","","","N","","","","","","N","3132932","1","00442659","08"
2020097015,"03","4","LINCOLN HWY EAST PO BOX 4701","","LANCASTER","PA","17604","PENNDOT","7172657800","058400","","","","","N","","","","","","N","","2","","04"
2020104736,"03","6","207 S FINDLAY ST","","SEATTLE","WA","98108","STRAP TIGHT INC","2063275183","018000","","","","","N","","","","","","N","","1","03243871","98"
2020107779,"05","1","685 GAULT ROAD","","GAP","PA","17527","HORNING, MARCUS M","7178759651","080000","","","","","N","","","","","","N","0","2","02070461","08"
2020108417,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","080000","","","","","N","","","","","","U","","2","99999999","99"
2020112707,"03","3","5885 CARLSON AVE","","PORTAGE","IN","463680000","MSVERICK TRANSPORTATION LLC","9999999999","800000","","","","","N","","","","","","N","","1","00178533","08"
2020113394,"02","8","45 ERICK RD","","LANCASTER","PA","17603","RED ROSE TRANSIT AUTHORITY","7173975613","017600","","","","","N","","","","","","N","","1","09999999","13"
2020010126,"02","0","8 BEAVER VALLEY PIKE","","WILLOW STREET","PA","17584","SHULTZ TRANSPORTATION","7174645800","999999","","","","","N","","","","","","N","A-100969","2","00586386","12"
2020012838,"06","2","752 NOTTINGHAM RD PO BOX 248","","PEACH BOTTOM","PA","17563","FLAHART TRANSPORT INC","7175480282","080000","","","","","N","","","","","","N","","1","01076107","08"
2020013150,"02","1","455 ICE AVE","","LANCASTER","PA","17602","LANCASTER STONE & TILE CO","7173935818","011500","","","","","N","","","","","","N","","1","03339008","03"
2020017179,"05","9","186 WALNUT DRIVE","","MIFFLINTOWN","PA","17059","BLACK BEAR TRUCKING, LLC","7177567340","080000","","","","","N","","","","","","N","","2","00178183","08"
2020021651,"05","1","1604 INDUSTRIAL DRIVE","","CARLISLE","PA","17013","GIANT FOOT STORES LLC","7172407580","080000","","","","","N","","","","","","N","","2","00005874","08"
2020025087,"05","1","710 WEST MAIN STREET PO BOX 27","","NEW HOLLAND","PA","17557","EBERSOLE DEDICATED SERVICES INC","9999999999","080000","","","","","N","","","","","","N","","1","00118940","08"
2020027860,"05","1","9200 E 146TH ST","","NOBLESVILLE","IN","46060","J.B. HUNT","8004524868","","","","","","N","","","","","","N","0","2","00000000","08"
2020028201,"05","3","1130 LANCASTER PIKE","","DRUMORE","PA","17518-9770","BELLO STONE LLC","7172843773","080000","","","","","N","","","","","","N","","1","02390652","06"
2020034653,"03","0","5085 OLD PHILADELPHIA PIKE","","KINZERS","PA","17535","STAR VIEW TRANSPORT LLC","7177680688","080000","","","","","N","","","","","","N","","2","00119108","07"
2020050037,"99","3","1426 HEORGEOTWN RD","","CHRISTIANA","PA","17509","JMC LEASING INC","7175296462","073280","","","","","N","","","","","","N","","1","01335456","09"
2020054392,"02","9","3690 STATE ROUTE 30","","LATROBE","PA","15650-4308","FOX AND JAMES INC","7245990887","003300","","","","","N","","","","","","N","","1","00051311","09"
2020055309,"03","2","151 CREEK RD","","ELIZABETHTOWN","PA","17022","E E SHENK SONS INC.","7175564040","062000","","","","","N","","","","","","N","","2","12979582","04"
2020057826,"99","9","1930 LONG RUN ROAD","","MILL HALL","PA","17751","FRANKENBERGER, DAVID W","5706600841","013200","","","","","N","","","","","","U","","1","00685246","99"
2020058562,"05","6","1616 WOODLAND PL","","MT. VERNON","WA","98274","FIRST CLASS TRANSPORT","3602932135","080000","","","","","N","","","","","","N","","2","02580854","08"
2020062876,"02","3","1805 BERKS RD","","WORCHESTER","PA","19490","ALLAN MYERS LP","6105846020","","","","","","N","","","","","","N","","2","00267175","03"
2020064781,"05","2","419 W HIGH STREET","","ELIZABETHTOWN","PA","17022","WHITE OAK MILLS","7173671525","080000","","","","","N","","","","","","N","","1","00174508","08"
2020066222,"03","4","PO BOX 169","","ZIEGLERVILLE","PA","19492","SACKS AND SONS","6102877393","","","","","","N","","","","","","N","","1","00902702","04"
2020068688,"02","1","55 MOUNTAIN RD","","DENVER","PA","17517","HEINSEY'S POULTRY","7172788641","025995","","","","","N","","","","","","N","","1","00977950","03"
2020068917,"02","1","1301 HARRISBURG PIKE","","LANCASTER","PA","17604","WAY SERVICES INC","7172990992","025650","","","","","N","","","","","","N","A-8917928","2","02633608","09"
2020069270,"99","1","PO BOX 5","","KREAMER","PA","17833","HACKENBURG BROTHERS INC","5708472201","","","","","","N","","","","","","U","","1","00371221","09"
2020077536,"02","4","145 SALEM CHURCH ROAD","","MECHANICSBURG","PA","17055","JW PARVIN ENTERPRISES INC","7175744794","025999","","","","","N","","","","","","N","","1","02204649","09"
2020082759,"05","9","1010 WEST MAIN STREET","","MOUNT JOY","PA","17552","MELHORN TRUCKING","7176531102","080000","","","","","N","","","","","","N","","2","00204659","08"
2020088113,"03","1","555 E CHURCH RD.","","KING OF PRUSSIA","PA","19406","CITY FLOOR SUPPLY","8007361786","999999","","","","","N","","","","","","N","","1","01055527","04"
2020089019,"04","3","3571 MOUNT JOY RD","","MOUNT JOY","PA","17552","DROHAN BRICK & SUPPLY INC","7176531491","080000","","","","","N","","","","","","N","","2","00248091","06"
2020089020,"99","9","2700 WATER ST","PO BOX 288","YORK","PA","17405","KINSLEY CONSTRUCTION INC","9999999999","015000","","","","","N","","","","","","U","","1","","99"
2020098034,"03","1","98 TUNNEL DR","","SALEM HARRISON","WV","26426","BAILEY ENTERPRISES","3046297093","086000","","","","","N","","","","","","N","","2","00242554","08"
2020101629,"04","4","1001 PAXTON ST","","HARRISBURG","PA","17104","PENNSY SUPPLY INC","7175692623","073280","","","","","N","","","","","","N","","1","00011879","09"
2020106992,"05","1","1340 HILLCREST DR","","FREDERICK","MD","21703","E & R TRUCKING LLC","3015241681","080000","","","","","N","","","","","","N","","1","03363416","08"
2020110071,"03","3","400 MILEY ROAD","","NORTH LIMA","OH","44452","B & T EXPRESS","8008882869","080000","","","","","N","","","","","","N","","2","00285442","08"
2020110800,"05","1","6500 W INDUSTRIAL HWY","","GARY","IN","46406","SWIFT TRANSPORTATION","8008002200","080000","","","","","N","","","","","","N","0","2","00054283","06"
2020111606,"99","9","395 GREENVILLE RD","PO BOX 332","DENVER","PA","17517","CHARLIES SIGN REPAIR SERVICE INC","7174844684","020660","","","","","N","","","","","","U","","1","","99"
2021001439,"03","4","1691 KIRKWOOD PIKE PO BOX 46","","KIRKWOOD","PA","17536","SHOEMAKER TRUCKING AND EXCAVATIO","7275294039","073280","","","","","N","","","","","","N","A-00118178","2","00574725","04"
2020003989,"05","1","10110 I STREET","","OMAHA","NE","68127","PITNEY BOWES PRESORT SERVICE LLC","4029353811","080000","","","","","N","","","","","","N","","1","00472358","08"
2020009147,"03","0","21 CATTS LN","","CAMDEN WYOMING","DE","19934","MAB TRUCKING","6104051436","081000","","","","","N","","","","","","N","A-5056222","2","01303338","08"
2020009393,"04","4","33 E MAIN ST","","WALNUT BOTTOM","PA","17266","SNOKES EXCAVATING AND PAVING","7175322857","073238","","","","","N","","","","","","N","A-00119329","1","02112985","04"
2020009393,"04","4","1120 MERRICK CORNER RD","","INGLESIDE","MD","21644","BYLER TRUCKING SERVICES","7172797409","070000","","","","","N","","","","","","N","","2","02637059","04"
2020014192,"05","1","2722 RUSSELLVILLE RD","","BOWLING GREEN","KY","42101","KY EXPRESS LLC","2707800135","080000","","","","","N","","","","","","N","0","1","01665599","08"
2020017176,"03","9","76 SOUTH VINTAGE RD","","PARADISE","PA","17562","STOLTZFUS WELDING AND RENTALS LL","7174429148","060000","","","","","N","","","","","","N","","3","01142203","04"
2020021189,"03","2","3825 US HWY 6 EAST","","WATERLOO","IN","46793-0490","CRESTWOOD TRANSPORTATION LLC","3049050262","080000","3","","","","Y","1","","","","","N","","2","00931372","08"
2020028206,"02","1","152 STANDIFORD AVE","","SAYREVILLE","NJ","08872","FOX LOGISTICS","8623256960","026000","","","","","N","","","","","","N","","1","03281071","09"
2020030213,"05","1","335 DATE ST","","WARMINSTER","PA","18947","KMS TRANS INC","2678080333","080000","","","","","N","","","","","","N","","1","02556034","06"
2020033751,"05","1","655 COMMERCE PARKWAY EAST DR,","","GREENWOOD","IN","46143","UNITED NATURAL FOODS INC","7176603501","080000","","","","","N","","","","","","N","","1","00179097","08"
2020035462,"03","1","4080 JENKINS ROAD","","CHATTANOOGA","TN","37569","US XPRESS INC","8666015500","080000","","","","","N","","","","","","N","","1","00303024","08"
2020041074,"05","1","10900 BUSTLETON AVE APT C92","","PHILADELPHIA","PA","19116","JAMAL & SONS","2158171251","080000","","","","","N","","","","","","N","","1","02951874","08"
2020041287,"02","3","2148 EMBASSY DR","","LANCASTER CITY","PA","17603","KFG TRUCKING LLC","7178244764","078000","","","","","N","","","","","","N","","2","01393620","03"
2020041665,"99","9","934 JUNCTION RD","","MANHEIM","PA","17545","SPORTING VALLEY FEEDS LLC","9999999999","023000","","","","","N","","","","","","U","","1","","99"
2020047406,"02","1","201 RUNNING PUMP RD","","LANCASTER","PA","17603","ROOT NETWORK","6104964240","025950","","","","","N","","","","","","N","","1","02316436","03"
2020049129,"03","9","1077 NORTH AVE STE 168","","ELIZABETH","NJ","07201","VICTOR & SVA TRUCKING LLC","7176695606","080000","","","","","N","","","","","","N","A-8995399","1","01584050","08"
2020049130,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","","08"
2020057602,"02","0","7060 DIVISION HWY","","NARVON","PA","17555","BJ BALDWIN ELECTRIC","7173544551","010100","","","","","N","","","","","","N","","1","00094646","02"
2020065143,"04","3","714 SPRING VALLEY RD","","QUARRYVILLE","PA","17566","S&AA KREIDER AND SONS","7177861711","060000","","","","","N","","","","","","N","","2","02382245","08"
2020065148,"03","2","268 SEGO SAGO RD","","LITITZ","PA","17543","THOMAS ERB & SONS","7176265591","058000","","","","","N","","","","","","N","","2","02202582","03"
2020067924,"02","3","8529 ELIZABETHTOWN ROAD","","ELIZABETHTOWN","PA","17022","NV TRUCKING PATNERSHIP","7178753864","038000","","","","","N","","","","","","N","","1","02074735","09"
2020068172,"02","1","810 SALE BARN ROAD, PO BOX 5","","KREAMER","PA","17833","HACKENBERG BROS INC","5709376130","025999","","","","","N","","","","","","N","","2","00371221","03"
2020074472,"05","9","690 SANDY HILL RD","","STEVENS","PA","17578","ES MUSSER CARRIERS","7174062004","080000","","","","","N","","","","","","N","A-8918386","1","02643179","08"
2020077544,"99","9","120 NORTH DUKE ST","","LANCASTER","PA","17608","CITY OF LANCASTER","9999999999","013200","","","","","N","","","","","","U","","2","","99"
2020079374,"03","0","170 1ST AVE SOUTH","","JACKSONVILLE","FL","32250","PREMATURE DRIVEAWAY INC","8132600091","","","","","","N","","","","","","N","","3","02470321","04"
2020086363,"03","1","197 SOUTH RT 73","","HAMMONTON","NJ","08037","FIORENTINO FARMS INC","6094400857","033000","","","","","N","","","","","","N","","2","02516522","04"
2020088448,"99","9","316 BORRELLI BLVD","","PAULSBORO","NJ","08066","WILKIE TRUCKING","8564234900","999999","","","","","N","","","","","","N","","2","00463274","08"
2020089269,"03","9","28 LANCASTER AVENUE","","CHRISTIANA","PA","17509","GORGETOWN STONE LLC","7177866929","012500","","","","","N","","","","","","N","","2","99999999","04"
2020089476,"03","4","1691 KIRKWOOD PK","","KIRKWOOD","PA","17536","SHOEMAKER TRUCKING","7175294039","070000","","","","","N","","","","","","N","","2","00574725","04"
2020098486,"99","9","434 SUSQUEHANNA TRAIL","","NORTHUMBERLAND","PA","17857","PPL CORPORATION","9999999999","010100","","","","","N","","","","","","U","","1","","99"
2020100928,"05","0","102 CHESTER ST","","LANCASTER","PA","17602","CDL ED TRAINING INC","7178060640","080000","","","","","N","","","","","","N","","2","03016289","07"
2020101092,"02","3","6313 MARHSVILLE BLVD","","MARSHVILLE","NC","28103","WILKES CONTRACT SERVICE","7043274114","080000","","","","","N","","","","","","N","","2","01903763","08"
2020105909,"04","5","725 PARK STREET, #291","","NEW CUMBERLAND","MD","21502","NEW ENTERPRISE STONE AND LIME CO","8004228107","070000","","","","","N","","","","","","N","","2","00103221","09"
2020106496,"03","7","20 NORTH THIRTEENTH STREET","","COLUMBIA","PA","17512","GAMBY'S DISPOSAL SERVICES","7176154589","058400","","","","","N","","","","","","N","","2","02144777","00"
2020107416,"03","3","2001 ELDEN DR","","SOUTH ABINGTON TWP","PA","18411","ROAD SCHOLAR TRANSPORT INC","8005425029","080000","","","","","N","","","","","","U","","2","00133871","08"
2020108770,"02","8","2701 E CUMBERLAND ST","","LEBANON","PA","17042","BRIGHTBILL TRANSPORTATION","1800932465","999999","","","","","N","","","","","","N","0","2","00620601","12"
2021006261,"99","3","9200 E 146TH STREET","","NOBLESVILLE","IN","46060","JB HUNT TRANSPORT INC","8004524868","006600","","","","","N","","","","","","N","","1","00080806","09"
2020006136,"05","1","495 PITTSBURGH ROAD","","BUTLER","PA","16002","HUNTER HUNTER TRUCK SALES AND SE","9999999999","015000","","","","","N","","","","","","N","","1","00971539","08"
2020015360,"99","9","2060 LINCOLN HWY E","","COLMAR","PA","17602","ALLIANCE TOWING AND RECOVERY","7172714111","018750","","","","","N","","","","","","U","","1","","99"
2020024400,"02","6","1304 S. FORGE RD","","PALMYRA","PA","17078","BOYO TRANSPORTATION","7175643005","","","","","","N","","","","","","N","","1","00000000","12"
2020025767,"99","1","625 EAST 107TH STREET","","BOLINGBROOK","IL","60440","METROPOLITAN TRUCKING INC.","6307839028","080000","","","","","N","","","","","","N","","1","00039717","08"
2020028760,"03","4","360 HARRISVILLE RD","","COLORA","MD","21917","EDMUNSON TRUCKING INC","3022188501","070000","","","","","N","","","","","","N","","2","00439519","04"
2020031666,"02","1","560 PEOPLES PLZ","","NEWARK","DE","19702","KNJ VENTURES INC","3025132773","025950","","","","","N","","","","","","N","","1","03311163","03"
2020034005,"99","0","7320 TEXARKANA STREET","","HOUSTON","TX","77020","SPIRIT 503 FREIGHT LINE LLC","5173309489","080000","","","","","N","","","","","","N","","1","02034263","06"
2020041662,"05","9","200 WILMOT DRIVE","","DEERFIELD","IL","60015","CITIZENS ASSET FINANCIAL","4432786069","080000","","","","","N","","","","","","N","","2","00076502","08"
2020043040,"04","4","2931 LINCOLN HIGHWAY","","GORDONVILLE","PA","17529","W.D. TRUCKING","4849868370","080000","","","","","N","","","","","","N","A-00118643","2","00995052","04"
2020045084,"02","3","1033 KELLY AVE","","AKRON","OH","44306","JW DIDADO ELECTRIC LLC","3303885321","027000","","","","","N","","","","","","N","","3","01511271","03"
2020045397,"02","9","2042 N. KELTY ROAD","","FRANKTOWN","CO","80116","FOOTHILLS ENERGY SERVICES INC","3036601934","033000","","","","","N","","","","","","N","","1","01926032","09"
2020047729,"04","2","9554 ALLENTOWN BLVD","","GRANVILLE","PA","17028","WALTERS ENVIRONMENTAL SERVICES I","8664234545","026699","","","","","N","","","","","","N","","2","02394642","04"
2020052703,"02","1","500 OLD DOMINION WAY","","THOMASVILLE","PA","27360","OLD DOMINION FREIGHT LINE INC","3368895000","080000","","","","","N","","","","","","N","","2","00090849","08"
2020064166,"05","9","6460 WELSH RD","","NASHPORT","OH","43830","SELLARS TRUCKING","7404559732","080000","","","","","N","","","","","","N","","1","01483724","08"
2020069883,"04","1","650 WESTTOWN RD","PO BOX 564","WEST CHESTER","PA","19381","A. DUIE PYLE, INC.","8005235020","066000","","","","","N","","","","","","N","A00108116","2","00113594","08"
2020073597,"","9","UNKNOWN","","UNKNOWN","ZZ","999999","UNKNOWN","9999999999","","","","","","N","","","","","","U","","1","00000009","99"
2020073598,"99","9","3647 LD ROBINHOOD RD","","ABERDEEN","MD","21001","COLE & LAMBERT INC","4436952008","999999","","","","","N","","","","","","U","","1","","99"
2020073966,"02","7","4361 OREGON PK.","","EPHRATA","PA","17522","GOODS DISPOSAL SERVICE INC.","7179847696","073280","","","","","N","","","","","","N","","1","02074204","99"
2020082347,"05","1","3101 S PACKERLAND DR PO BOX 25","","GREEN BAY","WI","54306","SCHNEIDER NATIONAL CARRIERS","9205922000","080000","","","","","N","","","","","","N","","1","00264184","08"
2020085691,"03","9","7116 ALLEGIANCE LANE","","INDANOPOLIS","IN","46529","GOLD STAR TRANS INC","3177485837","080000","","","","","N","","","","","","N","","2","02144910","06"
2020087565,"05","1","825 ORCHARD AVENUE","","RUNNEMEDE","NJ","08078","D&Y LOGISTICS","8569931669","052000","","","","","N","","","","","","N","","1","03208471","06"
2020088937,"05","2","15307 S W 39 LN","","MIAMI","FL","33185","ACCESS TRANSPORTATION INC","3052304436","080000","","","","","N","","","","","","N","","2","00036807","03"
2020093687,"99","3","115 RANCKS CHURCH RD","","NEW HOLLAND","PA","17557","SAUDERS HARDSCAPE SUPPLY INC","7173545570","999999","","","","","N","","","","","","N","","2","09999999","99"
2020093946,"03","1","8001 THYSSENKRUPP PKWY","","TOLEDO","OH","43619","THYSSENKRUPP LOGISTICS INC","9999999999","999999","","","","","N","","","","","","N","","2","00753826","04"
2020095984,"99","7","4361 OREGON PK","","EPHRATA","PA","17522","GOODS DISPOSAL SERVICE","7178591879","064180","","","","","N","","","","","","N","","1","02074205","05"
2020095984,"99","2","4668 BREEZYVIEW DR","","COLUMBIA","PA","17512","GOOD TRANSPORT SERVICE","7176842228","073280","","","","","N","","","","","","N","","2","00150698","05"
2020100577,"99","7","4361 OREGON PIKE","","EPHRATA","PA","17522","GOODS DISPOSAL SERVICE","0000000000","000000","","","","","N","","","","","","N","A-00000000","1","99999999","09"
2020105082,"02","8","2701 E. CUMBERLAND STREET","","LEBANON","PA","17042","BRIGHTBILL TRANSPORTATION","7172727691","999999","","","","","N","","","","","","N","","3","","12"
2020113290,"05","1","300 WASHINGTON STREET","","DENVER","PA","17517","DENVER LOGISTICS","7173363900","065000","","","","","N","","","","","","N","","1","00483496","08"
2020113469,"03","2","201 IRON VALLEY DR.","","LEBANON","PA","17042","BBGY INC.","8002882081","080000","","","","","N","","","","","","N","","2","00233136","08"
2020007463,"03","1","245 READING RD PO BOX 158","","EAST EARL","PA","17519","CONESTOGA WOOD TRANSPORT","7174456701","080000","","","","","N","","","","","","N","","1","01053670","08"
2020007501,"99","9","13219 MAUGANVILLE RD","","HAGERSTOWN","MD","21740","MARTINS ELEVATOR INC","3017332553","999999","","","","","N","","","","","","U","","2","","08"
2020020702,"02","4","2474 MT GRETNA ROAD","","ELIZABETHTOWN","PA","17022-8943","DARREL LEHMAN DUMP TRUCK SERVICE","7173676084","025240","","","","","N","","","","","","N","","2","00799886","00"
2020030211,"05","1","807 VIENNA WOODS","","CHEVIOT","OH","45211","DAHLAK LLC","2142743906","080000","","","","","N","","","","","","N","","2","03284280","09"
2020042625,"99","9","915 GREENVILLE RD","","DENVER","PA","17517","GL WISE  MASONRY LLC","9999999999","014000","","","","","N","","","","","","U","","2","","99"
2020043588,"05","4","172 REATH RD","","KIRKWOOD","PA","175369612","MEJ CORP","9999999999","080000","","","","","N","","","","","","N","A-8920392","3","03065563","08"
2020045059,"03","9","14949 ST RT 28 W","","ALEXANDRIA","IN","46001","R&L TRANSFERS INC","8775103061","080000","","","","","N","","","","","","N","","2","00063391","04"
2020055313,"02","9","1525 KING STREET","","LEBANON","PA","17042","TRIPLE M FARMS","7177027235","011000","","","","","","","","","","","N","","1","00999999","99"
2020056578,"05","0","7335 E 30TH ST","","INDIANAPOLIS","IN","46219","M&M TRANSPORT","3176104359","080000","","","","","N","","","","","","N","","1","00342630","08"
2020062131,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","","08"
2020062235,"02","3","115 S RAILROAD AVE","","NEW HOLLAND","PA","17557","LEROY M SENSENIG'S INC","7173544756","014969","","","","","N","","","","","","N","","2","00146645","08"
2020066903,"03","0","175 BEARPOND ROAD","","HENDERSON","NC","27537","HOYLE'S TIRE AND AXLE","2524382818","080000","","","","","N","","","","","","N","","1","00369041","04"
2020073604,"03","1","16 BABBITT LN","","WILLINGBORO","NJ","08046","FREEDOM EXPRESS CORP","8564089591","080000","","","","","N","","","","","","N","","2","03251973","08"
2020074040,"03","0","222 BERNADINE AVE 2ND FL","","HAMILTON","NJ","08610","ANDRE'S TRUCKING","2035703617","080000","","","","","N","","","","","","N","","1","03154891","04"
2020082758,"04","3","5046 NEWPORT ROAD","","KINZERS","PA","17535","BAUXLITE PINE HILL MANUFACTURING","5635852310","080000","","","","","N","","","","","","Y","A-00117982","1","00928404","08"
2020084420,"03","2","9890 E 121ST ST","","FISHERS","IN","460380000","DS SERVICES OFAMERICA INC","9999999999","080000","","","","","N","","","","","","N","0","2","00155682","08"
2020087747,"04","4","3912 BRUMBAUGH RD. PO BOX 77","","NEW ENTERPRISE","PA","166640077","ELI TRANSPORT","7172059107","073280","","","","","N","","","","","","N","","2","00146498","04"
2020088655,"02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE LEASING AND RENTAL CO","6107756000","014500","","","","","N","","","","","","N","","3","00327574","03"
2020089196,"99","9","29 INDIAN HILL RD","","CONESTOGA","PA","17516","KUNTSEN LANDSCAPING INC","9999999999","017950","","","","","N","","","","","","U","","2","","99"
2020090976,"99","9","2927 CHARLESTOWN ROAD","","LANCASTER","PA","17603","CHARLES FARM INC","9999999999","017995","","","","","N","","","","","","U","","2","","99"
2020093683,"02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE","6107756000","012300","","","","","N","","","","","","N","","2","00327574","03"
2020096588,"01","1","82 W MAIN ST","","REINHOLDS","PA","17569","SERVICE PROFESSIONALS","7173362999","012300","","","","","N","","","","","","N","0","1","02144686","03"
2020101969,"06","9","5001 US HWY 30 WEST","","FORT WAYNE","IN","46818","CRST LINCOLN SALES INC","9999999999","080000","","","","","N","","","","","","N","","2","","09"
2020105431,"03","1","570 FURNACE HILLS RD","","LITITZ","PA","17543","SAUDER TRANSPORT CO","7176262074","080000","","","","","N","","","","","","N","","2","00084214","08"
2020110736,"03","7","100 DEASCENTI DR","","COLUMBIA","PA","17512","RIVER VALLEY DISPOSAL INC","7176843147","060000","","","","","N","","","","","","N","","1","00869412","09"
2020009038,"99","6","5100 COTTONWOOD CT","","FREDERICKSBURG","VA","22407","KS EXPRESS LLC","8779688785","019000","","","","","N","","","","","","N","","2","02813280","06"
2020015286,"99","0","5322 SOUTH PARK DRIVE","","BROKEN BOW","OK","74728","TYSON SALES & DISTRIBUTION INC","9999999999","999999","","","","","N","","","","","","U","","2","","07"
2020023697,"03","9","PO BOX 34","","ARNOT","PA","16911","TODD BERGUSON TRUCKING INC","5709710804","073280","","","","","N","","","","","","N","","2","00603641","08"
2020032968,"03","9","11-55 ADMINISTRATION RD","","CONCORD","ON","L4K4G9","GREEN LOGISTICS CANADA INC","9057607779","036300","","","","","N","","","","","","U","","2","01168016","06"
2020038058,"04","9","959 GEORGETOWN RD","","PARADISE","PA","17562","ESH'S MASONRY LLC","9999999999","073280","","","","","N","","","","","","U","","2","","08"
2020042993,"05","1","24471 N RIVER RD","","MT CLEMENS","MI","48043","TM MORLEY","5864656500","080000","","","","","N","","","","","","N","","1","00237834","09"
2020044073,"03","8","45 ERICK RD","","LANCASTER","PA","17601","SOUTH CENTRAL TRANSIT AUTHORITY","7172911243","999999","","","","","N","","","","","","N","","2","","13"
2020045084,"02","3","4400 N MATTOX RD","","RIVERSIDE","MS","64150","CAPITAL ELECTRIC","8163894000","027000","","","","","N","","","","","","N","","1","00299471","03"
2020049554,"03","0","5929 PINEDALE CT","","HARRISBURG","PA","17111","POOJA TRUCKING INC","7175651199","080000","","","","","N","","","","","","U","","1","01851484","08"
