"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2020034807","1","1","","1","06","Y","MERZ","2016","01","1","","1","00","N","000","0","","2","01","05","03","01","PA","2","01","55SWF4KB1GU","P4D"
"","04","N","2020041706","3","1","","1","01","Y","NISS","2002","01","2","","3","00","W","045","","","1","01","05","17","12","PA","0","01","3N1CB51D52L","P4D"
"","69","Y","2020040594","1","1","","3","12","Y","FRHT","2020","02","1","","1","21","S","020","1","","1","01","05","02","01","NY","1","05","3AKJGNDV0LD","T"
"","04","N","2020040992","3","1","","1","01","Y","HYUN","2007","01","1","","1","00","S","045","0","","2","01","12","01","03","PA","2","01","KMHFC46F77A","P4D"
"","69","N","2020039096","3","1","","1","08","Y","CHEV","2019","01","2","","1","00","N","045","0","","2","01","07","01","01","TX","3","04","1GCRYBEH8KZ","T"
"","51","N","2020040588","3","1","","3","11","Y","DODG","1999","01","2","","1","00","S","035","0","","2","01","02","01","01","PA","2","04","1B7GG22Y4XS","TPC"
"","51","N","2020039579","3","1","","1","03","Y","GMC","2016","01","2","","1","00","E","050","","","2","01","07","01","01","PA","2","04","1GT22SEG8GZ","T4C"
"","01","N","2020040241","3","1","","1","12","Y","CHEV","2007","01","1","","3","00","E","045","0","","1","01","05","17","01","PA","1","01","1G1YY36U375","PCV"
"","04","N","2020039579","3","1","","1","12","Y","HOND","2013","01","1","","1","00","N","004","","","1","01","07","01","01","PA","1","01","1HGCR2F88DA","P4D"
"","05","N","2020044568","1","2","","1","09","Y","DODG","2007","","0","","1","00","N","000","0","","5","02","05","06","11","VA","2","06","1B3HB48B87D","P4H"
"","05","N","2020047823","2","2","","1","09","N","VOLK","1996","","0","","1","00","","000","0","","3","02","03","06","09","DE","1","01","3VWFA81H9TM","P4H"
"","15","N","2020047865","3","1","","1","12","Y","FORD","2011","01","2","","1","00","N","050","","","1","01","07","01","01","PA","1","06","2FMDK3KC8BB","T4W"
"","15","N","2020046093","2","1","","3","06","Y","SUBA","2014","02","2","","1","00","W","999","0","","2","01","05","02","01","PA","2","01","JF2SJAEC7EH","T4W"
"","41","N","2020044204","3","1","","2","11","Y","CHRY","1997","02","1","","3","00","W","040","0","","1","01","07","08","01","PA","1","06","1C4GP54L5VB","TES"
"","15","N","2020046615","3","1","","1","09","Y","HOND","2004","02","2","","1","00","E","035","0","","2","01","12","01","01","PA","2","06","2HKYF18554H","T4W"
"","15","N","2020031648","1","1","","1","12","Y","FORD","2010","01","1","","1","00","S","005","","","1","01","05","02","06","PA","1","06","2FMDK4KC2AB","T4W"
"","01","N","2020050844","3","1","","1","12","Y","CHRY","2008","02","1","","4","00","E","080","0","","1","01","03","16","03","PA","0","01","1C3LC45K18N","PCV"
"","15","N","2020030305","3","1","","1","11","Y","LEXS","2013","01","1","","1","00","N","999","0","","2","01","01","01","01","PA","2","06","JTJBK1BA7D2","T4W"
"","15","N","2020035218","1","1","","1","06","Y","LEXS","2006","02","4","","1","00","N","999","","","2","01","08","01","01","PA","3","01","2T2HA31U56C","T4W"
"","04","N","2020042102","3","1","","1","04","Y","CHEV","2017","01","1","","1","00","S","999","0","","2","01","07","01","98","PA","2","01","1G1BF5SM2H7","P4D"
"","04","N","2020043038","3","1","","1","06","Y","TOYT","2007","01","1","","1","00","E","040","","","2","01","02","01","01","PA","2","01","4T1BK46K67U","P4D"
"2","04","N","2020043653","1","1","0","2","12","Y","VOLK","2005","01","1","12","1","00","N","040","","0","2","01","01","01","01","PA","1","01","3VWSF71K55M","P4D"
"","04","N","2020043118","3","1","","1","03","Y","FORD","2007","01","1","","1","00","W","045","","","1","01","05","01","07","PA","1","01","1FAHP28107G","P4D"
"","04","N","2020037187","3","1","","1","12","Y","FORD","2012","98","1","","4","00","N","999","0","","1","01","12","16","12","PA","1","01","3FAHP0JG5CR","P4D"
"","04","N","2020043454","3","1","","3","01","Y","CHEV","2003","01","1","","4","00","S","040","","","1","01","02","16","06","PA","1","01","2G1WF52E739","P4D"
"","04","N","2020043280","2","3","","2","06","Y","FORD","2007","01","1","","1","00","N","000","0","","2","01","02","03","01","PA","2","01","1FAFP34N47W","P4D"
"","04","N","2020035218","3","1","","1","12","Y","CHEV","2017","01","2","","1","00","N","060","","","3","01","05","01","01","PA","1","01","1G1BE5SM2H7","P4D"
"","04","N","2020050635","3","1","","1","11","Y","TOYT","2014","01","2","","1","00","W","005","0","","2","01","03","13","01","PA","2","01","4T4BF1FK3ER","P4D"
"","04","N","2020044568","3","1","","2","08","Y","CHEV","2008","01","1","","1","00","N","025","0","","2","01","12","01","01","PA","3","01","1G1ZJ57B184","P4D"
"","04","N","2020044570","3","1","","1","02","Y","MITS","2012","01","1","","1","00","E","035","","","1","01","01","01","09","PA","1","01","JA32U8FWXCU","P4D"
"","15","N","2020022521","3","1","","3","12","Y","CHEV","2011","01","1","","1","00","S","999","0","","1","01","07","01","09","PA","1","06","2GNALDEC1B1","T4W"
"","15","N","2020022649","1","1","","1","06","Y","NISS","2011","01","1","","1","00","W","000","0","","2","01","05","03","01","PA","2","06","JN8AS5MVXBW","T4W"
"","15","N","2020022521","2","1","","1","11","Y","MAZD","2016","01","2","","1","00","E","999","0","","2","01","02","01","09","PA","2","06","JM3KE4DY5G0","T4W"
"","04","N","2020022313","1","1","","3","06","Y","MAZD","2014","01","1","","1","00","E","000","0","","3","01","12","03","03","PA","2","06","JM1BM1W36E1","P4D"
"","04","N","2020027559","3","1","","2","11","Y","TOYT","2003","01","1","","1","00","N","035","0","","1","01","05","01","01","PA","1","01","4T1BF30K33U","P4D"
"","04","N","2020027191","1","1","","1","06","Y","HOND","2012","02","1","","1","00","N","000","0","","3","01","07","03","01","MD","2","01","2HGFB2F58CH","P4D"
"","15","N","2020022068","3","1","","2","08","Y","JEEP","2005","02","1","","3","00","S","035","0","","1","01","01","17","01","PA","1","06","1J4GL48K45W","T4W"
"","51","N","2020022650","3","2","","1","07","Y","TOYT","2005","","0","","1","00","E","000","","","2","02","12","06","01","PA","2","04","5TBDT44115S","TCW"
"","04","N","2020018423","1","1","","1","09","Y","TOYT","2014","01","2","","1","00","E","005","0","","1","01","04","18","01","PA","2","01","2T1BPRHE9EC","P4D"
"","02","N","2020015803","3","1","","1","12","Y","HOND","2006","02","1","","1","00","E","040","0","","1","01","05","01","01","PA","1","01","2HGFG12856H","PCP"
"","04","N","2020007892","3","1","","1","12","Y","HYUN","2002","01","2","","1","00","W","999","0","","2","01","07","01","01","PA","2","01","KMHDN45D02U","P4D"
"","51","N","2020018422","1","1","","1","06","Y","FORD","2017","02","2","","4","00","S","000","0","","2","01","03","03","02","MD","2","04","1FTMF1CP3HK","TPK"
"","75","Y","2020018839","1","1","","1","11","Y","PTRB","2004","01","1","","1","21","W","055","1","","2","01","03","01","01","PA","1","05","1XP5DB9X04D","TTR"
"","04","N","2020018913","3","1","","1","01","Y","FORD","2010","02","1","","1","00","E","050","","","1","01","03","01","01","PA","1","01","3FAHP0GA5AR","P4D"
"","15","N","2020010331","3","1","","1","11","Y","HOND","2014","02","1","","1","00","N","003","0","","1","01","12","10","07","PA","2","06","2HKRM4H72EH","T4W"
"","06","N","2020006952","0","1","","3","06","Y","VOLV","2001","01","2","","1","00","W","000","0","","3","01","03","03","01","PA","2","06","YV1SZ58D511","PSW"
"","04","N","2020017725","3","1","","2","01","Y","DODG","2008","01","1","","1","00","S","055","0","","1","01","12","01","07","NJ","1","01","1B3LC46J38N","P4D"
"","04","N","2020012001","3","1","","1","10","Y","AUDI","1999","02","1","","1","00","S","035","0","","1","01","05","01","07","PA","1","01","WAUED28D9XA","P4D"
"","04","N","2020010331","1","1","","1","12","Y","KIA","2012","01","2","","1","00","N","015","0","","2","01","03","01","01","PA","1","01","KNADM4A33C6","P4D"
"","41","N","2020014392","1","1","","1","06","Y","DODG","2000","02","1","","1","00","E","999","0","","2","01","07","01","01","PA","2","01","2B4GP44G1YR","TES"
"","51","N","2020016478","3","1","","1","01","Y","FORD","2010","01","1","","1","00","S","025","","","1","01","07","01","09","PA","1","04","1FTKR4EE4AP","T4C"
"","15","N","2020025762","3","3","","1","00","Y","JEEP","1997","01","1","","1","00","S","999","0","","1","01","04","01","01","PA","0","06","1J4GZ58S6VC","T4W"
"","04","N","2020017173","3","1","","1","11","Y","NISS","2012","01","1","","1","00","S","030","","","2","01","07","01","01","PA","1","01","1N4AL2AP1CC","P4D"
"","09","N","2020014340","1","2","","1","06","Y","HOND","2019","","0","","1","00","E","000","0","","3","02","03","06","08","PA","1","01","19XFC1F32KE","P"
"","04","N","2020016475","1","1","","1","11","Y","BUIC","1998","02","1","","1","00","S","999","0","","1","01","08","12","04","PA","2","01","1G4CW52K3W4","P4D"
"","04","N","2020024800","3","1","","1","06","Y","TOYT","2001","01","1","","1","00","S","000","","","3","01","04","03","01","PA","3","01","4T1BF22K81U","P4D"
"","69","N","2020014340","3","1","","1","12","Y","TOYT","2018","01","1","","1","00","N","999","0","","1","01","12","01","03","PA","1","01","JTMBFREV0JJ","T"
"","04","N","2020024799","3","1","","1","12","Y","FORD","2004","01","1","","1","00","S","035","","","2","01","07","01","01","PA","2","01","1FAFP55S94G","P4D"
"","09","N","2020028734","1","1","","1","12","Y","CHEV","2019","01","1","","1","00","E","025","","","2","01","02","01","01","PA","1","01","1G1BE5SM6K7","P"
"","04","N","2020029009","3","1","","5","12","Y","CHRY","2003","01","1","","1","00","N","015","0","","1","01","07","01","01","DE","1","01","1C3EL46X43N","P4D"
"","69","N","2020028760","3","1","","1","04","Y","SUBA","2017","01","1","","1","00","W","015","","","1","01","08","01","01","PA","2","06","4S4BSACC4H3","T"
"","20","N","2020028687","3","1","","1","04","Y","HOND","2002","01","1","","1","42","E","999","0","","1","01","05","01","01","PA","1","02","1HFSC47022A","MRS"
"","40","N","2020028235","3","1","","1","02","Y","DODG","2009","01","2","","1","00","E","025","0","","2","01","09","01","01","PA","2","01","2D8HN44E09R","TSV"
"","05","N","2020026121","3","1","","1","11","Y","SUZI","2011","01","1","","1","00","S","040","","","3","01","10","01","01","PA","2","01","JS2YB5A33B6","P4H"
"","69","N","2020026764","3","1","","2","08","Y","TOYT","2019","02","1","","1","00","E","010","0","","1","01","03","13","07","PA","2","06","5TDJGRFH9KS","T"
"","15","N","2020028787","2","1","","1","03","Y","JEEP","2011","01","1","","1","00","W","030","","","2","01","07","01","01","PA","1","06","1J4RR4GG3BC","T4W"
"","15","N","2020028319","2","1","","1","05","Y","HYUN","2017","01","2","","1","00","E","000","0","","2","01","03","03","01","PA","2","06","KM8J3CA28HU","T4W"
"","04","N","2020028791","3","1","","1","12","Y","HOND","2000","02","1","","1","00","W","055","","","1","01","04","01","01","PA","0","01","1HGCG1655YA","P4D"
"","15","N","2020028987","2","1","","1","06","Y","CHEV","2013","01","1","","1","00","S","025","","","2","01","12","01","01","PA","2","06","2GNFLGEK1D6","T4W"
"","51","N","2020028689","3","1","","1","11","Y","GMC","2015","98","1","","4","99","N","030","","","1","01","03","16","01","PA","1","04","3GTU2VEJXFG","TCW"
"","15","N","2020011409","3","1","","1","12","Y","TOYT","2011","01","1","","1","00","N","999","0","","1","01","07","18","07","PA","1","06","JTLZE4FE1B1","T4W"
"","69","N","2020012842","3","1","","3","09","Y","CHEV","2019","02","1","","1","46","N","010","","","1","01","03","01","01","PA","2","07","1GCWGAFP3K1","T"
"","09","N","2020014254","1","4","","1","01","U","","9999","99","1","","1","00","E","999","0","","1","05","07","01","01","ZZ","1","01","",""
"","15","N","2020013175","1","1","","1","06","Y","DODG","2014","01","5","","1","00","S","015","","","2","01","12","01","01","PA","2","06","1C4SDJET1EC","T4W"
"","04","N","2020003881","3","1","","1","11","Y","ACUR","2007","02","2","","1","00","W","035","","","1","01","01","01","01","PA","1","01","19UUA66257A","P4D"
"","15","N","2020013388","3","1","","1","01","Y","HOND","2005","02","2","","4","00","N","030","0","","2","01","05","16","01","PA","2","06","5J6YH28675L","T4W"
"","15","N","2020003738","1","1","","1","06","Y","TOYT","2014","01","1","","1","00","E","000","0","","2","01","02","03","01","PA","2","01","2T3RFREV6EW","T4W"
"","04","N","2020012928","3","1","","1","12","Y","TOYT","2009","01","1","","1","00","W","015","","","1","01","04","01","01","PA","1","01","4T1BE46K29U","P4D"
"","04","N","2020012925","2","1","","3","06","Y","PONT","2007","01","1","","1","00","W","999","0","","2","01","05","02","01","PA","2","01","1G2ZH58N474","P4D"
"","51","N","2020013523","1","1","","1","12","Y","GMC","2009","01","1","","1","00","N","005","0","","1","01","05","01","06","PA","1","04","1GTHK63649F","TCW"
"","12","N","2020013392","3","1","","2","01","Y","JEEP","2007","01","1","","1","00","E","040","0","","2","01","04","01","01","PA","2","06","1J4FA54157L","T2W"
"","15","N","2020021074","2","1","","2","06","Y","NISS","2010","01","1","","4","00","W","000","0","","2","01","12","03","01","PA","2","06","JN8AS5MV3AW","T4W"
"","04","N","2020001133","3","1","","1","12","N","CHEV","2013","01","1","","1","00","N","025","0","","1","01","01","01","01","PA","1","01","1G11B5SA6DF","P4D"
"","51","N","2020003552","1","1","","1","12","Y","DODG","2002","01","1","","1","00","W","035","0","","1","01","09","02","01","PA","1","04","1D7HU18N02S","TCW"
"","05","N","2020019607","3","1","","1","12","Y","DODG","2008","01","1","","1","00","E","999","0","","1","01","05","01","06","PA","1","01","1B3HB48B98D","P4H"
"","05","N","2020020017","3","1","","1","01","Y","HOND","2011","01","1","","1","00","N","005","0","","1","01","05","12","01","PA","2","01","JHMGE8H38BS","P4H"
"","69","N","2020020278","3","1","","1","03","Y","SUBA","2017","01","1","","1","00","E","025","0","","2","01","09","01","01","PA","2","06","4S4BSAKC9H3","T"
"","09","N","2020021797","2","1","","1","10","Y","TOYT","2020","01","1","","1","00","W","020","0","","1","01","01","12","04","PA","1","01","JTDP4RCE1LJ","P"
"","75","Y","2020021189","3","1","","1","07","Y","KW","2015","02","1","","1","00","E","064","1","","2","01","03","01","01","IN","2","05","1XKADP9X5FJ","TTR"
"","15","N","2020019753","2","1","","1","01","Y","MAZD","2013","01","1","","1","00","E","025","","","1","01","02","01","01","PA","1","06","JM3KE4CE3D0","T4W"
"","15","N","2020019503","3","1","","1","06","Y","KIA","2012","01","1","","1","00","S","099","","","2","01","05","12","01","PA","3","06","KNDJT2A64C7","T4W"
"","04","N","2020004037","0","1","","1","01","Y","MITS","2017","01","1","","1","00","W","003","","","1","01","02","12","04","PA","1","01","ML32F3FJ3HH","P4D"
"","","","2020009189","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","51","Y","2020006146","2","1","","1","11","Y","PTRB","2016","02","1","","1","21","N","045","1","","2","01","03","01","01","NJ","2","05","1NPXL49X9GD","TCC"
"","03","N","2020007857","2","1","","1","12","Y","HYUN","2013","01","1","","1","00","E","999","0","","2","01","07","01","01","PA","1","01","KMHTC6AE1DU","P3P"
"","75","Y","2020007501","1","1","","1","04","Y","FRHT","2002","02","1","","1","21","S","050","1","","2","01","04","01","01","MD","2","05","1FUJAHAV72L","TTR"
"","04","N","2020008554","3","1","","1","12","Y","TOYT","2009","02","1","","3","00","S","015","0","","1","01","12","17","01","PA","1","01","JTDBL40E79J","P4D"
"","04","N","2020008828","3","1","","1","12","Y","DODG","2013","01","1","","1","00","S","035","0","","2","01","05","01","01","PA","2","01","1C3CDZAB0DN","P4D"
"","51","N","2020007892","1","1","","2","01","Y","FORD","2007","02","1","","1","00","N","999","0","","1","01","05","01","02","PA","1","04","1FDAF56P37E","TCB"
"","15","N","2020008050","1","1","","1","03","Y","JEEP","2016","01","1","","1","00","E","999","","","1","01","12","01","01","PA","0","06","ZACCJBBTXGP","T4W"
"","09","N","2020007857","2","1","","1","09","Y","SUBA","2016","01","1","","1","00","N","999","0","","1","01","02","01","01","PA","2","01","JF1GPAB65G8","P"
"","15","N","2020008491","2","1","","3","12","Y","NISS","2008","01","1","","1","00","N","999","0","","1","01","07","01","01","PA","1","06","JN8AS58V78W","T4W"
"","15","N","2020004517","3","1","","3","02","Y","FORD","2006","01","4","","3","00","W","025","0","","1","01","01","17","01","PA","1","06","1FMZK06126G","T4W"
"","15","N","2020004516","2","1","","2","06","Y","CHEV","2015","02","1","","1","00","E","999","0","","2","01","07","02","01","PA","2","06","1GNKVGKDXFJ","T4W"
"","15","N","2020005631","3","1","","1","12","Y","KIA","2012","02","2","","1","00","E","035","0","","1","01","04","01","06","PA","1","06","KNDJT2A68C7","T4W"
"","40","N","2020028179","3","1","","1","02","Y","GMC","2003","01","1","","1","48","N","050","0","","1","01","03","01","01","PA","1","07","1GJGG25UX31","TSV"
"","04","N","2020026362","3","1","","1","00","N","TOYT","1992","02","1","","1","00","N","999","0","","1","01","03","98","09","PA","0","01","2T1AE97A1NC","P4D"
"","04","N","2020004132","3","1","","3","12","Y","CHRY","2015","01","1","","3","00","S","999","0","","1","01","12","17","01","PA","1","01","1C3CCCAB9FN","P4D"
"","04","N","2020027562","3","1","","1","12","N","MITS","2001","01","1","","1","00","S","035","0","","1","01","07","01","01","PA","1","01","4A3AA46G51E","P4D"
"","15","N","2020004064","3","1","","1","01","Y","MAZD","2014","01","1","","1","00","N","999","0","","2","01","05","01","02","PA","2","01","JM3TB3BVXE0","T4W"
"","04","N","2020005571","3","1","","1","09","Y","TOYT","2011","01","2","","1","00","N","999","0","","1","01","04","01","06","PA","2","01","4T1BF3EK4BU","P4D"
"","51","N","2020004262","1","1","","1","06","Y","FORD","2005","02","1","","1","00","E","000","0","","2","01","07","03","01","PA","2","01","1FTZR14UX5P","TPC"
"","12","N","2020034263","3","1","","1","09","Y","JEEP","2012","01","1","","1","00","N","045","","","2","01","04","01","01","PA","3","06","1C4AJWAG7CL","T2W"
"","04","N","2020049168","3","1","","3","11","Y","MERC","2006","02","1","","4","00","S","040","","","1","01","04","16","01","PA","1","01","1MEFM42146G","P4D"
"","05","N","2020035096","3","1","","2","01","Y","FORD","2016","02","1","","1","00","N","040","","","1","01","05","01","09","PA","0","01","1FADP5BU8GL","P4H"
"","28","N","2020034622","3","1","","1","12","Y","KAWK","2005","02","1","","1","41","W","055","0","","1","01","03","01","09","PA","1","02","JKBZXJC175A","MRC"
"","75","Y","2020034653","1","1","","1","06","Y","VOLV","2013","02","1","","1","00","E","002","","","2","01","03","03","01","PA","2","05","4V4NC9EH4DN","TTR"
"","69","N","2020035497","3","1","","1","01","Y","JEEP","2017","02","1","","1","00","E","030","","","1","01","01","01","01","PA","1","06","1C4PJMBS7HW","T"
"","04","N","2020034300","2","3","","1","02","N","CHRY","2002","02","3","","1","00","W","999","","","1","01","02","01","01","PA","1","01","2C3AD56G82H","P4D"
"","15","N","2020040549","2","1","","1","11","Y","TOYT","2011","01","1","","1","00","S","999","0","","1","01","03","10","06","PA","1","06","2T3RF4DV1BW","T4W"
"","15","N","2020041075","3","1","","2","12","U","GMC","2008","01","2","","1","00","N","035","0","","1","01","05","01","09","PA","1","06","1GKFK63838J","T4W"
"","51","Y","2020040551","2","1","","2","03","Y","VOLV","2016","02","1","","3","00","N","030","0","","1","01","01","17","01","PA","0","05","4V5K99EJXGN","TCC"
"","15","N","2020041341","1","1","","1","01","Y","JEEP","2015","01","1","","1","00","E","030","0","","2","01","05","01","01","PA","1","06","1C4HJWFG4FL","T4W"
"","15","N","2020040696","1","1","","3","06","Y","NISS","2015","01","1","","1","00","W","999","0","","2","01","05","02","01","PA","3","06","KNMAT2MV8FP","T4W"
"","03","N","2020039584","3","1","","1","12","Y","MITS","2002","02","1","","1","00","W","055","","","2","01","07","01","06","PA","1","01","4A3AC54H92E","P2H"
"","04","N","2020037462","1","2","","1","06","Y","CHRY","2010","","0","","1","00","W","000","0","","3","02","01","06","09","PA","2","01","1C3CC4FBXAN","P4D"
"","51","N","2020039675","1","1","","1","06","Y","CHEV","1999","01","2","","1","00","W","000","","","1","01","08","03","01","PA","2","04","1GCCS1446XK","TPK"
"","15","N","2020037074","2","1","","3","09","Y","NISS","2016","02","1","","1","00","N","025","0","","2","01","12","01","01","PA","2","01","JN8AT2MV9GW","T4W"
"","05","N","2020046615","3","1","","1","09","Y","HOND","2016","02","1","","1","00","W","035","0","","1","01","12","01","07","PA","1","01","JHMGK5H51GX","P4H"
"","69","N","2020047726","2","1","","1","06","Y","NISS","2017","01","1","","1","00","E","000","0","","2","01","10","03","04","PA","2","06","JN8AT2MV9HW","T"
"","05","N","2020046935","3","1","","2","14","Y","VOLK","2001","02","2","","1","00","N","040","","","1","01","05","08","01","PA","1","01","9BWGT61J814","P4H"
"","04","N","2020027154","3","1","","1","12","Y","KIA","2013","02","1","","1","00","W","999","0","","1","01","03","01","01","PA","1","01","KNAGM4A7XD5","P4D"
"","04","N","2020053642","3","1","","1","01","Y","VOLK","2005","01","1","","1","00","S","035","0","","1","01","12","01","01","PA","1","01","WVWRU63B75E","P4D"
"","15","N","2020029959","3","1","","1","11","Y","MITS","2017","01","1","","1","00","N","999","0","","2","01","01","12","01","PA","2","01","JA4AZ3A35HZ","T4W"
"","51","N","2020031173","2","1","","3","11","N","CHEV","1992","01","3","","4","00","S","999","0","","1","01","01","16","07","PA","1","04","2GCEK19K3N1","TPC"
"","15","N","2020031562","3","1","","3","12","Y","FORD","1998","01","1","","1","00","E","070","0","","1","01","08","01","09","PA","1","06","1FMZU34E0WU","T4W"
"","04","N","2020043280","2","3","","2","12","Y","CHEV","2009","01","1","","1","00","N","020","0","","1","01","02","01","01","PA","1","01","1G1AT58H697","P4D"
"5","15","N","2020042840","3","1","0","1","01","Y","SUBA","2017","01","1","01","1","00","S","065","","0","2","01","01","08","03","PA","1","01","JF2SJAWC7HH","T4W"
"","15","N","2020042102","2","1","","1","12","Y","FORD","2010","01","1","","1","00","E","999","0","","1","01","03","01","01","PA","1","01","2FMDK3JC9AB","T4W"
"","15","N","2020042736","3","1","","1","01","Y","JEEP","2015","01","1","","1","00","W","080","","","1","01","05","01","01","PA","1","06","1C4PJMBS2FW","T4W"
"","69","N","2020043363","3","1","","1","12","N","MITS","2019","02","1","","1","00","E","090","","","1","01","05","01","01","NJ","1","06","JA4AZ3A35KZ","T"
"","15","N","2020036927","3","1","","1","12","Y","HYUN","2005","02","1","","1","00","N","045","0","","1","01","05","98","09","PA","1","06","KM8JN72D55U","T4W"
"","51","N","2020042640","2","1","","1","03","Y","TOYT","2007","01","1","","1","00","W","999","","","1","01","99","01","01","PA","1","04","5TENX22N87Z","TPK"
"","04","N","2020043891","3","1","","1","02","Y","FORD","2013","01","1","","1","00","N","030","0","","1","01","12","01","01","PA","1","01","3FA6P0HR0DR","P4D"
"","51","N","2020036111","0","1","","2","15","Y","DODG","2008","01","1","","1","00","N","035","1","","2","01","12","01","01","PA","1","04","3D6WD78A38G","TCH"
"","04","N","2020049129","3","1","","1","06","Y","FORD","2012","01","1","","1","00","W","005","0","","2","01","11","02","06","PA","2","01","3FAHP0HA3CR","P4D"
"","15","N","2020045119","1","2","","1","06","Y","NISS","2013","","0","","1","00","W","000","0","","4","02","07","06","11","PA","2","01","JN8AS5MV7DW","T4W"
"","04","N","2020023333","3","1","","1","11","Y","TOYT","2007","01","1","","1","00","W","055","","","2","01","01","01","14","PA","1","01","2T1BR30E27C","P4D"
"","15","N","2020022066","3","1","","1","14","Y","TOYT","1996","01","1","","1","00","N","025","","","1","01","02","15","09","PA","1","06","JT3HP10VXT7","T4W"
"","15","N","2020019500","2","1","","1","06","Y","CHEV","2016","01","1","","1","00","N","000","","","2","01","05","03","01","PA","2","06","1GNKVHKD8GJ","T4W"
"","04","N","2020003331","3","1","","1","12","Y","NISS","2009","01","1","","4","00","E","035","0","","1","01","01","16","08","PA","1","01","1N4AL21E79N","P4D"
"","09","N","2020018903","3","1","","2","12","Y","TOYT","2018","01","1","","1","00","S","050","","","1","01","07","01","01","PA","1","01","2T1BURHE7JC","P"
"","15","N","2020027198","9","1","","3","12","Y","KIA","2010","01","1","","1","00","N","999","0","","1","01","99","12","09","PA","1","06","KNDKGCA36A7","T4W"
"","04","N","2020023338","3","1","","3","12","Y","MERC","2003","01","2","","1","00","E","030","","","1","01","07","01","01","PA","1","01","1MEFM55S53A","P4D"
"","04","N","2020023018","3","1","","1","10","Y","MERC","2006","01","2","","3","00","N","015","","","2","01","07","17","01","PA","2","01","3MEHM08176R","P4D"
"","12","N","2020010328","1","1","","3","06","Y","JEEP","2008","01","1","","1","00","E","000","0","","2","01","07","03","03","PA","2","06","1J4GA64168L","T2W"
"","","","2020018212","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2020019505","3","1","","3","04","Y","HOND","1997","02","2","","3","00","W","999","0","","1","01","12","17","01","PA","1","01","2HGEJ6622VH","P4D"
"","02","N","2020018910","3","1","","5","12","Y","CHEV","2004","01","1","","3","00","S","030","","","1","01","02","17","01","PA","1","01","2G1WX12K749","PCP"
"","04","N","2020012001","3","1","","1","10","Y","HOND","2007","01","1","","1","00","N","035","0","","3","01","01","01","08","PA","2","01","1HGFA16587L","P4D"
"","51","N","2020018437","3","1","","2","12","Y","DODG","2000","01","1","","1","00","N","045","","","2","01","02","01","01","PA","1","04","1B7KF2369YJ","T4C"
"","04","N","2020018913","1","1","","1","07","Y","TOYT","2002","02","2","","1","00","E","005","","","2","01","07","02","01","PA","2","01","4T1BE32K92U","P4D"
"","06","N","2020009807","3","1","","1","99","Y","SUBA","2000","01","1","","3","00","N","035","0","","1","01","07","17","13","MD","0","06","4S3BH6456Y6","PSW"
"","15","N","2020018431","3","1","","1","12","Y","FORD","2015","02","2","","1","00","W","040","0","","2","01","03","01","01","PA","1","06","1FMCU9GXXFU","T4W"
"","04","N","2020011510","2","1","","1","06","Y","CHEV","2012","02","1","","1","00","S","070","","","2","01","05","01","98","PA","2","01","1G1PD5SH1C7","P4D"
"","69","Y","2020018429","3","1","","1","12","Y","INTL","2018","02","1","","1","00","N","999","0","","1","01","03","01","01","NY","1","04","1HTMMMML2JH","T"
"","15","N","2020016784","1","1","","3","06","Y","FORD","2003","01","1","","1","00","S","035","","","2","01","03","01","01","PA","2","06","1FMFU18LX3L","T4W"
"","15","N","2020024138","3","1","","3","01","Y","HYUN","2013","01","1","","1","00","W","999","0","","1","01","03","01","01","PA","1","01","5XYZW3LA7DG","T4W"
"","04","N","2020025771","3","1","","1","01","Y","HOND","2003","01","1","","1","00","S","999","","","1","01","03","01","01","PA","2","01","1HGCM66573A","P4D"
"","15","N","2020016083","1","1","","2","06","Y","JEEP","2015","01","1","","4","00","W","000","","","2","01","03","03","06","PA","2","06","ZACCJBBT0FP","T4W"
"","04","N","2020025566","3","1","","2","12","Y","DODG","2012","02","2","","1","00","N","025","0","","2","01","03","01","01","PA","1","01","2C3CDXDT6CH","P4D"
"","04","N","2020017176","3","1","","1","06","Y","TOYT","2015","02","1","","1","00","E","000","0","","2","01","07","03","01","PA","3","01","2T1BURHE8FC","P4D"
"","05","N","2020024271","2","1","","1","12","Y","FORD","2016","01","1","","1","00","E","025","0","","1","01","01","01","01","PA","1","01","3FADP4EJ1GM","P4H"
"","15","N","2020012747","3","1","","1","11","Y","TOYT","2016","01","1","","1","00","N","005","0","","1","01","07","12","01","PA","2","06","2T3RFREV7GW","T4W"
