"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2020056526","4","4","6222","0020","1188","E","2","25","DUKE ST","2","3","36"
"2020023008","4","4","","","","N","02","","RED LEAF LN","4","","36"
"2020059154","4","4","3031","0030","0","N","2","40","DONERVILLE RD","2","3","36"
"2020003988","3","3","0222","0900","3345","N","2","65","","2","1","36"
"2020026532","3","3","1002","0033","1057","W","2","25","ORANGE ST","2","3","36"
"2020027558","3","3","0030","0261","1387","W","3","55","LINCOLN HW","2","1","36"
"2020054588","3","4","","","","N","02","25","WEST END AV","4","","36"
"2020055895","3","3","0072","0240","0","N","2","55","LANCASTER RD","2","3","36"
"2020055895","4","4","","","","E","02","40","LITITZ RD","4","","36"
"2020028123","3","3","0462","0200","2478","E","3","40","COLUMBIA AV","2","3","36"
"2020027561","4","4","","","","W","03","","GRANITE RUN DR","4","","36"
"2020009113","3","3","1046","0080","267","B","2","40","MAPLE GROVE RD","2","3","36"
"2020004506","3","3","0462","0290","838","E","2","35","KING ST","2","3","36"
"2020026571","3","3","4003","0030","2630","N","2","35","KINDERHOOK RD","2","3","36"
"2020054551","4","4","","","","E","02","25","ROSS ST","4","","36"
"2020055032","3","3","0030","0090","209","E","2","55","LINCOLN HW","2","1","36"
"2020011207","3","3","0072","0150","2538","S","3","35","MANHEIM PK","2","3","36"
"2020054825","6","6","","","","U","99","","DENVER RD","4","","36"
"2020014741","3","3","6000","","2739","W","4","65","EAST/WEST PK","5","","36"
"2020055246","3","3","0462","0270","932","E","2","25","KING ST","2","3","36"
"2020009115","4","3","","","","S","02","35","MOUNT VERNON RD","4","","36"
"2020009831","3","3","1047","0080","40","S","2","40","SCHOENECK RD","2","3","36"
"2020046762","4","3","","","","U","02","25","SPRING GARDEN ST","4","","36"
"2020055309","4","4","4033","0120","0","S","2","40","MEADOW VIEW RD","2","3","36"
"2020055310","3","3","0072","0310","0","S","2","25","MAIN ST","2","3","36"
"2020011651","4","4","9410","0010","714","W","02","","EAST MAIN ST","2","3","36"
"2020045673","3","3","0030","0570","2875","E","3","45","LINCOLN HW","2","3","36"
"2020009116","3","3","","","","W","02","45","PUSEYVILLE RD","4","","36"
"2020009844","4","4","","","","E","02","40","TURTLE HILL RD","4","","36"
"2020045993","3","3","6000","","2931","W","4","65","MAINLINE TU","5","","36"
"2020056130","3","3","0625","0120","0","N","2","45","READING RD","2","3","36"
"2020055894","3","3","4020","0060","1172","W","2","35","MAIN ST","2","3","36"
"2020018902","4","3","","","","E","02","20","STONY HILL RD","4","","36"
"2020056091","4","3","","","","N","02","25","VICKERY LN","4","","36"
"2020030079","3","3","3031","0050","1060","N","2","40","DONERVILLE RD","2","3","36"
"2020010808","4","4","","","","S","02","35","STONY BATTERY RD","4","","36"
"2020045602","3","4","","","","W","02","25","FLORY MILL RD","4","","36"
"2020055024","5","5","","","","S","02","35","HARVEST RD","4","","36"
"2020011803","3","3","","","","W","02","35","NEWVILLE RD","4","","36"
"2020044943","3","3","0072","0310","0","S","2","25","MAIN ST","2","3","36"
"2020000383","4","4","1002","0033","475","W","2","25","ORANGE ST","2","3","36"
"2020055618","4","4","0743","0010","0","N","2","40","DECATUR ST","2","3","36"
"2020045673","4","4","0041","0060","1895","N","4","45","NEWPORT PK","2","3","36"
"2020057991","3","3","4004","0020","1954","N","2","40","STACKSTOWN RD","2","3","36"
"2020044748","3","3","1010","0210","622","E","2","35","MARTINDALE RD","2","3","36"
"2020055800","3","3","3010","0070","13","B","2","45","SCOTLAND RD","2","3","36"
"2020018904","3","3","0897","0310","0","E","2","30","MAIN ST","2","3","36"
"2020024353","4","4","","","","U","02","25","SHRINE RD","4","","36"
"2020045455","3","3","0030","0051","1669","W","2","55","LINCOLN HW","2","1","36"
"2020005634","4","4","1013","0070","0","E","2","45","PETERS RD","2","3","36"
"2020060947","3","3","2015","0050","30","N","2","30","PUMPING STATION RD","2","3","36"
"2020011444","3","3","0222","0631","1183","S","2","25","PRINCE ST","2","3","36"
"2020050384","6","6","","","","E","02","35","INDIANTOWN RD","4","","36"
"2020011217","4","3","","","","S","02","25","PEARL AV","4","","36"
"2020026362","3","3","0222","0740","1659","N","2","65","SR 0222 SH","2","1","36"
"2020059959","3","3","","","","W","02","35","HEMPLAND RD","4","","36"
"2020059581","3","3","","","","W","01","15","WOODTHRUSH CR","4","","36"
"2020001457","5","5","4042","0031","0","W","2","45","YORK RD","2","3","36"
"2020026709","3","3","0222","0511","2900","S","2","35","SR 0222 SH","2","3","36"
"2020011860","3","3","0462","0040","552","E","2","35","CHESTNUT ST","2","3","36"
"2020006467","3","3","3017","0380","580","E","3","40","STONY BATTERY RD","2","3","36"
"2020011511","3","3","0030","0191","524","W","3","55","LINCOLN HW","2","1","36"
"2020023011","5","5","","","","N","02","25","HOMESTEAD DR","4","","36"
"2020067454","3","3","0041","0040","2229","S","3","45","NEWPORT PK","2","3","36"
"2020028739","4","4","","","","N","02","40","ESBENSHADE RD","4","","36"
"2020043752","3","3","0441","0190","0","S","2","55","RIVER RD","2","3","36"
"2020015627","4","4","","","","W","02","30","MEADOW LN","4","","36"
"2020030992","3","3","3022","0140","0","N","2","45","NEW DANVILLE PK","2","3","36"
"2020043040","3","3","0372","0100","0","W","2","55","HOLTWOOD RD","2","3","36"
"2020029814","3","3","0897","0640","964","W","2","50","","2","3","36"
"2020026626","3","3","0772","0100","420","E","2","25","MARIETTA AV","2","3","36"
"2020029012","5","5","4020","0010","0","N","2","55","ESBENSHADE RD","2","3","36"
"2020064169","4","4","","","","N","02","25","COLLEGE AV","4","","36"
"2020043752","5","5","","","","U","99","","DECATUR ST","4","","36"
"2020068589","3","3","0030","0070","657","E","2","55","LINCOLN HW","2","1","36"
"2020068583","4","5","","","","S","02","25","S BRIDGE ST","4","","36"
"2020029011","3","3","0072","0300","0","N","2","25","MAIN ST","2","3","36"
"2020043048","3","3","0472","0172","2634","S","2","35","KIRKWOOD PK","2","3","36"
"2020068159","3","3","0272","0460","1897","N","2","35","WILLOW STREET PK","2","3","36"
"2020020133","5","4","","","","E","02","35","MORNING SIDE DR","4","","36"
"2020030535","3","3","0272","0630","0","N","4","45","OREGON PK","2","3","36"
"2020043454","3","3","0741","0150","0","S","2","35","MILLERSVILLE RD","2","3","36"
"2020027193","3","3","0072","0130","1517","N","2","35","MANHEIM PK","2","3","36"
"2020031716","4","4","0462","0341","1091","W","2","35","LINCOLN WY","2","3","36"
"2020021798","3","3","1024","0010","0","N","2","45","LEXINGTON RD","2","3","36"
"2020043363","3","3","6000","","2824","E","4","65","MAINLINE TU","5","","36"
"2020027196","3","3","0072","0240","0","N","2","55","LANCASTER RD","2","3","36"
"2020066227","3","3","0030","0340","1812","E","3","40","LINCOLN HW","2","3","36"
"2020027751","3","4","","","","S","02","25","ARCH ST","4","","36"
"2020021684","3","3","","","","E","02","25","CONESTOGA DR","4","","36"
"2020029012","3","3","0230","0280","1836","E","2","45","MAIN ST","2","3","36"
"2020029015","4","3","","","","S","02","40","BRENEMAN RD","4","","36"
"2020026370","4","3","","","","E","01","25","BARBER ST","4","","36"
"2020060725","3","3","0023","0470","360","W","2","35","MAIN ST","2","3","36"
"2020043282","3","3","3034","0020","2489","E","2","35","WABANK RD","2","3","36"
"2020026769","3","3","0462","0200","0","W","3","40","COLUMBIA AV","2","3","36"
"2020027193","5","5","","","","W","02","25","W ROSEVILLE RD","4","","36"
"2020023013","3","3","0023","0360","2407","W","2","40","MAIN ST","2","3","36"
"2020006634","4","4","2039","0010","0","N","2","40","GYPSY HILL RD","2","3","36"
"2020039081","4","4","","","","S","03","25","N PRESIDENT AV","4","","36"
"2020007874","3","3","4009","0010","288","W","2","40","DILLERVILLE RD","2","3","36"
"2020066119","5","5","3022","0140","1850","N","2","35","NEW DANVILLE PK","2","3","36"
"2020004037","3","3","0462","0240","660","W","2","25","COLUMBIA AV","2","3","36"
"2020006787","3","3","2029","0140","909","N","2","40","STRASBURG PK","2","3","36"
"2020009125","4","4","","","","N","01","","ROYAL CR","4","","36"
"2020022624","3","3","0272","0460","0","N","2","35","WILLOW STREET PK","2","3","36"
"2020007524","3","3","0030","0331","2095","W","3","55","LINCOLN HW","2","1","36"
"2020007524","6","6","0462","0340","2685","E","4","35","LINCOLN WY","2","3","36"
"2020009118","3","3","0472","0022","999","N","2","55","KIRKWOOD PK","2","3","36"
"2020030535","4","4","0772","0530","0","E","3","45","NEWPORT RD","2","3","36"
"2020069274","3","3","1031","0030","2498","S","2","35","CREEK RD","2","3","36"
"2020039675","3","3","0741","0370","1645","E","2","25","MILLER ST","2","3","36"
"2020068908","3","3","6000","","2824","W","4","65","MAINLINE TU","5","","36"
"2020025089","4","5","8004","0500","879","N","1","35","RAMP BB RD","2","1","36"
"2020025086","3","3","0462","0330","1246","E","2","35","LINCOLN WY","2","3","36"
"2020009147","3","3","0896","0252","388","S","2","25","HISTORIC DR","2","3","36"
"2020039562","3","3","","","","S","02","30","MOUNT VERNON RD","4","","36"
"2020068587","3","3","0462","0110","65","U","3","40","COLUMBIA AV","2","3","36"
"2020068153","3","3","","","","N","02","25","RED CEDAR LN","4","","36"
"2020005568","3","3","0322","0290","835","E","2","35","MAIN ST","2","3","36"
"2020007116","3","3","0023","0264","392","E","2","25","CHESTNUT ST","2","2","36"
"2020028175","5","5","","","","E","02","35","BRIDGE ST","4","","36"
"2020025088","3","3","0030","0390","1334","E","3","40","LINCOLN HW","2","3","36"
"2020007524","9","9","","","","U","99","","OAKVIEW DR","4","","36"
"2020067036","3","3","","","","S","02","25","CHARLES RD","4","","36"
"2020064989","4","4","","","","N","03","25","MULBERRY ST","4","","36"
"2020068124","4","4","0222","0510","0","E","2","45","WILLOW STREET PK","2","3","36"
"2020037094","6","7","8002","0510","1052","N","1","35","RAMP B RD","2","1","36"
"2020046589","3","3","0023","0600","50","W","2","35","MAIN ST","2","3","36"
"2020025772","3","3","0772","0240","0","W","2","35","SPORTING HILL RD","2","3","36"
"2020053941","3","3","0272","0500","3068","N","2","40","OREGON PK","2","3","36"
"2020026121","3","3","0222","0080","223","N","2","40","ROBERT FULTON HW","2","3","36"
"2020024400","3","3","0072","0060","587","N","2","25","QUEEN ST","2","3","36"
"2020049162","3","3","2028","0040","519","W","2","40","STRASBURG RD","2","3","36"
"2020053817","3","3","3028","0140","0","N","2","45","LAMPETER RD","2","3","36"
"2020051149","3","3","0272","0510","297","N","2","40","OREGON PK","2","3","36"
"2020003486","3","3","0722","0150","3288","W","2","40","OREGON RD","2","3","36"
"2020003483","4","4","0222","0731","493","S","3","35","OREGON PK","2","3","36"
"2020052863","3","3","6000","","2957","E","4","65","MAINLINE TU","5","","36"
"2020045422","4","4","","","","W","02","45","WEAVERLAND RD","4","","36"
"2020003148","4","4","0501","0011","2896","S","2","40","LITITZ PK","2","3","36"
"2020051151","3","3","0030","0170","2004","E","2","55","LINCOLN HW","2","1","36"
"2020003552","4","4","1027","0040","0","W","2","35","HORSESHOE RD","2","3","36"
"2020049335","3","3","2041","0051","1163","S","2","25","DUKE ST","2","3","36"
"2020003484","6","6","","","","W","02","55","US-30 HW","4","","36"
"2020050037","3","3","2045","0020","1725","S","2","35","RONKS RD","2","3","36"
"2020048523","3","3","","","","W","01","25","STRAWBERRY ST","4","","36"
"2020054203","3","3","0472","0152","2505","N","2","35","KIRKWOOD PK","2","3","36"
"2020013980","3","3","0743","0010","3053","W","2","40","DECATUR ST","2","3","36"
"2020020276","3","3","","","","E","02","35","EDEN RD","4","","36"
"2020028760","4","4","0272","0150","1333","W","2","45","NOTTINGHAM RD","2","3","36"
"2020013389","3","4","","","","E","02","35","LEABROOK RD","4","","36"
"2020010810","4","4","","","","E","02","45","CREEK HILL RD","4","","36"
"2020006156","4","5","","","","N","03","35","WHITE OAK RD","4","","36"
"2020019603","4","3","","","","W","02","35","PARKVIEW HEIGHTS RD","4","","36"
"2020029270","5","5","","","","S","03","35","MANHEIM AV","4","","36"
"2020009152","5","5","8014","0250","0","W","1","35","RAMP Q RD","2","1","36"
"2020021074","4","4","","","","N","01","25","CRYSTAL DR","4","","36"
"2020028734","5","4","","","","U","99","","UNNAMED RD","4","","36"
"2020011768","4","4","","","","W","02","25","FILBERT ST","4","","36"
"2020055515","4","4","","","","W","02","25","ROSS ST","4","","36"
"2020020278","5","3","0072","0080","536","N","2","25","QUEEN ST","2","3","36"
"2020028734","4","5","","","","S","02","20","CARRIAGE DR","4","","36"
"2020013175","3","3","0072","0260","1108","S","3","40","LANCASTER RD","2","3","36"
"2020002428","3","3","0462","0260","0","E","2","25","KING ST","2","3","36"
"2020020702","6","6","1031","0040","1843","B","2","35","MILLPORT RD","2","3","36"
"2020021792","3","3","1002","0082","981","B","2","25","ORANGE ST","2","3","36"
"2020028235","4","4","","","","E","02","25","LEMON ST","4","","36"
"2020028320","3","3","4001","0150","1138","S","2","45","SPOOKY NOOK RD","2","3","36"
"2020013445","3","3","0340","0270","2269","E","2","40","OLD PHILADELPHIA PK","2","3","36"
"2020006259","4","3","","","","E","02","35","WILLOW RD","4","","36"
"2020021074","3","3","0772","0250","0","W","2","35","SPORTING HILL RD","2","3","36"
"2020028742","3","3","3009","0140","327","S","2","35","RAWLINSVILLE RD","2","3","36"
"2020028319","3","3","0023","0220","1311","E","2","35","MARIETTA AV","2","3","36"
"2020004962","4","4","","","","S","02","20","GABLE PARK RD","4","","36"
"2020057187","3","3","0897","0350","1425","N","2","30","DRY TAVERN RD","2","3","36"
"2020021163","3","3","","","","S","02","25","CREEK RD","4","","36"
"2020033772","3","3","1045","0090","17","S","2","40","LINE RD","2","3","36"
"2020012346","3","3","0222","0510","225","N","2","35","WILLOW STREET PK","2","3","36"
"2020021189","3","3","6000","","2889","E","4","65","MAINLINE TU","5","","36"
"2020013389","4","3","","","","S","02","35","ROHRERSTOWN RD","4","","36"
"2020001390","3","3","0010","0010","129","S","2","45","TWIN COUNTY RD","2","3","36"
"2020028976","5","5","0272","0470","1797","N","3","35","WILLOW STREET PK","2","3","36"
"2020030249","3","4","","","","S","02","15","FARM RD","4","","36"
"2020014047","3","3","","","","S","02","35","DONERVILLE RD","4","","36"
"2020030213","3","3","6000","","2893","E","4","65","EAST/WEST PK","5","","36"
"2020025123","3","3","0272","0300","3009","E","2","45","LANCASTER PK","2","3","36"
"2020009396","3","3","0222","0530","2480","S","2","35","WILLOW STREET PK","2","3","36"
"2020030186","3","3","0030","0430","462","E","3","35","LINCOLN HW","2","3","36"
"2020007977","3","3","6000","","2705","W","4","65","EAST/WEST PK","5","","36"
"2020013634","3","3","0272","0870","1875","W","2","45","READING RD","2","3","36"
"2020009224","3","3","1002","0073","581","W","2","25","ORANGE ST","2","3","36"
"2020030426","3","3","0340","0260","0","W","2","45","OLD PHILADELPHIA PK","2","3","36"
"2020010126","3","4","","","","E","02","25","WABANK RD","4","","36"
"2020018990","3","3","1042","0040","892","W","2","40","LAUSCHTOWN RD","2","3","36"
"2020006156","5","4","","","","E","03","35","DOE RUN RD","4","","36"
"2020056526","3","3","0222","0674","0","E","2","25","LIBERTY ST","2","3","36"
"2020021039","3","3","0272","0890","1481","N","2","45","READING RD","2","3","36"
"2020011881","3","3","0072","0070","795","N","2","25","QUEEN ST","2","3","36"
"2020006157","4","3","","","","E","02","30","GRAYSTONE RD","4","","36"
"2020002949","6","5","","","","E","02","40","WISSLER RD","4","","36"
"2020020702","3","3","0722","0200","1146","S","2","35","OREGON RD","2","3","36"
"2020033806","4","4","","","","W","02","25","PARK AV","4","","36"
"2020035371","3","3","0030","0261","1988","W","3","55","LINCOLN HW","2","1","36"
"2020014424","4","4","","","","E","02","25","ANDREW ST","4","","36"
"2020067710","4","4","1061","0030","2848","W","2","35","WILLOW ST","2","3","36"
"2020032519","3","3","0222","0650","1156","N","2","25","LIME ST","2","3","36"
"2020016085","3","3","1003","0030","401","N","2","50","HORSESHOE RD","2","3","36"
"2020034633","3","3","","","","N","02","35","ESHELMAN MILL RD","4","","36"
"2020035733","4","4","8003","0250","0","W","1","35","RAMP D RD","2","1","36"
"2020034807","3","3","1063","0020","1574","N","2","25","NEW HOLLAND PK","2","3","36"
"2020031666","4","4","1044","0130","0","W","2","40","UNION GROVE RD","2","3","36"
"2020070619","3","3","","","","E","02","40","IRONVILLE PK","4","","36"
"2020035462","3","3","0462","0170","1728","E","3","45","COLUMBIA AV","2","3","36"
"2020017178","4","4","","","","S","02","20","MICHIGAN AV","4","","36"
"2020071369","3","3","3017","0290","0","N","2","40","CENTRAL MANOR RD","2","3","36"
"2020017672","4","4","0897","0230","3181","N","2","40","SPRING VALLEY RD","2","3","36"
"2020015496","4","4","0222","0510","0","N","2","45","WILLOW STREET PK","2","3","36"
"2020058230","3","3","0272","0640","811","N","2","45","OREGON PK","2","3","36"
"2020019501","3","3","0741","0040","0","N","2","35","ROHRERSTOWN RD","2","3","36"
"2020016784","3","3","2035","0070","2959","B","2","40","BELMONT RD","2","3","36"
"2020004722","5","4","","","","W","02","25","WEST END AV","4","","36"
"2020009039","3","3","","","","S","02","25","GABLE PARK RD","4","","36"
"2020070618","4","3","","","","N","02","35","PROSPECT RD","4","","36"
"2020018439","3","3","0772","0440","249","B","2","40","ROTHSVILLE RD","2","3","36"
"2020009129","3","3","0897","0110","747","S","2","40","SPRINGVILLE RD","2","3","36"
"2020069884","3","3","","","","U","02","35","N LINE RD","4","","36"
"2020017513","3","3","0222","0781","2777","S","2","65","SR 0222 SH","2","1","36"
"2020003331","4","5","","","","E","02","25","WALNUT ST","4","","36"
"2020018432","5","5","","","","U","99","","DUTCH WO","4","","36"
"2020071387","3","3","0999","0200","492","E","3","25","MANOR ST","2","3","36"
"2020018429","3","3","4020","0040","345","B","2","35","MAIN ST","2","3","36"
"2020003331","3","3","1063","0010","0","E","2","25","NEW HOLLAND AV","2","3","36"
"2020070499","3","3","0897","0600","0","W","2","45","SR 0897 SH","2","3","36"
"2020019499","3","3","0300","0340","2394","E","3","55","283RD FIELD ARTILLERY ME","2","1","36"
"2020018947","3","3","0010","0070","0","N","3","45","SR 0010 SH","2","3","36"
"2020023007","3","3","","","","W","02","35","HOBSON RD","4","","36"
"2020071999","4","5","","","","W","02","20","W STIEGEL ST","4","","36"
"2020018432","3","3","0030","0360","139","E","3","40","LINCOLN HW","2","3","36"
"2020018425","3","4","","","","S","02","25","CROWN AV","4","","36"
"2020070836","3","3","0322","0500","2630","E","2","35","28TH DIVISION HW","2","3","36"
"2020017514","3","3","0222","0741","1191","S","2","65","SR 0222 SH","2","1","36"
"2020018836","3","3","0030","0200","1666","E","3","55","LINCOLN HW","2","1","36"
"2020022313","3","3","4020","0170","197","E","3","35","HARRISBURG PK","2","3","36"
"2020017177","5","4","","","","W","02","35","E MAIN ST","4","","36"
"2020023699","3","3","","","","W","02","20","SPRING VALLEY RD","4","","36"
"2020071797","5","5","4005","0010","0","E","2","40","PROSPECT RD","2","3","36"
"2020004958","3","3","0272","0520","2082","N","2","40","OREGON PK","2","3","36"
"2020014396","5","4","","","","S","02","25","WEST END AV","4","","36"
"2020023010","3","3","0462","0340","1084","E","4","35","LINCOLN WY","2","3","36"
"2020053290","4","3","","","","N","02","25","S STATE ST","4","","36"
"2020004968","4","4","","","","E","02","25","SPRING VALLEY RD","4","","36"
"2020003883","4","4","","","","N","03","25","PRESIDENT AV","4","","36"
"2020023021","3","3","0772","0430","2897","W","2","40","ROTHSVILLE RD","2","3","36"
"2020069883","5","5","","","","E","02","35","LINESTOWN RD","4","","36"
"2020013995","5","4","","","","N","02","35","WABASH RD","4","","36"
"2020007470","3","3","0441","0102","0","N","5","35","CHICKIES HILL RD","2","3","36"
"2020022066","3","3","4011","0040","791","N","3","40","FRUITVILLE PK","2","3","36"
"2020012278","5","6","4042","0031","0","W","2","45","YORK RD","2","3","36"
"2020050384","4","4","1045","0080","0","B","2","35","LINE RD","2","3","36"
"2020028013","3","3","0030","0630","1705","W","3","55","LINCOLN HW","2","3","36"
"2020027961","3","3","0222","0631","0","S","2","25","PRINCE ST","2","3","36"
"2020026765","3","3","0340","0010","1482","W","3","40","OLD PHILADELPHIA PK","2","3","36"
"2020056363","3","3","0222","0750","1824","N","2","65","SR 0222 SH","2","1","36"
"2020050384","3","3","1045","0070","2610","B","2","35","LINE RD","2","3","36"
"2020026061","3","3","0030","0380","253","E","3","40","LINCOLN HW","2","3","36"
"2020028197","3","3","1026","0040","2751","W","2","40","HOPELAND RD","2","3","36"
"2020053329","4","4","1002","0063","0","W","3","25","ORANGE ST","2","3","36"
"2020053670","3","4","","","","N","02","25","ARCH ST","4","","36"
"2020027144","4","5","","","","N","02","25","SHADY OAK DR","4","","36"
"2020055342","6","6","0372","0140","0","B","2","45","BUCK RD","2","3","36"
"2020022406","3","3","0741","0180","1277","S","2","35","MILLERSVILLE RD","2","3","36"
"2020007463","3","3","0322","0310","474","E","2","35","28TH DIVISION HW","2","3","36"
"2020004505","5","5","1003","0180","3459","N","2","40","BECKER RD","2","3","36"
"2020053667","3","3","0222","0581","1185","S","2","25","PRINCE ST","2","3","36"
"2020000853","3","3","0222","0460","0","N","2","45","BEAVER VALLEY PK","2","3","36"
"2020004478","3","3","3009","0260","501","S","2","40","MILLWOOD RD","2","3","36"
"2020045456","3","3","4001","0090","1724","B","2","45","PROSPECT RD","2","3","36"
"2020003142","3","3","0030","0260","309","E","3","55","LINCOLN HW","2","1","36"
"2020054835","3","3","0222","0720","295","S","3","35","OREGON PK","2","3","36"
"2020055309","3","3","4008","0290","0","E","2","40","ELIZABETHTOWN RD","2","3","36"
"2020010811","5","5","","","","U","99","","MILLCREEK SQ","4","","36"
"2020054395","3","3","","","","W","02","25","STAR RD","4","","36"
"2020055275","3","3","0272","0790","84","W","2","45","READING RD","2","3","36"
"2020007892","4","4","","","","W","02","25","N CHARLOTTE ST","4","","36"
"2020045654","3","3","0322","0500","2585","W","2","35","28TH DIVISION HW","2","3","36"
"2020055377","4","4","","","","E","02","20","GEHMAN SCHOOL RD","4","","36"
"2020003895","3","3","0743","0050","789","N","2","40","MAYTOWN RD","2","3","36"
"2020011257","4","3","","","","N","02","25","HERSHEY AV","4","","36"
"2020054600","4","4","","","","N","02","35","ROYER RD","4","","36"
"2020038935","3","3","0272","0050","0","W","2","50","NOTTINGHAM RD","2","3","36"
"2020011652","3","3","0300","0170","1018","E","2","65","","2","1","36"
"2020043135","4","4","","","","E","02","25","NEW ST","4","","36"
"2020005634","3","3","1011","0070","0","S","2","45","NEW HOLLAND RD","2","3","36"
"2020060143","3","3","0030","0360","1485","E","3","40","LINCOLN HW","2","3","36"
"2020045084","3","3","6000","","2928","W","4","65","EAST/WEST PK","5","","36"
"2020004300","3","3","2041","0051","1731","S","2","25","DUKE ST","2","3","36"
"2020004669","3","3","0222","0520","1543","N","3","45","WILLOW STREET PK","2","3","36"
"2020055307","3","3","","","","N","02","25","VALLEY DR","4","","36"
"2020058038","3","3","0441","0190","348","S","2","55","RIVER RD","2","3","36"
"2020043135","3","3","2041","0061","387","S","2","25","DUKE ST","2","3","36"
"2020055377","3","3","0897","0420","0","S","2","45","DRY TAVERN RD","2","3","36"
"2020012278","6","5","4042","0030","0","E","02","45","YORK RD","2","3","36"
"2020028174","4","3","","","","W","02","40","CAMBRIDGE RD","4","","36"
"2020044945","3","3","0230","0276","911","W","2","45","MAIN ST","2","3","36"
"2020001768","4","4","","","","S","02","25","FARMINGDALE RD","4","","36"
"2020026767","8","8","2043","0010","75","N","4","40","OAKVIEW RD","2","3","36"
"2020018904","5","5","","","","W","02","30","N EARL ST","4","","36"
"2020000823","4","4","0023","0303","215","W","2","40","NEW HOLLAND PK","2","3","36"
"2020054588","4","3","","","","W","02","25","BUCHANAN AV","4","","36"
"2020026767","3","3","0030","0331","2095","W","3","55","LINCOLN HW","2","1","36"
"2020059980","4","3","","","","E","02","25","WALNUT ST","4","","36"
"2020010329","3","3","3034","0030","956","E","2","35","WABANK RD","2","3","36"
"2020008488","3","3","0272","0900","2628","E","2","45","READING RD","2","3","36"
"2020025881","4","4","","","","N","01","25","MARSHALL ST","4","","36"
"2020055612","3","3","0222","0660","0","N","2","25","LIME ST","2","3","36"
"2020009120","3","3","0625","0160","1346","N","2","45","READING RD","2","3","36"
"2020055862","3","3","","","","S","02","35","SHORT RD","4","","36"
"2020022132","5","5","2041","0031","0","S","2","25","DUKE ST","2","3","36"
"2020065666","4","4","","","","N","02","35","KISSEL HILL RD","4","","36"
"2020024006","3","3","0030","0430","110","W","3","35","LINCOLN HW","2","3","36"
"2020042993","3","3","0030","0571","1079","W","2","45","LINCOLN HW WE","2","3","36"
"2020020281","4","4","4008","0480","0","E","2","40","BRUBAKER VALLEY RD","2","3","36"
"2020028268","3","3","0999","0190","0","E","3","25","MANOR ST","2","3","36"
"2020043451","5","5","4042","0030","0","E","2","45","CHESTER RD","2","3","36"
"2020026771","3","3","","","","N","01","25","BROOK DR","4","","36"
"2020066598","3","4","","","","N","02","35","HIGHLANDS DR","4","","36"
"2020027896","3","3","4040","0030","1160","W","2","35","DOE RUN RD","2","3","36"
"2020030609","7","7","2043","0010","75","N","04","40","OAKVIEW DR","4","3","36"
"2020042840","3","3","0222","1001","2380","S","2","65","SR 0222 HW","2","1","36"
"2020023277","4","4","","","","E","02","40","RIDGE RD","4","","36"
"2020027890","3","3","0072","0150","2538","E","3","35","MANHEIM PK","2","3","36"
"2020022314","3","3","4011","0070","0","N","2","40","FRUITVILLE PK","2","3","36"
"2020024336","3","3","1063","0020","1008","W","2","25","NEW HOLLAND PK","2","3","36"
"2020068054","3","3","","","","N","02","25","N CONESTOGA DR","4","","36"
"2020023830","3","3","0999","0200","952","W","3","25","MANOR ST","2","3","36"
"2020067541","4","5","","","","S","02","20","LARKSPUR LN","4","","36"
"2020021277","3","3","","","","W","02","25","WALNUT ST","4","","36"
"2020028578","3","3","0462","0270","2047","E","2","25","KING ST","2","3","36"
"2020068378","3","3","","","","S","02","25","E DELP RD","4","","36"
"2020029015","3","4","","","","E","02","45","ZINK RD","4","","36"
"2020042833","3","3","4001","0144","1440","S","2","45","SPOOKY NOOK RD","2","3","36"
"2020066142","3","3","0462","0040","0","E","2","35","CHESTNUT ST","2","3","36"
"2020021079","3","3","1013","0140","0","W","2","40","PETERS RD","2","3","36"
"2020030609","8","8","","","","N","04","40","OAKVIEW RD","4","","36"
"2020068716","3","3","6000","","2688","E","4","65","MAINLINE TU","5","","36"
"2020021791","6","5","8024","0012","810","E","01","20","RAMP A RD","2","1","36"
"2020067070","3","3","","","","N","02","25","NEW DORWART ST","4","","36"
"2020021072","3","3","4001","0080","0","S","2","40","PROSPECT RD","2","3","36"
"2020017723","3","3","0030","0270","577","E","3","55","LINCOLN HW","2","1","36"
"2020043451","3","3","0501","0010","2863","N","2","35","LITITZ PK","2","3","36"
"2020068832","3","3","0322","0160","1200","E","2","55","MAIN ST","2","3","36"
"2020028446","3","3","0272","0750","317","S","3","45","READING RD","2","3","36"
"2020008828","3","3","","","","S","02","25","PLAZA BL","4","","36"
"2020006493","3","3","0300","0110","1429","E","2","65","283RD FIELD ARTILLERY ME","2","1","36"
"2020040586","3","3","0030","0260","1006","E","3","55","LINCOLN HW","2","1","36"
"2020006135","3","3","0030","0260","1037","E","3","55","LINCOLN HW","2","1","36"
"2020065750","3","3","1025","0130","","N","2","40","FARMERSVILLE RD","2","3","36"
"2020008687","3","3","","","","W","02","40","KRAMER MILL RD","4","","36"
"2020008554","3","3","","","","S","02","15","MUMMA DR","4","","36"
"2020006928","3","3","4008","0090","380","E","2","40","TURNPIKE RD","2","3","36"
