"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DRUG_RESULT_CD1","DRUG_RESULT_CD2","DRUG_RESULT_CD3","DRUG_RESULT_CD4","DVR_LIC_STATE"
2020095984,56,"09","00","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"000","","","","PA"
2020095072,36,"00","97","","",""," ","0","0","0","0","8","  "," ",1,"1","05","01","M","N",1,"","","","","PA"
2020057442,23,"08","02","","",""," ","0","1","0","1","4","  "," ",2,"1","03","01","M","Y",2,"","","","","PA"
2020002623,28,"08","02","","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","Y",1,"","","","","MD"
2020003374,36,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",3,"2","10","06","F","N",2,"","","","","PA"
2020067954,34,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",2,"","","","","PA"
2020021068,29,"00","97","","",""," ","0","0","0","0","2","  "," ",1,"1","05","01","M","Y",1,"","","","","PA"
2020101486,25,"08","02","","",""," ","0","0","0","0","0","  "," ",6,"1","03","01","M","N",6,"","","","","PA"
2020106992,37,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2020078903,39,"00","00","","",""," ","0","0","0","0","0","  "," ",5,"1","03","01","M","N",2,"000","","","","PA"
2020002624,35,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F","N",1,"","","","","PA"
2020053622,31,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2020097204,37,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"","","","","PA"
2020084731,25,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2020066591,7,"09","00","","",""," ","0","0","0","0","0","  "," ",5,"2","03","06","M","N",2,"","","","","PA"
2020044792,44,"08","02","00","00","00"," ","0","0","0","0","3","  "," ",1,"1","01","01","M","Y",1,"","","","","PA"
2020085170,78,"09","00","","",""," ","0","1","0","1","3","  "," ",3,"1","03","01","M","Y",2,"","","","","PA"
2020041341,46,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2020030473,20,"00","00","","",""," ","0","0","0","0","3","  "," ",2,"1","00","01","M","R",2,"","","","","  "
2020102233,64,"09","97","","",""," ","0","0","0","0","0","  "," ",2,"2","03","03","F","N",1,"","","","","NY"
2020020908,26,"08","01","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"000","","","","PA"
2020104341,36,"09","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"","","","","PA"
2020107850,14,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"2","03","06","M","N",2,"","","","","PA"
2020041344,29,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","M","N",2,"","","","","PA"
2020034618,37,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","NC"
2020080579,21,"09","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"","","","","PA"
2020100579,4,"00","00","","",""," ","0","1","0","1","0","  "," ",5,"2","22","06","F","N",4,"","","","","PA"
2020060261,49,"09","00","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2020101097,53,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"000","","","","PA"
2020066229,36,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"000","","","","NV"
2020100638,50,"09","00","","",""," ","0","1","0","0","0","  "," ",3,"2","03","03","F","N",2,"","","","","PA"
2020016646,15,"19","","","",""," ","0","0","0","0","0","  "," ",4,"2","03","04","M"," ",2,"","","","","PA"
2020056138,22,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"","","","","PA"
2020074474,43,"08","02","","",""," ","0","1","0","1","3","  "," ",3,"1","03","01","M","Y",2,"000","","","","PA"
2020028800,35,"08","97","","",""," ","0","1","0","1","3","  "," ",2,"1","01","01","M","Y",2,"","","","","PA"
