"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2017001816","3","1","","1","06","Y","PONT","2006","02","1","","1","00","N","000","0","","2","01","09","03","01","PA","3","01","1G2ZG558464","P4D"
"","","N","2017002709","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","51","N","2017013610","2","1","","1","01","Y","FORD","2001","02","1","","1","00","W","999","0","","1","01","02","01","01","PA","1","04","1FTZR15E91P","TPC"
"","04","N","2017001816","3","1","","1","06","Y","FORD","1993","01","1","","1","00","N","000","0","","3","01","02","03","01","PA","3","01","1FAPP36X4PK","P4D"
"","51","N","2017015611","0","1","","1","12","Y","FORD","2000","01","1","","1","00","W","999","0","","1","01","03","01","01","PA","1","04","1FTNF21L3YE","TPK"
"","04","N","2017003093","3","1","","1","12","Y","TOYT","1994","01","1","","1","00","E","020","0","","1","01","04","01","04","PA","1","01","4T1SK12E7RU","P4D"
"","41","N","2017030694","3","1","","3","01","Y","FORD","2016","02","1","","4","00","W","055","0","","1","01","03","16","01","PA","1","07","1FTBW3XV9GK","TCG"
"","03","N","2017018510","3","1","","3","01","Y","VOLK","2007","01","1","","4","00","E","999","0","","1","01","07","16","01","PA","1","01","WVWBR71K07W","P2H"
"","04","N","2017000703","3","1","","3","11","Y","VOLV","1992","01","1","","4","00","W","035","0","","1","01","12","16","01","PA","1","01","YV1AS8806N1","P4D"
"","15","N","2017007464","2","1","","1","14","Y","HOND","2002","02","1","","3","00","E","020","0","","1","01","04","17","01","PA","1","06","SHSRD78852U","PUT"
"","04","N","2017030729","1","1","","1","05","Y","","2004","01","1","","1","00","S","040","0","","2","01","09","01","06","PA","2","01","1G6KS54Y74U","P4D"
"","15","N","2017033441","1","1","","2","12","Y","MRCU","2008","01","4","","1","00","N","999","0","","2","01","07","01","01","PA","1","06","4M2CU97188K","T4W"
"","04","N","2017001833","3","1","","1","12","Y","HOND","2006","01","2","","1","00","E","040","0","","1","01","07","01","01","PA","1","01","JHMFA36256S","P4D"
"","12","N","2017013750","3","1","","3","12","Y","DODG","2005","02","1","","3","00","S","999","0","","1","01","07","17","01","PA","1","07","1D4GP45R65B","PSV"
"","15","N","2017021724","2","2","","1","08","Y","HOND","2003","","0","","1","00","N","000","0","","2","02","04","06","01","PA","3","06","2HKYF185X3H","PUT"
"","06","N","2017021464","1","2","","1","07","Y","VOLV","1991","","0","","1","00","","000","0","","2","02","07","06","11","PA","2","01","YV1KA8750M0","PSW"
"","04","N","2017026174","0","1","","1","02","Y","HOND","1999","02","1","","1","00","N","999","0","","1","01","04","05","13","PA","1","01","1HGCG1656XA","P4D"
"","01","N","2017024326","3","3","","1","01","Y","SAA","1997","99","1","","1","00","S","999","0","","1","01","05","01","01","PA","1","01","YS3DF78N6V7","PCV"
"","04","N","2017028638","3","1","","3","11","Y","SUBA","2017","02","2","","4","00","N","999","0","","1","01","01","16","12","PA","1","01","JF1VA1E68H8","P4D"
"","04","N","2017023647","3","1","","1","12","Y","VOLK","2004","01","1","","1","00","E","025","0","","2","01","04","01","01","PA","2","01","WVWPD63B34E","P4D"
"","04","N","2017012775","1","1","","1","12","Y","FORD","2006","01","1","","1","00","N","015","0","","1","01","12","01","01","PA","1","01","1FAFP53U16A","P4D"
"","12","N","2017025462","2","1","","1","12","Y","DODG","2014","02","1","","1","13","N","015","0","","1","01","07","01","01","PA","1","01","2C4RDGBG3ER","PSV"
"1","20","N","2017026017","3","1","0","5","12","Y","OTHR","2016","01","1","12","4","00","E","050","0","0","1","01","05","16","01","PA","2","02","56KMSB119G3","MRS"
"","51","N","2017011525","1","2","","2","06","Y","CHEV","1994","","0","","1","00","","000","0","","3","02","03","06","09","PA","2","04","1GCGC34K2RE","TPK"
"","15","N","2017011525","2","2","","2","07","Y","DODG","2005","","0","","1","00","","000","0","","2","02","02","06","09","PA","3","01","2D4FV48V85H","PUT"
"","12","N","2017026031","1","1","","1","06","Y","DODG","2012","02","2","","1","00","W","005","0","","2","01","01","02","01","PA","2","06","2C4RDGCG2CR","PSV"
"","04","N","2017027765","3","1","","1","01","Y","HYUN","2013","01","1","","1","00","N","999","0","","1","01","05","01","01","PA","2","01","KMHCT4AE2DU","P4D"
"","04","N","2017039471","1","2","","3","12","Y","CHEV","2007","","0","","1","00","W","000","0","","2","02","01","06","01","PA","3","01","1G1ZU57N07F","P4D"
"","69","N","2017015170","1","1","","3","12","Y","FORD","2012","02","1","","1","12","S","025","0","","2","01","03","01","01","PA","1","07","1FDFE4FS7CD","TYY"
"","04","N","2017044134","2","1","","3","12","Y","HYUN","2011","01","1","","1","00","S","020","0","","1","01","01","01","01","PA","1","01","5NPEB4AC3BH","P4D"
"","15","N","2017019575","1","1","","1","12","Y","ACUR","2003","01","4","","1","00","E","035","0","","2","01","12","01","01","PA","1","06","2HNYD18913H","PUT"
"","51","N","2017024202","1","1","","1","06","Y","CHEV","1992","01","1","","1","00","E","000","0","","3","01","01","03","01","PA","3","04","1GCEC14Z4NE","TPK"
"","05","N","2017041086","2","1","","4","09","Y","HYUN","2013","01","1","","1","00","S","010","0","","2","01","02","01","01","PA","2","01","KMHD35LE8DU","P4H"
"","04","N","2017034746","3","1","","1","11","Y","HYUN","2012","01","1","","1","00","W","999","0","","1","01","02","99","13","PA","2","01","5NPEC4AC6CH","P4D"
"","","N","2017044459","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","51","N","2017021127","2","2","","1","08","Y","FORD","2011","","0","","1","00","","000","0","","2","02","05","06","11","PA","2","04","1FTFW1EFXBK","TCW"
"","15","N","2017044524","1","1","","3","12","Y","GMC","2006","01","1","","1","00","S","015","0","","1","01","01","01","01","PA","1","06","1GKET63M162","T4W"
"","40","N","2017043538","3","1","","1","12","Y","MRCU","1997","01","1","","1","00","N","055","0","","1","01","02","01","01","PA","1","06","4M2DV1118VD","TSV"
"","04","N","2017044572","3","1","","3","07","Y","TOYT","2009","02","2","","1","00","E","010","0","","2","01","03","12","07","PA","2","01","4T1BE46K79U","P4D"
"","04","N","2017042432","1","1","","1","00","Y","KIA","2003","01","2","","1","00","S","035","","","1","01","04","01","09","PA","0","01","KNAFB121135","P4D"
"","05","N","2017016784","1","3","","1","08","Y","SUZI","2006","01","1","","1","00","S","030","0","","1","01","07","01","06","PA","1","01","JS2RC62H765","P4H"
"","04","N","2017011008","3","1","","1","02","Y","HOND","2008","02","1","","1","00","N","999","0","","1","01","07","01","06","PA","1","01","2HGFA16878H","P4D"
"","04","N","2017032274","3","1","","1","10","Y","OLDS","1998","01","2","","1","00","N","025","0","","2","01","08","01","03","PA","2","01","1G3HN52K6W4","P4D"
"","04","N","2017028085","3","1","","1","02","Y","MITS","2010","02","1","","1","00","S","999","0","","1","01","01","01","06","PA","1","01","JA32U2FU5AU","P4D"
"","15","N","2017005615","1","1","","2","06","Y","FORD","2006","01","3","","1","00","S","999","0","","2","01","01","01","06","PA","2","06","1FMEU74E16U","T4W"
"","04","N","2017042417","3","1","","1","12","Y","PLYM","1999","02","1","","1","00","N","035","0","","1","01","12","01","01","PA","1","01","1P3ES47C1XD","P4D"
"","15","N","2017014559","3","3","","1","03","Y","NISS","2010","02","1","","4","00","S","045","0","","1","01","07","16","08","PA","1","01","JN8AZ2KR7AT","PUT"
"","02","N","2017032396","3","1","","3","12","Y","PONT","2008","01","1","","2","00","S","035","0","","1","01","05","10","01","PA","1","01","1G2AL18F387","PCP"
"","02","N","2017023323","1","1","","1","11","Y","PONT","1995","02","1","","4","00","W","999","0","","1","01","01","16","01","PA","1","01","1G2WJ12M0SF","PCP"
"","15","N","2017017834","3","1","","1","10","Y","HOND","2008","03","2","","1","00","W","005","0","","1","01","01","01","01","DE","2","06","5J6RE38768L","PUT"
"","15","N","2017002915","3","1","","1","11","Y","JEEP","2012","02","1","","1","00","N","040","0","","1","01","01","01","01","PA","1","06","1C4NJRFB7CD","T4W"
"","51","N","2017006746","3","1","","2","12","Y","DODG","2001","01","3","","1","00","W","999","0","","1","01","05","01","01","PA","1","04","3B7HF13ZX1G","T4C"
"","02","N","2017014772","3","1","","1","02","Y","OLDS","2001","01","1","","1","00","N","999","0","","1","01","04","01","06","PA","1","01","1G3NL12T61C","PCP"
"","03","N","2017032254","3","1","","1","11","Y","TOYT","2010","01","1","","1","00","S","999","0","","1","01","11","12","07","PA","1","01","JTDJT4K39A5","P2H"
"","04","N","2017022149","3","1","","1","12","Y","FORD","2012","01","1","","1","00","N","999","0","","2","01","12","01","01","PA","1","01","1FAHP3H2XCL","P4D"
"","15","N","2017005638","3","1","","1","12","Y","MAZD","2008","02","1","","1","00","W","035","0","","1","01","02","01","01","PA","1","01","4F2CZ02ZX8K","PUT"
"","04","N","2017005124","3","1","","1","11","N","FORD","2006","01","1","","4","00","W","040","0","","1","01","12","16","03","PA","1","01","1FAHP34N36W","P4D"
"","15","N","2017018018","3","1","","1","06","Y","HOND","2016","02","1","","1","00","E","000","0","","2","01","12","03","08","PA","2","01","5FNYF6H53GB","PUT"
"","02","N","2017008770","1","1","","3","12","Y","FORD","2005","01","1","","1","00","S","999","0","","1","01","02","01","01","MD","1","01","1ZVHT82H755","PCP"
"","02","N","2017011769","2","2","","2","06","Y","TOYT","2000","","0","","1","00","","000","0","","3","02","07","06","09","FL","2","01","2T1CF22P6YC","PCP"
"","02","N","2017015548","0","1","","1","12","Y","HOND","1995","02","1","","1","00","W","999","0","","2","01","03","01","01","PA","1","01","1HGCD7237SA","PCP"
"","04","N","2017025449","2","1","","1","02","Y","BUIC","2001","02","1","","1","00","N","035","0","","2","01","07","01","01","PA","2","01","2G4WS52J011","P4D"
"","04","N","2017029329","2","1","","2","01","Y","CHEV","2012","01","1","","1","00","E","025","","","2","01","02","01","01","PA","1","01","1G1JA5SH6C4","P4D"
"","15","N","2017028159","1","2","","1","06","Y","FORD","2008","","0","","1","00","","000","0","","4","02","02","06","12","PA","2","06","1FMEU73E48U","T4W"
"","12","N","2017027133","2","1","","1","02","Y","HOND","2006","02","1","","1","00","W","015","0","","1","01","07","01","01","PA","2","01","5FNRL38746B","PSV"
"","09","N","2017016694","9","4","","1","11","U","UNKN","","99","1","","1","00","S","999","0","","1","01","12","01","01","ZZ","1","01","99999999999",""
"","12","N","2017028270","2","1","","1","12","Y","CHRY","2016","02","1","","1","00","E","999","0","","1","01","03","01","03","FL","1","07","2C4RC1BGXGR","PSV"
"","15","N","2017054174","2","1","","1","12","Y","HYUN","2012","01","1","","1","00","E","060","0","","1","01","07","01","03","PA","1","06","KM8JUCAC7CU","PUT"
"","","N","2017054426","9","1","","1","08","","","","00","1","","1","00","S","999","","","2","11","","01","01","","2","20","",""
"","04","N","2017039475","3","1","","1","12","Y","TOYT","2015","01","1","","1","00","E","025","0","","1","01","12","01","01","PA","1","01","2T1BURHE2FC","P4D"
"","15","N","2017039463","3","1","","1","12","Y","HYUN","2007","02","2","","1","00","W","010","0","","1","01","12","10","01","PA","1","06","KM8JN72D07U","PUT"
"","15","N","2017012657","1","1","","3","12","Y","HOND","2009","01","1","","1","00","W","999","0","","2","01","05","01","01","PA","2","01","JHLRE48319C","PUT"
"","15","N","2017001962","3","1","","4","12","Y","NISS","2004","01","1","","1","00","N","999","0","","2","01","05","01","01","PA","1","06","JN8AZ08W44W","PUT"
"","04","N","2017011320","3","1","","1","12","Y","NISS","2012","01","1","","1","00","E","000","0","","3","01","05","03","01","PA","2","01","3N1AB6APXCL","P4D"
"","15","N","2017000747","3","1","","2","03","Y","JEEP","2011","01","2","","1","00","N","025","0","","2","01","02","01","03","PA","2","06","1J4RR4GG8BC","T4W"
"","04","N","2017004138","1","2","","1","06","Y","HYUN","2008","","0","","1","00","N","000","0","","3","02","07","06","08","PA","2","01","KMHDU46D18U","P4D"
"","05","N","2017006644","2","1","","1","02","Y","HOND","2008","01","2","","1","00","E","015","0","","3","01","07","01","03","PA","1","01","JHMGD38618S","P4H"
"","04","N","2017000818","1","1","","1","08","Y","OLDS","1996","02","3","","1","00","W","025","0","","2","01","01","10","09","PA","2","01","1G3AJ55M9T6","P4D"
"","04","N","2017003353","3","1","","1","12","Y","NISS","2008","01","1","","3","00","N","999","0","","1","01","05","17","11","PA","1","01","1N4AL21E78N","P4D"
"","02","N","2017000584","3","1","","1","11","Y","DODG","2016","01","1","","1","00","N","005","0","","1","01","01","12","05","PA","1","01","2C3CDZBT1GH","PCP"
"","02","N","2017007436","3","1","","1","12","Y","CHEV","1993","01","1","","3","00","S","050","0","","1","01","01","17","01","PA","1","01","2G1WN14T1P9","PCP"
"","15","N","2017002828","1","1","","3","12","Y","ISU","2003","01","1","","1","00","N","000","0","","2","01","03","03","01","PA","2","06","4S2DM58W634","PUT"
"","04","N","2017012180","3","2","","1","06","Y","FORD","2011","","0","","1","00","","000","0","","2","02","04","06","01","PA","2","01","1FAHP3FN4BW","P4D"
"","04","N","2017010744","3","1","","1","01","Y","ACUR","2002","01","1","","3","00","W","080","0","","1","01","07","17","01","PA","1","01","19UUA56882A","P4D"
"","04","N","2017012881","3","1","","4","12","Y","VOLK","2006","01","1","","1","00","S","045","0","","1","01","05","01","01","PA","1","01","3VWST81K66M","P4D"
"","75","Y","2017010694","3","1","","1","02","Y","OTHR","2013","01","1","","4","21","N","999","1","","1","01","03","16","01","NC","1","05","1HSDHSJRXDJ","TTR"
"","04","N","2017007443","3","1","","1","07","Y","HOND","2007","01","1","","3","00","S","030","0","","2","01","01","17","01","PA","2","01","1HGFA16557L","P4D"
"","15","N","2017009618","3","1","","1","02","Y","FORD","2011","01","1","","1","00","N","035","0","","1","01","05","01","06","PA","1","06","2FMDK4KC8BB","T4W"
"","04","N","2017018201","3","1","","1","04","Y","PONT","1999","01","2","","4","00","N","055","0","","2","01","02","16","01","PA","2","01","1G2NE52T6XM","P4D"
"","51","N","2017020280","1","1","","1","03","Y","CHEV","2003","01","2","","1","00","W","075","0","","2","01","01","01","03","PA","2","04","1GCEK14X63Z","TPK"
"","51","N","2017016459","1","2","","1","10","Y","TOYT","2003","00","0","","1","00","E","000","0","","2","03","02","06","01","PA","2","04","5TEGN92N03Z","TCW"
"","15","N","2017016535","1","1","","1","06","Y","MRCU","2008","01","1","","1","00","W","045","0","","2","01","01","01","01","PA","2","06","4M2CU91Z18K","T4W"
"","40","N","2017015533","2","1","","1","01","Y","FORD","2006","01","5","","1","00","S","035","0","","1","01","02","01","01","PA","1","07","2FMZA51656B","TSV"
"","15","N","2017018601","3","1","","1","05","Y","TOYT","2002","01","1","","3","00","W","035","0","","2","01","07","17","01","PA","2","06","JTEHH20V026","PUT"
"","15","N","2017015045","3","1","","1","01","Y","FORD","2013","02","1","","1","00","N","025","0","","1","01","04","01","01","PA","1","06","1FM5K8D84DG","T4W"
"","15","N","2017013321","3","1","","2","01","Y","CHEV","2012","01","2","","1","00","W","050","","","2","01","05","01","01","PA","2","06","2GNFLEE59C6","PUT"
"","51","N","2017015390","3","1","","1","02","Y","FORD","2012","02","1","","1","00","N","025","0","","1","01","01","01","01","PA","2","04","1FT8W3BT9CE","TCW"
"","04","N","2017012874","3","1","","5","12","Y","DODG","2005","01","2","","3","00","W","050","","","1","01","08","17","01","NH","1","01","1B3EL46R35N","P4D"
"","20","N","2017014370","2","1","","1","06","Y","SUZI","2008","01","1","","1","00","N","000","0","","2","01","07","03","01","PA","2","02","JS1VY52A582","MRS"
"","51","N","2017011319","2","1","","1","11","Y","GMC","1995","01","1","","1","00","S","000","0","","5","01","05","03","01","PA","3","04","1GTEK14K3SZ","TPK"
"","","","2017010307","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2017020720","2","1","","1","06","Y","MAZD","2012","02","2","","1","00","E","000","0","","3","01","07","03","01","PA","2","01","JM1BL1V88C1","P4D"
"","51","N","2017018839","3","1","","1","11","Y","ISU","2014","02","3","","1","00","N","999","0","","2","01","03","01","01","PA","3","04","54DB4W1B9ES","TCB"
"","04","N","2017020338","3","1","","1","12","Y","TOYT","2006","01","1","","1","00","W","999","0","","1","01","12","01","01","PA","1","01","2T1BR32E16C","P4D"
"","15","N","2017019493","1","2","","1","12","U","JEEP","2007","","0","","1","00","","000","0","","5","02","04","06","01","PA","2","06","1J8HG48K07C","T4W"
"","04","N","2017014557","1","1","","1","03","Y","TOYT","1996","01","1","","1","00","W","035","0","","4","01","07","01","01","PA","2","01","4T1BF12K5TU","P4D"
"","05","N","2017022682","1","1","","1","12","Y","TOYT","2007","01","2","","1","00","E","065","0","","3","01","02","01","03","PA","1","01","JTDKB20U177","P4H"
"","15","N","2017022818","3","1","","1","00","Y","NISS","2014","01","1","","1","00","E","065","0","","2","01","12","01","03","OH","0","06","JN8AS5MV5EW","PUT"
"","04","N","2017022845","3","1","","1","01","Y","TOYT","1996","01","1","","1","00","N","999","","","1","01","07","01","01","PA","1","01","JT2BG12K3T0","P4D"
"","04","N","2017020100","2","1","","2","12","Y","NISS","2008","01","2","","1","00","E","035","0","","1","01","04","01","01","PA","1","01","1N4AL21E18N","P4D"
"","04","N","2017022682","3","1","","1","07","Y","STRN","2003","02","1","","1","00","E","085","0","","1","01","01","15","06","PA","1","01","1G8AJ52F53Z","P4D"
"","04","N","2017008048","3","1","","1","12","Y","NISS","2001","01","2","","1","00","N","045","0","","2","01","08","01","01","PA","1","01","1N4DL01A31C","P4D"
"","04","N","2017012095","3","1","","1","11","Y","FORD","2016","01","2","","1","00","N","999","0","","1","01","01","12","01","PA","2","01","1FADP3F28GL","P4D"
"","15","N","2017007164","1","1","","1","12","Y","JEEP","2014","01","1","","1","00","N","999","0","","1","01","03","01","01","PA","1","06","1C4RJFBG7EC","T4W"
"","12","N","2017016429","2","2","","3","06","Y","TOYT","2011","","0","","1","00","N","000","0","","3","02","04","06","09","PA","2","01","5TDKK3DC8BS","PSV"
"","04","N","2017038741","3","1","","1","12","Y","NISS","2008","01","1","","1","00","E","999","0","","2","01","05","01","01","PA","1","01","3N1BB61E88L","P4D"
"","04","N","2017029653","3","1","","1","02","Y","TOYT","2003","02","1","","1","00","N","999","0","","1","01","01","01","13","PA","1","01","4T1BE32K33U","P4D"
"","15","N","2017002709","0","1","","5","99","Y","FORD","2010","02","3","","1","00","E","040","0","","1","01","02","01","01","PA","1","06","2FMDK3GC3AB","T4W"
"","15","N","2017031024","2","1","","2","05","Y","TOYT","2016","01","1","","1","00","N","005","0","","1","01","02","12","01","PA","2","06","JTMZFREV0GJ","PUT"
"","15","N","2017002290","3","1","","1","12","Y","CHEV","1999","01","1","","3","00","N","999","0","","1","01","02","17","01","PA","1","06","1GNDT13W6X2","PUT"
"","04","N","2017001816","1","1","","1","06","Y","TOYT","1997","01","3","","1","00","N","000","0","","4","01","03","03","01","PA","2","01","JT2BC52L1V0","P4D"
"","15","N","2017015611","1","1","","1","04","Y","HOND","2007","01","1","","1","00","W","999","0","","2","01","05","01","01","PA","2","06","JHLRE48747C","PUT"
"","51","N","2017003093","1","1","","1","06","Y","CHEV","2008","01","1","","1","00","E","000","0","","2","01","11","03","04","SC","2","04","1GCEC19078Z","T4C"
"","40","N","2017030695","3","1","","1","01","Y","FORD","2015","01","9","","1","00","E","035","0","","1","01","03","01","01","MI","1","07","1FBZX2ZM0FK","TSV"
"","12","N","2017012495","1","1","","1","12","Y","CHRY","2003","01","1","","1","00","N","030","0","","2","01","02","01","01","PA","1","01","3C8FY68B73T","PSV"
"","15","N","2017030889","3","1","","2","11","Y","SUBA","2000","01","1","","3","00","W","045","0","","1","01","07","17","01","PA","1","06","JF1SF6357YH","PUT"
"","04","N","2017008051","2","1","","2","99","Y","HOND","1999","01","1","","1","00","S","999","0","","1","01","12","01","01","PA","2","01","1HGCG6658XA","P4D"
"","04","N","2017003460","3","1","","3","12","Y","NISS","2008","01","1","","1","00","S","030","","","1","01","03","01","01","PA","1","01","1N4AL21E18N","P4D"
"","02","N","2017002385","3","1","","3","01","Y","TOYT","1997","02","1","","1","00","E","035","0","","1","01","01","01","01","PA","1","01","JT2AC52L3V0","P2D"
"","04","N","2017006501","3","1","","1","12","Y","BMW","2008","01","1","","1","00","S","999","0","","1","01","12","01","13","PA","1","01","WBAVC73598K","P4D"
"","15","N","2017026398","3","1","","1","12","Y","MRCU","2008","01","1","","1","00","W","020","0","","1","01","07","01","01","PA","1","06","4M2CU39H58K","T4W"
"","51","N","2017021724","1","2","","1","06","Y","FORD","2008","","0","","1","00","N","000","0","","3","02","03","06","01","PA","2","04","1FTSW21R18E","TCW"
"","15","N","2017008927","3","1","","3","12","Y","CHEV","2014","01","2","","1","00","N","015","0","","1","01","07","12","01","PA","1","06","1GNKVFED8EJ","PUT"
"","","N","2017026174","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2017024326","3","1","","1","12","Y","TOYT","2001","02","1","","1","00","E","999","0","","2","01","07","01","03","PA","2","01","JTEHH20VX16","PUT"
"","","N","2017028638","","","","","00","","","","99","0","","3","99","","","0","","2","51","02","17","07","","0","","",""
"","04","N","2017023909","2","1","","1","02","Y","TOYT","1991","02","2","","1","00","S","999","0","","1","01","12","01","01","PA","1","01","4T1VV22E6MU","P4D"
"","04","N","2017028050","3","1","","1","11","Y","MAZD","2010","01","1","","1","00","N","040","0","","1","01","05","01","01","PA","1","01","JM1BC1SG7A1","P4D"
"","51","N","2017025462","1","1","","1","06","Y","TOYT","2004","01","1","","1","00","N","999","0","","2","01","04","02","01","PA","2","04","5TBDT48184S","TCW"
"5","15","N","2017026017","3","1","0","5","14","Y","NISS","2014","01","2","14","4","00","W","036","0","4","2","01","07","16","01","PA","1","06","5N1AN0NW7EN","PUT"
"","15","N","2017009465","2","2","","3","09","Y","HOND","2010","","0","","1","00","S","000","0","","2","02","01","06","08","PA","2","01","5J6RE4H35AL","PUT"
"","15","N","2017014783","2","1","","3","12","Y","CHEV","2012","07","1","","1","03","N","999","0","","3","01","05","98","08","PA","2","06","1GNSK2E05CR","PUT"
"","04","N","2017015540","3","1","","1","12","Y","CHEV","1997","01","2","","1","00","W","999","0","","1","01","04","10","98","PA","2","01","1G1NE52M5VY","P4D"
"","75","Y","2017024471","3","1","","1","14","Y","PTRB","1994","02","1","","1","21","W","035","1","","1","01","03","01","09","PA","1","05","1XP5DB9X3RD","TTR"
"","04","N","2017039471","2","2","","3","12","Y","TOYT","2013","","0","","1","00","W","000","0","","3","02","07","06","01","PA","2","01","2T1BU4EE0DC","P4D"
"","04","N","2017020339","1","1","","1","03","Y","VOLV","2001","01","1","","1","00","S","005","0","","2","01","12","01","13","PA","2","01","YV1RS61R612","P4D"
"","15","N","2017044134","1","1","","3","06","Y","FORD","2014","01","3","","1","00","S","000","0","","2","01","02","03","01","PA","3","06","1FMCU9GX3EU","T4W"
"","15","N","2017019830","3","1","","1","12","Y","JEEP","1999","01","1","","1","00","N","035","0","","1","01","02","01","01","PA","1","06","1J4FF68S6XL","PUT"
"","04","N","2017023017","3","1","","2","01","Y","HOND","2016","01","3","","1","00","E","035","0","","1","01","02","01","01","PA","1","01","99999999999","P4D"
"","04","N","2017039650","0","1","","1","12","Y","KIA","2013","01","1","","1","00","S","002","","","1","01","07","12","03","PA","1","01","KNAFU4A24D5","P4D"
"","15","N","2017022950","3","1","","3","01","Y","JEEP","2007","02","1","","1","00","E","999","0","","1","01","07","01","01","PA","1","06","1J8HR58297C","T4W"
"","04","N","2017039805","3","1","","1","12","Y","CHEV","2011","01","1","","1","12","N","055","","","1","01","07","01","01","PA","1","01","1G1PC5SH7B7","P4D"
"","04","N","2017023461","2","1","","1","06","Y","HYUN","2013","01","1","","1","00","N","035","0","","2","01","01","01","01","PA","3","01","KMHDH4AE5DU","P4D"
"","15","N","2017043505","1","1","","1","05","Y","HYUN","2016","01","3","","1","00","W","000","0","","2","01","07","03","01","NJ","2","06","KM8J3CA47GU","PUT"
"","04","N","2017041086","1","1","","4","03","Y","CHEV","2016","02","1","","1","00","S","010","0","","1","01","02","10","06","TX","1","01","1G1BC5SM1G7","P4D"
"","15","N","2017042228","1","1","","1","12","Y","JEEP","2008","01","1","","1","00","E","010","0","","1","01","05","01","01","PA","1","06","1J4GA59178L","T4W"
"","15","N","2017042669","1","1","","1","07","Y","FORD","2002","01","1","","3","00","N","025","0","","3","01","05","17","01","PA","2","06","1FMZU75EX2U","T4W"
"","","N","2017016784","2","2","","1","01","","","","00","1","","1","00","W","","","","2","11","","98","98","","2","20","",""
"","04","N","2017041715","3","1","","2","12","Y","VOLK","2003","01","1","","1","00","N","999","0","","1","01","01","01","01","PA","1","01","3VWSK69M23M","P4D"
"","02","N","2017002999","2","1","","1","08","Y","TOYT","2000","01","2","","1","00","E","999","1","","1","01","04","01","01","PA","2","01","2T1CG28P1YC","PCP"
"","15","N","2017020812","1","1","","1","01","Y","GMC","2007","02","2","","1","00","S","999","0","","2","01","02","01","01","PA","1","06","1GKDT13S872","T4W"
"","04","N","2017005615","1","1","","2","06","Y","FORD","1994","01","1","","1","00","S","999","0","","3","01","01","02","06","PA","2","01","1FALP52U7RA","P4D"
"","05","N","2017042417","3","1","","1","06","Y","TOYT","2011","01","1","","1","00","N","000","0","","2","01","03","03","01","PA","3","01","JTDKN3DUXB5","P4H"
"","51","N","2017016733","3","1","","1","01","Y","DODG","1998","01","1","","1","00","N","999","0","","1","01","04","01","06","PA","1","04","3B7HF12Z8WM","TPC"
"","04","N","2017033647","3","1","","1","02","Y","HYUN","2008","02","2","","1","00","N","015","0","","1","01","08","12","01","PA","2","01","KMHDU46D58U","P4D"
"","04","N","2017023323","3","1","","1","11","Y","MAZD","2010","01","1","","3","00","E","999","0","","2","01","12","17","01","PA","2","01","JM1BL1SG5A1","P4D"
"","04","N","2017012346","3","3","","1","12","Y","ACUR","2004","01","2","","4","00","S","999","0","","1","01","03","16","01","PA","1","01","19UUA66274A","P4D"
"","51","N","2017002915","1","1","","1","02","Y","CHEV","2014","02","1","","1","00","N","015","0","","2","01","01","10","05","PA","2","04","1GB3KZC81EF","TCB"
"","04","N","2017002879","3","1","","1","12","Y","LINC","2000","01","2","","3","00","S","999","0","","1","01","01","17","01","PA","1","01","1LNHM81W0YY","P4D"
"","04","N","2017007497","3","1","","1","12","Y","HOND","2005","01","1","","1","00","W","025","0","","2","01","07","01","01","PA","1","01","JHMCN36445C","P4D"
"","15","N","2017032254","2","1","","1","02","Y","JEEP","2006","02","2","","1","00","W","999","","","2","01","03","01","01","PA","2","06","1J4GR48K26C","PUT"
"","15","N","2017030816","3","2","","1","10","Y","TOYT","2011","","0","","1","00","E","000","0","","2","02","02","06","11","PA","2","06","JTMBF4DV6B5","PUT"
"","69","N","2017005638","1","1","","1","02","Y","CHEV","2014","02","1","","1","00","N","010","0","","2","01","03","12","06","PA","2","04","1GB0G2CG6E1","TYY"
"","02","N","2017023102","3","1","","1","02","Y","CHEV","2008","02","1","","1","00","W","045","0","","2","01","01","01","08","PA","2","01","1G1AM18B887","PCP"
"","04","N","2017030986","3","1","","1","10","Y","FORD","2005","02","2","","1","00","W","999","0","","1","01","08","01","01","PA","3","01","1FAFP34N65W","P4D"
"","04","N","2017008770","1","1","","1","06","Y","FORD","2008","01","2","","1","00","S","999","0","","2","01","07","02","01","PA","2","01","1FAHP35N38W","P4D"
