"CRN","AGE","AIRBAG_PADS","AIRBAG1","AIRBAG2","AIRBAG3","AIRBAG4","CLOTHING_TYPE","DVR_PED_CONDITION","EJECTION_IND","EJECT_PATH_CD","EXTRIC_IND","INJ_SEVERITY","PED_LOCATION","PED_SIGNAL","PERSON_NUM","PERSON_TYPE","RESTRAINT_HELMET","SEAT_POSITION","SEX","TRANSPORTED","UNIT_NUM","DVR_LIC_STATE"
2021034477,23,"00","97","97","97","97"," ","9","1","0","1","8","  "," ",1,"1","99","01","M","Y",1,"PA"
2021034477,23,"00","97","97","97","97"," ","9","1","0","1","8","  "," ",2,"2","00","04","M","Y",1,"PA"
2021034477,99,"99","97","97","97","97"," ","9","1","0","1","0","  "," ",3,"2","99","03","F","N",1,"PA"
2021034517,59,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","00","01","M","N",2,"PA"
2021034517,59,"08","02","03","",""," ","0","1","0","1","3","  "," ",3,"2","03","03","F","Y",2,"PA"
2021034517,21,"08","03","","",""," ","0","1","0","1","3","  "," ",4,"2","03","06","F","Y",2,"PA"
2021034517,26,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","00","01","F","N",1,"PA"
2021034517,59,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","00","01","M","N",2,"PA"
2021034517,59,"08","02","03","",""," ","0","1","0","1","3","  "," ",3,"2","03","03","F","Y",2,"PA"
2021034517,21,"08","03","","",""," ","0","1","0","1","3","  "," ",4,"2","03","06","F","Y",2,"PA"
2021034517,26,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","00","01","F","N",1,"PA"
2021034540,77,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021034540,13,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",1,"PA"
2021034540,80,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021034540,77,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021034540,13,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","M","N",1,"PA"
2021034540,80,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021034576,67,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021034576,3,"09","","","",""," ","0","1","0","1","0","  "," ",2,"2","22","06","M","N",2,"PA"
2021034576,34,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021034576,67,"09","","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021034576,3,"09","","","",""," ","0","1","0","1","0","  "," ",2,"2","22","06","M","N",2,"PA"
2021034576,34,"09","","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",2,"PA"
2021034601,19,"00","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021034602,18,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021034602,23,"08","01","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021034602,18,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021034602,23,"08","01","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021034603,79,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021034603,78,"09","00","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","F","N",2,"PA"
2021034603,23,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021034603,23,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"PA"
2021034603,79,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021034603,78,"09","00","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","F","N",2,"PA"
2021034603,23,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021034603,23,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"PA"
2021034604,23,"00","00","","",""," ","0","1","0","1","8","  "," ",2,"2","00","06","M","N",1,"PA"
2021034604,50,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021034604,47,"09","00","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","F","N",2,"PA"
2021034604,29,"08","02","","",""," ","0","1","0","1","8","  "," ",1,"1","01","01","M","Y",1,"PA"
2021034604,23,"00","00","","",""," ","0","1","0","1","8","  "," ",2,"2","00","06","M","N",1,"PA"
2021034604,50,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021034604,47,"09","00","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","F","N",2,"PA"
2021034604,29,"08","02","","",""," ","0","1","0","1","8","  "," ",1,"1","01","01","M","Y",1,"PA"
2021034627,51,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021034627,35,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021034627,51,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021034627,35,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021050789,27,"00","","","","","2","0","0","0","0","3","05","3",2,"7","00","00","M","Y",2,"  "
2021050789,99,"99","97","","",""," ","9","0","0","0","0","  "," ",1,"1","99","01","U","N",1,"ZZ"
2021050789,27,"00","","","","","2","0","0","0","0","3","05","3",2,"7","00","00","M","Y",2,"  "
2021050789,99,"99","97","","",""," ","9","0","0","0","0","  "," ",1,"1","99","01","U","N",1,"ZZ"
2021050861,17,"08","01","02","04",""," ","0","0","0","0","0","  "," ",3,"1","03","01","F","N",3,"PA"
2021050861,50,"08","02","","",""," ","0","0","0","0","3","  "," ",1,"1","00","01","M","N",1,"PA"
2021050861,49,"08","03","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021050861,17,"08","01","02","04",""," ","0","0","0","0","0","  "," ",3,"1","03","01","F","N",3,"PA"
2021050861,50,"08","02","","",""," ","0","0","0","0","3","  "," ",1,"1","00","01","M","N",1,"PA"
2021050861,49,"08","03","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021050861,17,"08","01","02","04",""," ","0","0","0","0","0","  "," ",3,"1","03","01","F","N",3,"PA"
2021050861,50,"08","02","","",""," ","0","0","0","0","3","  "," ",1,"1","00","01","M","N",1,"PA"
2021050861,49,"08","03","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021050862,26,"00","97","","",""," ","0","0","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021050863,18,"19","","","",""," ","9","1","0","2","1","  "," ",3,"2","99","03","M","N",2,"PA"
2021050863,21,"19","","","",""," ","9","1","0","2","1","  "," ",2,"1","99","01","F","N",2,"PA"
2021050863,37,"19","","","",""," ","9","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"FL"
2021050863,18,"19","","","",""," ","9","1","0","2","1","  "," ",3,"2","99","03","M","N",2,"PA"
2021050863,21,"19","","","",""," ","9","1","0","2","1","  "," ",2,"1","99","01","F","N",2,"PA"
2021050863,37,"19","","","",""," ","9","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"FL"
2021050972,21,"00","00","00","00","00"," ","1","0","0","0","0","  "," ",1,"1","01","01","F","N",1,"PA"
2021051012,67,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"IL"
2021051012,21,"08","02","","",""," ","0","1","0","1","3","  "," ",1,"1","00","01","F","N",1,"PA"
2021051012,72,"08","02","","",""," ","0","0","0","1","3","  "," ",3,"2","03","03","F","N",2,"IL"
2021051012,67,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"IL"
2021051012,21,"08","02","","",""," ","0","1","0","1","3","  "," ",1,"1","00","01","F","N",1,"PA"
2021051012,72,"08","02","","",""," ","0","0","0","1","3","  "," ",3,"2","03","03","F","N",2,"IL"
2021051013,47,"00","97","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","N",1,"FL"
2021051014,80,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021051014,28,"00","97","","",""," ","0","0","0","0","3","  "," ",3,"2","03","03","F","Y",2,"PA"
2021051014,34,"00","97","","",""," ","0","0","0","0","3","  "," ",2,"1","03","01","F","Y",2,"PA"
2021051014,80,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021051014,28,"00","97","","",""," ","0","0","0","0","3","  "," ",3,"2","03","03","F","Y",2,"PA"
2021051014,34,"00","97","","",""," ","0","0","0","0","3","  "," ",2,"1","03","01","F","Y",2,"PA"
2021051098,23,"00","97","","",""," ","0","1","0","1","0","  "," ",5,"2","03","06","M","N",3,"DE"
2021051098,52,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",3,"DE"
2021051098,50,"09","00","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","F","N",3,"DE"
2021051098,79,"08","01","02","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021051098,60,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021051098,23,"00","97","","",""," ","0","1","0","1","0","  "," ",5,"2","03","06","M","N",3,"DE"
2021051098,52,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",3,"DE"
2021051098,50,"09","00","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","F","N",3,"DE"
2021051098,79,"08","01","02","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021051098,60,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021051098,23,"00","97","","",""," ","0","1","0","1","0","  "," ",5,"2","03","06","M","N",3,"DE"
2021051098,52,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",3,"DE"
2021051098,50,"09","00","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","F","N",3,"DE"
2021051098,79,"08","01","02","",""," ","0","1","0","1","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021051098,60,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021051125,18,"09","00","","",""," ","0","1","0","1","4","  "," ",1,"1","03","01","F","R",1,"PA"
2021051127,36,"00","00","","",""," ","0","0","0","0","0","  "," ",2,"1","01","01","M","N",2,"PA"
2021051127,42,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F","N",1,"PA"
2021051127,36,"00","00","","",""," ","0","0","0","0","0","  "," ",2,"1","01","01","M","N",2,"PA"
2021051127,42,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F","N",1,"PA"
2021051128,13,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"2","03","06","M","N",2,"PA"
2021051128,20,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021051128,44,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021051128,13,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"2","03","06","M","N",2,"PA"
2021051128,20,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021051128,44,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021051193,17,"09","00","","",""," ","9","1","0","1","0","  "," ",1,"1","99","01","F","N",1,"PA"
2021051193,18,"09","00","","",""," ","9","1","0","1","3","  "," ",2,"2","03","03","M","N",1,"PA"
2021051193,21,"09","00","","",""," ","9","1","0","1","0","  "," ",3,"2","03","06","M","N",1,"PA"
2021051194,24,"00","97","","",""," ","0","0","0","0","3","  "," ",1,"1","05","01","M","Y",1,"PA"
2021051195,15,"08","01","","",""," ","0","1","0","1","3","  "," ",2,"2","03","03","F","N",1,"PA"
2021051195,22,"09","","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021051195,19,"00","","","",""," ","0","1","0","1","3","  "," ",5,"2","03","04","F","N",2,"PA"
2021051195,19,"00","","","",""," ","0","1","0","1","0","  "," ",6,"2","03","06","F","N",2,"PA"
2021051195,23,"09","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","M","N",2,"PA"
2021051195,19,"08","01","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021051195,15,"08","01","","",""," ","0","1","0","1","3","  "," ",2,"2","03","03","F","N",1,"PA"
2021051195,22,"09","","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021051195,19,"00","","","",""," ","0","1","0","1","3","  "," ",5,"2","03","04","F","N",2,"PA"
2021051195,19,"00","","","",""," ","0","1","0","1","0","  "," ",6,"2","03","06","F","N",2,"PA"
2021051195,23,"09","","","",""," ","0","1","0","1","0","  "," ",4,"2","03","03","M","N",2,"PA"
2021051195,19,"08","01","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021051196,65,"00","00","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021051196,53,"00","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021051196,65,"00","00","","",""," ","0","0","0","0","3","  "," ",1,"1","03","01","F","N",1,"PA"
2021051196,53,"00","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021051197,18,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021051197,57,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021051197,18,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021051197,57,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021051198,14,"09","00","","",""," ","0","1","0","0","0","  "," ",2,"2","03","06","F","N",1,"PA"
2021051198,44,"09","00","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021051198,36,"00","00","","",""," ","0","1","0","0","0","  "," ",3,"1","03","01","F","N",2,"PA"
2021051198,5,"00","97","","",""," ","0","0","0","0","0","  "," ",4,"2","03","15","F","N",2,"PA"
2021051198,14,"09","00","","",""," ","0","1","0","0","0","  "," ",2,"2","03","06","F","N",1,"PA"
2021051198,44,"09","00","","",""," ","0","1","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021051198,36,"00","00","","",""," ","0","1","0","0","0","  "," ",3,"1","03","01","F","N",2,"PA"
2021051198,5,"00","97","","",""," ","0","0","0","0","0","  "," ",4,"2","03","15","F","N",2,"PA"
2021051199,20,"09","00","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F","N",1,"PA"
2021051199,78,"08","02","","",""," ","0","0","0","0","0","  "," ",2,"1","01","01","M","N",2,"PA"
2021051199,72,"08","02","","",""," ","0","0","0","0","0","  "," ",3,"2","01","03","F","N",2,"PA"
2021051199,20,"09","00","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","F","N",1,"PA"
2021051199,78,"08","02","","",""," ","0","0","0","0","0","  "," ",2,"1","01","01","M","N",2,"PA"
2021051199,72,"08","02","","",""," ","0","0","0","0","0","  "," ",3,"2","01","03","F","N",2,"PA"
2021032396,29,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021032396,66,"00","00","00","00","00"," ","0","0","0","0","2","  "," ",1,"1","00","01","M","Y",2,"  "
2021032396,29,"00","00","00","00","00"," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021032396,66,"00","00","00","00","00"," ","0","0","0","0","2","  "," ",1,"1","00","01","M","Y",2,"  "
2021032399,44,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"PA"
2021032399,67,"99","","","",""," ","0","1","0","1","8","  "," ",1,"1","99","01","M","Y",2,"PA"
2021032399,44,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","99","01","M","N",1,"PA"
2021032399,67,"99","","","",""," ","0","1","0","1","8","  "," ",1,"1","99","01","M","Y",2,"PA"
2021032435,21,"08","02","","",""," ","0","0","0","1","0","  "," ",1,"1","03","01","M","N",1,"DE"
2021032436,38,"08","02","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032437,44,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032437,75,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021032437,74,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","M","N",2,"PA"
2021032437,44,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032437,75,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021032437,74,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"2","03","03","M","N",2,"PA"
2021032438,20,"09","00","","",""," ","0","0","0","0","4","  "," ",2,"1","03","01","M","N",2,"PA"
2021032438,78,"09","00","","",""," ","0","0","0","0","0","  "," ",3,"1","03","01","F","N",3,"PA"
2021032438,56,"09","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"IN"
2021032438,20,"09","00","","",""," ","0","0","0","0","4","  "," ",2,"1","03","01","M","N",2,"PA"
2021032438,78,"09","00","","",""," ","0","0","0","0","0","  "," ",3,"1","03","01","F","N",3,"PA"
2021032438,56,"09","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"IN"
2021032438,20,"09","00","","",""," ","0","0","0","0","4","  "," ",2,"1","03","01","M","N",2,"PA"
2021032438,78,"09","00","","",""," ","0","0","0","0","0","  "," ",3,"1","03","01","F","N",3,"PA"
2021032438,56,"09","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","F","N",1,"IN"
2021032440,16,"08","01","02","",""," ","0","1","0","1","2","  "," ",1,"1","02","01","M","Y",1,"PA"
2021032440,48,"08","01","02","",""," ","0","1","0","1","3","  "," ",4,"1","03","01","M","Y",3,"PA"
2021032440,17,"08","01","02","",""," ","0","2","9","1","2","  "," ",2,"2","00","03","M","Y",1,"PA"
2021032440,56,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021032440,16,"08","01","02","",""," ","0","1","0","1","2","  "," ",1,"1","02","01","M","Y",1,"PA"
2021032440,48,"08","01","02","",""," ","0","1","0","1","3","  "," ",4,"1","03","01","M","Y",3,"PA"
2021032440,17,"08","01","02","",""," ","0","2","9","1","2","  "," ",2,"2","00","03","M","Y",1,"PA"
2021032440,56,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021032440,16,"08","01","02","",""," ","0","1","0","1","2","  "," ",1,"1","02","01","M","Y",1,"PA"
2021032440,48,"08","01","02","",""," ","0","1","0","1","3","  "," ",4,"1","03","01","M","Y",3,"PA"
2021032440,17,"08","01","02","",""," ","0","2","9","1","2","  "," ",2,"2","00","03","M","Y",1,"PA"
2021032440,56,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021032441,71,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021032441,21,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021032441,71,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021032441,21,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021032492,62,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"MD"
2021032492,63,"00","00","","",""," ","0","0","0","0","3","  "," ",2,"1","03","01","F","N",2,"PA"
2021032492,2,"00","97","","",""," ","0","0","0","0","0","  "," ",3,"2","24","99","F","N",2,"PA"
2021032492,62,"00","97","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"MD"
2021032492,63,"00","00","","",""," ","0","0","0","0","3","  "," ",2,"1","03","01","F","N",2,"PA"
2021032492,2,"00","97","","",""," ","0","0","0","0","0","  "," ",3,"2","24","99","F","N",2,"PA"
2021032497,28,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"MD"
2021032497,74,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021032497,28,"00","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"MD"
2021032497,74,"00","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","F","N",2,"PA"
2021032563,37,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021032563,21,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"MD"
2021032563,37,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021032563,21,"08","02","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"MD"
2021032564,11,"08","02","","",""," ","0","1","0","1","3","  "," ",4,"2","03","03","M","N",2,"PA"
2021032564,29,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032564,27,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"PA"
2021032564,42,"08","02","","",""," ","0","1","0","1","3","  "," ",3,"1","03","01","F","N",2,"PA"
2021032564,11,"08","02","","",""," ","0","1","0","1","3","  "," ",4,"2","03","03","M","N",2,"PA"
2021032564,29,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032564,27,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"PA"
2021032564,42,"08","02","","",""," ","0","1","0","1","3","  "," ",3,"1","03","01","F","N",2,"PA"
2021032565,27,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032565,69,"00","97","","",""," ","0","0","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021032565,27,"00","00","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032565,69,"00","97","","",""," ","0","0","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021032566,30,"08","02","","",""," ","1","0","0","2","2","  "," ",1,"1","03","01","M","Y",1,"PA"
2021032566,19,"09","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021032566,99,"08","02","","",""," ","1","0","0","0","9","  "," ",3,"2","03","03","M","N",1,"PA"
2021032566,30,"08","02","","",""," ","1","0","0","2","2","  "," ",1,"1","03","01","M","Y",1,"PA"
2021032566,19,"09","00","","",""," ","0","0","0","0","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021032566,99,"08","02","","",""," ","1","0","0","0","9","  "," ",3,"2","03","03","M","N",1,"PA"
2021032581,40,"08","03","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032581,48,"08","02","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","F","R",2,"PA"
2021032581,40,"08","03","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032581,48,"08","02","","",""," ","0","0","0","0","4","  "," ",1,"1","03","01","F","R",2,"PA"
2021032689,19,"19","","","",""," ","2","1","0","0","8","  "," ",1,"1","00","01","M","Y",1,"PA"
2021032705,63,"00","00","","",""," ","1","1","0","1","0","  "," ",1,"1","03","01","M","R",1,"PA"
2021032706,40,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","01","01","M","N",1,"PA"
2021032707,22,"08","01","02","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021032707,19,"08","02","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","F","N",3,"PA"
2021032707,50,"08","02","","",""," ","1","1","0","1","0","  "," ",1,"1","00","01","M","N",1,"PA"
2021032707,22,"08","01","02","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021032707,19,"08","02","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","F","N",3,"PA"
2021032707,50,"08","02","","",""," ","1","1","0","1","0","  "," ",1,"1","00","01","M","N",1,"PA"
2021032707,22,"08","01","02","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021032707,19,"08","02","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","F","N",3,"PA"
2021032707,50,"08","02","","",""," ","1","1","0","1","0","  "," ",1,"1","00","01","M","N",1,"PA"
2021032785,78,"00","00","","",""," ","0","0","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032785,36,"09","97","","",""," ","0","0","0","0","3","  "," ",2,"1","03","01","M","Y",2,"PA"
2021032785,78,"00","00","","",""," ","0","0","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021032785,36,"09","97","","",""," ","0","0","0","0","3","  "," ",2,"1","03","01","M","Y",2,"PA"
2021032797,37,"08","02","","",""," ","0","0","0","0","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021004518,30,"08","01","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","R",1,"PA"
2021004519,78,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021004519,41,"09","97","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021004519,78,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021004519,41,"09","97","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021004588,45,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021004588,67,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021004588,45,"09","00","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","F","N",1,"PA"
2021004588,67,"09","00","","",""," ","0","1","0","1","0","  "," ",2,"1","03","01","M","N",2,"PA"
2021004589,86,"08","03","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021004589,87,"08","03","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"PA"
2021004589,77,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021004589,75,"09","00","","",""," ","0","1","0","1","4","  "," ",4,"2","03","03","F","N",2,"PA"
2021004589,86,"08","03","","",""," ","0","1","0","1","0","  "," ",1,"1","03","01","M","N",1,"PA"
2021004589,87,"08","03","","",""," ","0","1","0","1","0","  "," ",2,"2","03","03","F","N",1,"PA"
2021004589,77,"09","00","","",""," ","0","1","0","1","0","  "," ",3,"1","03","01","M","N",2,"PA"
2021004589,75,"09","00","","",""," ","0","1","0","1","4","  "," ",4,"2","03","03","F","N",2,"PA"
2021004590,1,"09","00","","",""," ","0","0","0","0","4","  "," ",4,"2","21","04","M","Y",2,"PA"
2021004590,4,"09","00","","",""," ","0","0","0","0","4","  "," ",5,"2","22","06","M","Y",2,"PA"
