"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","05","N","2021033910","1","1","","1","11","Y","TOYT","2016","01","1","","1","00","W","999","0","","3","01","12","01","01","PA","1","01","JTDKBRFU2G3","P4H"
"","15","N","2021030596","3","1","","1","02","Y","SUBA","2016","01","1","","1","00","W","999","","","1","01","01","12","01","PA","1","06","JF2GPABCXG8","T4W"
"","51","N","2021042090","3","1","","1","00","N","FORD","1999","02","2","","4","00","S","045","","","1","01","01","16","13","PA","0","01","1FTZR15X2XT","TPC"
"","04","N","2021046296","2","1","","1","06","Y","NISS","2017","01","2","","1","00","S","000","0","","2","01","02","03","01","PA","2","01","1N4AA6AP0HC","P4D"
"","03","N","2021065835","3","1","","1","04","Y","NISS","1991","02","2","","3","00","S","045","","","1","01","03","17","01","PA","1","01","JN1CZ24H4MX","P2H"
"","15","N","2021026335","3","1","","3","12","Y","TOYT","2013","01","1","","1","00","S","035","0","","1","01","03","01","01","PA","1","06","5TDDK3EH9DS","T4W"
"","15","N","2021079662","3","1","","1","11","Y","HYUN","2011","01","1","","1","00","E","005","0","","1","01","07","19","06","PA","2","04","5XYZHDAGXBG","T4W"
"","04","N","2021021234","3","1","","1","11","N","BMW","2010","01","1","","4","00","W","999","0","","1","01","05","16","01","PA","1","01","WBAPK7C51AA","P4D"
"0","12","N","2021051752","1","1","0","3","04","Y","JEEP","2011","01","2","02","1","00","N","010","1","0","3","01","05","12","09","PA","2","06","1J4AA2D19BL","T2W"
"","09","N","2021025029","3","1","","1","06","Y","CHEV","2018","02","3","","1","00","W","010","0","","2","01","02","02","03","PA","2","01","1G1ZD5ST8JF","P"
"","51","N","2021099442","3","1","","1","01","Y","FORD","2000","01","1","","1","00","S","025","","","1","01","04","12","01","PA","2","01","1FTYR10C2YT","TPK"
"","09","N","2021018944","2","1","","2","11","Y","CHEV","2018","02","1","","1","00","N","000","0","","3","01","03","03","01","PA","2","01","1G1JG6SG6J4","P"
"","51","N","2021019377","3","1","","1","00","Y","TOYT","2003","02","1","","1","00","N","040","","","1","01","07","01","01","PA","0","04","5TBBT44123S","T4C"
"","04","N","2021027306","1","2","","1","06","Y","HYUN","2002","","0","","1","00","","000","0","","3","02","02","06","09","PA","2","01","KMHWF25S42A","P4D"
"","69","Y","2021041130","0","1","","1","05","Y","FRHT","2021","02","1","","1","00","N","999","1","","1","01","03","12","01","IN","1","05","3AKJHPDV0MS","T"
"","15","N","2021047546","3","1","","1","12","Y","CHEV","2008","01","2","","1","00","S","045","","","2","01","12","01","01","PA","1","06","2CNDL43F786","T4W"
"","02","N","2021019378","3","1","","1","01","Y","HOND","2012","02","1","","1","00","S","045","","","1","01","05","01","01","MD","1","01","2HGFG3A84CH","PCP"
"","05","N","2021023572","3","3","","3","12","Y","DODG","2007","01","1","","3","00","S","040","0","","1","01","02","17","11","PA","3","06","1B3HB48B37D","P4H"
"","05","N","2021040691","3","1","","1","12","N","NISS","2008","01","3","","1","00","N","025","0","","2","01","05","01","01","PA","1","01","3N1BC13E18L","P4H"
"","51","N","2021011246","1","1","","5","01","Y","CHEV","2014","01","1","","1","00","N","005","","","1","01","04","10","01","PA","1","04","3GCUKREC6EG","TCW"
"","15","N","2021018543","3","1","","1","11","Y","FORD","1999","02","1","","3","00","W","025","0","","1","01","01","02","08","PA","1","06","1FMPU18L7XL","T4W"
"","04","N","2021031345","3","1","","2","01","Y","HOND","2003","02","1","","1","00","N","025","","","1","01","03","01","01","PA","1","01","1HGCM56383A","P4D"
"","06","N","2021036799","3","1","","1","12","Y","SUBA","2011","02","1","","1","00","E","020","0","","1","01","01","01","01","PA","1","01","JF1GH6D69BH","PSW"
"","51","N","2021036586","1","2","","2","09","N","FORD","1999","","0","","1","00","U","000","0","","2","02","04","06","11","PA","2","04","1FDWX36S5XE","T4B"
"","02","N","2021016893","3","1","","2","11","Y","HOND","2009","02","1","","1","00","N","015","0","","1","01","05","01","01","PA","1","01","2HGFG12859H","PCP"
"","05","N","2021022456","3","1","","1","11","Y","FORD","2015","01","1","","1","00","N","015","","","1","01","07","18","98","PA","1","01","1FADP3K29FL","P4H"
"","04","N","2021034439","2","1","","1","09","Y","STRN","2007","01","1","","1","00","N","025","0","","2","01","12","01","03","PA","2","01","1G8AL55F87Z","P4D"
"","04","N","2021049695","3","1","","1","04","Y","MAZD","2014","01","1","","1","00","S","020","0","","1","01","03","01","07","PA","1","01","JM1BM1U73E1","P4D"
"","04","N","2021017207","3","3","","1","12","Y","CHEV","2005","01","1","","1","00","E","055","0","","1","01","01","01","06","PA","1","01","2G1WF52E659","P4D"
"","15","N","2021021720","3","1","","1","11","Y","BUIC","2011","01","1","","1","00","E","999","0","","2","01","08","01","01","PA","2","06","5GAKVAED8BJ","T4W"
"","69","N","2021017766","1","1","","1","12","Y","HOND","2019","01","1","","1","46","E","000","","","3","01","12","03","04","PA","2","07","5FNRL6H79KB","T"
"","04","N","2021057291","3","1","","1","08","Y","NISS","2007","01","2","","1","00","E","999","0","","2","01","12","01","01","PA","3","01","3N1AB61EX7L","P4D"
"0","15","N","2021021449","3","1","0","1","11","Y","CHEV","2008","02","2","11","1","00","W","035","0","0","1","01","02","04","01","PA","1","06","3GNDA53P18S","T4W"
"0","75","Y","2021027171","3","1","0","1","03","Y","FRHT","2015","02","2","03","1","21","N","030","1","4","2","01","03","01","01","GA","2","05","3AKJGLD52FS","TTR"
"","09","N","2021002767","3","1","","1","07","Y","TOYT","2020","01","1","","1","00","E","015","","","1","01","02","12","01","PA","2","01","3MYDLBJVXLY","P"
"","04","N","2021047302","3","1","","1","02","Y","LEXS","2007","01","1","","1","00","W","999","0","","1","01","02","04","07","PA","1","01","JTHBJ46G072","P4D"
"","51","N","2021019130","3","1","","3","12","Y","FORD","1998","02","1","","1","00","S","025","0","","1","01","12","01","01","PA","1","04","1FTZF18W4WN","TPK"
"","15","N","2021025709","2","1","","3","11","Y","NISS","2007","01","2","","1","00","S","005","","","2","01","07","02","01","PA","2","06","5N1AR18W07C","T4W"
"","69","N","2021039475","2","1","","1","12","Y","JEEP","2019","02","1","","1","00","E","030","","","1","01","12","01","01","PA","1","06","1C4HJXDG8KW","T"
"","05","N","2021013879","3","1","","1","11","Y","TOYT","2005","02","1","","1","00","S","035","0","","1","01","01","02","01","PA","3","01","2T1KR32E85C","P4H"
"","04","N","2021019462","3","1","","1","12","Y","HYUN","2014","01","1","","1","00","S","999","","","2","01","03","01","06","PA","2","01","5NPEB4AC2EH","P4D"
"","40","N","2021027446","3","1","","1","12","Y","TOYT","2014","02","2","","1","46","S","035","","","1","01","05","01","01","PA","1","07","5TDZK3DC7ES","TSV"
"","03","N","2021040405","1","1","","1","12","Y","HYUN","2016","01","1","","1","00","N","025","0","","1","01","07","01","01","PA","1","01","KMHTC6AE0GU","P3P"
"","04","N","2021038629","1","1","","1","06","Y","HOND","2017","01","1","","1","00","E","999","0","","4","01","03","02","01","PA","2","01","1HGCR2F3XHA","P4D"
"","15","N","2021018519","3","1","","1","09","Y","HOND","2016","01","3","","1","00","S","999","0","","2","01","05","01","01","PA","2","06","5FNYF6H54GB","T4W"
"","04","N","2021032689","3","1","","1","09","Y","TOYT","2003","02","1","","3","00","W","060","0","","1","01","07","17","03","PA","1","01","4T1BF30K53U","P4D"
"","","","2021009316","","","","","","","","","00","1","","","","","","","","2","32","","","","","2","","",""
"","","Y","2021051276","1","4","","1","15","N","","","99","1","","1","21","E","070","1","","2","05","99","01","01","ZZ","2","99","",""
"","04","N","2021000837","3","1","","1","12","Y","TOYT","2009","02","1","","4","00","S","099","0","","1","01","12","16","01","PA","1","01","1NXBU40E69Z","P4D"
"","69","N","2021019790","3","1","","2","12","Y","KIA","2019","01","1","","1","00","W","999","0","","1","01","09","01","01","PA","0","06","KNDPMCAC0K7","T"
"","15","N","2021038102","3","1","","1","12","Y","NISS","2009","01","2","","4","00","E","045","","","1","01","09","16","07","PA","1","06","JN8AZ18W69W","T4W"
"","09","N","2021037063","2","1","","1","06","Y","TOYT","2018","01","1","","1","00","W","999","0","","2","01","03","12","01","PA","2","01","4T1B11HK4JU","P"
"","15","N","2021017816","3","1","","2","11","Y","HOND","2013","02","1","","1","00","N","999","0","","1","01","12","01","98","PA","1","06","5J6RM4H51DL","T4W"
"","04","N","2021013874","1","1","","1","06","Y","CHEV","2014","01","1","","1","00","E","000","0","","3","01","01","03","02","PA","2","01","2G1155S3XE9","P4D"
"","04","N","2021027887","3","1","","1","12","Y","HOND","2007","02","3","","4","00","S","999","0","","1","01","12","16","06","PA","1","01","2HGFA16527H","P4D"
"","69","N","2021002916","3","1","","1","07","Y","JEEP","2018","02","1","","1","00","N","000","","","2","01","04","03","01","PA","2","06","1C4HJWFG0JL","T"
"","04","N","2021015161","3","1","","1","12","Y","CHEV","2006","02","1","","4","00","N","055","0","","1","01","03","16","01","PA","1","01","1G1AL55F067","P4D"
"","51","N","2021007948","2","1","","1","12","Y","ISU","2016","02","1","","1","00","N","999","0","","1","01","03","01","01","PA","1","04","JALB4W175G7","TCB"
"","15","N","2021034700","3","1","","1","01","Y","NISS","2015","01","1","","1","00","E","010","0","","1","01","01","18","01","PA","1","06","JN8AS5MV0FW","T4W"
"","15","N","2021048776","3","1","","1","11","Y","ACUR","2003","01","1","","1","00","S","010","","","2","01","07","01","01","PA","2","06","2HNYD18683H","T4W"
"","15","N","2021011557","3","3","","1","11","Y","NISS","2005","01","1","","1","00","E","025","0","","1","01","10","10","01","PA","1","06","JN8AZ08W45W","T4W"
"","69","N","2021029790","1","1","","1","01","Y","FORD","1999","01","1","","1","49","N","010","0","","1","01","03","12","01","PA","1","07","1FDWE37L3XH","TYY"
"","51","N","2021004245","1","1","","1","01","Y","CHEV","2007","02","1","","1","00","W","005","0","","1","01","03","12","09","PA","1","04","1GCEC14CX7Z","TPK"
"","15","N","2021009447","3","1","","1","01","Y","FORD","2013","01","1","","1","00","S","050","","","1","01","01","01","03","PA","1","06","2FMDK3JC6DB","T4W"
"","04","N","2021002024","3","1","","1","10","Y","FORD","2011","01","1","","1","00","W","055","","","1","01","01","01","03","PA","1","01","1FAHP3FN4BW","P4D"
"","69","Y","2021020971","3","1","","1","11","Y","PTRB","2021","02","1","","1","00","E","035","","","2","01","03","01","01","OR","2","05","2NP2HJ7X1MM","T"
"","15","N","2021035098","3","1","","1","06","Y","HYUN","2016","02","1","","1","00","E","055","0","","2","01","12","01","01","FL","2","06","5XYZU3LB1GG","T4W"
"","51","N","2021051251","3","1","","1","11","Y","FORD","2005","02","1","","1","00","S","015","","","1","01","03","01","01","PA","2","04","1FDXF46Y25E","TCB"
"","02","N","2021000769","3","1","","1","11","Y","HOND","2003","01","1","","1","00","N","999","0","","2","01","05","01","01","PA","3","01","1HGEM22993L","PCP"
"","04","N","2021012601","1","2","","1","09","Y","INFI","2005","","0","","1","00","N","000","0","","3","02","03","06","09","PA","2","01","JNKCV51F25M","P4D"
"","04","N","2021043663","3","1","","1","08","Y","CHRY","2012","01","1","","3","00","N","020","","","1","01","01","15","07","PA","1","01","1C3CCBCB0CN","P4D"
"","69","Y","2021055998","1","1","","1","11","Y","FORD","2020","98","1","","1","00","N","003","0","","1","01","03","18","01","PA","1","05","1F64F5KN9L0","T"
"","15","N","2021007149","3","1","","2","01","Y","PONT","2007","02","1","","1","00","E","040","0","","1","01","02","01","01","PA","1","01","2CKDL73F376","T4W"
"","05","N","2021005877","3","1","","1","01","Y","VOLK","2006","02","1","","1","00","N","035","0","","1","01","07","01","01","PA","1","01","WVWDR71K56W","P4H"
"","15","N","2021046196","3","1","","1","06","Y","NISS","2013","01","2","","1","00","E","000","","","2","01","07","03","01","PA","3","06","JN8AS5MT7DW","T4W"
"","15","N","2021034603","3","1","","1","04","Y","FORD","2003","02","2","","1","00","W","020","","","1","01","01","12","04","PA","2","06","1FMZU72K03U","T4W"
"","09","N","2021008696","2","1","","1","06","Y","NISS","2019","01","1","","1","00","W","000","","","2","01","12","03","01","PA","2","01","1N4BL4BV9KC","P"
"","69","N","2021029138","3","1","","3","11","Y","FORD","2019","02","1","","3","49","S","999","0","","1","01","03","17","01","PA","1","07","NM0LS7F29K1","T"
"","05","N","2021033028","3","1","","3","09","Y","NISS","2007","01","1","","1","00","S","040","0","","2","01","07","01","01","PA","2","01","3N1BC13E47L","P4H"
"","40","N","2021009936","3","1","","1","12","Y","MERC","2002","01","1","","1","46","E","025","0","","1","01","02","15","03","PA","1","07","4M2ZV11T42D","TSV"
"","02","N","2021017759","3","1","","1","12","Y","HOND","2007","02","1","","1","00","E","065","0","","1","01","05","01","03","PA","1","01","2HGFG12867H","PCP"
"","05","N","2021014720","3","1","","3","09","Y","HOND","2017","01","1","","1","00","W","030","0","","1","01","05","01","01","PA","1","01","3HGGK5H78HM","P4H"
"","04","N","2021008856","3","1","","5","11","Y","VOLV","2017","01","1","","3","00","S","025","","","2","01","03","17","01","PA","2","01","YV1A22ML5H1","P4D"
"","03","N","2021026050","3","1","","3","12","Y","TOYT","2008","01","1","","1","00","W","020","","","1","01","01","10","01","PA","1","01","JTDJT903185","P2H"
"","51","Y","2021019394","1","1","","1","05","Y","MACK","2007","05","1","","1","00","N","000","","","2","01","06","03","01","PA","2","05","1M2AG11C97M","TCC"
"","04","N","2021006178","3","1","","1","03","Y","CHEV","2011","01","1","","1","00","W","005","0","","2","01","07","01","01","PA","2","01","2G1WG5EK2B1","P4D"
"","02","N","2021027445","3","1","","2","10","Y","FORD","2006","02","1","","1","00","N","025","0","","1","01","05","12","01","PA","1","01","1ZVHT82H865","PCP"
"","69","Y","2021058146","2","3","","1","09","Y","PTRB","2018","02","1","","1","21","N","025","1","","2","01","99","01","01","NY","2","05","1NPXLP9X1JD","T"
"","15","N","2021019351","3","1","","3","03","U","FORD","2003","02","1","","1","00","N","035","","","1","01","09","01","01","PA","1","06","1FMPU16W03L","T4W"
"","04","N","2021014755","3","1","","3","11","Y","TOYT","2007","02","1","","1","00","E","010","","","2","01","05","01","01","MD","2","01","JTDBR32E270","P4D"
"","51","N","2021016060","3","1","","1","00","Y","FORD","2005","02","1","","1","00","W","065","","","1","01","03","01","03","PA","0","04","1FTPX14515N","T4C"
"","51","Y","2021057517","1","1","","1","01","Y","MACK","2015","98","1","","1","00","N","035","0","","2","01","03","01","01","PA","1","05","1M2AX09C9FM","TCC"
"","51","N","2021015112","2","1","","1","12","Y","CHEV","2014","01","1","","1","00","W","045","","","2","01","02","08","01","PA","1","04","3GCUKREC6EG","TCW"
"","15","N","2021029064","3","1","","1","02","Y","NISS","1997","01","1","","1","00","W","999","0","","1","01","04","01","01","PA","2","06","JN8AR05YXVW","T4W"
"","","","2021052493","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","51","N","2021013862","2","1","","1","01","Y","DODG","2007","01","1","","1","00","E","999","","","1","01","05","01","01","PA","1","04","1D7KS28CX7J","TCW"
"","04","N","2021019374","3","1","","2","02","Y","HOND","2005","02","1","","3","00","S","055","","","1","01","01","17","01","PA","0","01","1HGCM56485A","P4D"
"","","","2021030058","","","","","","","","","","1","","","","","","","","1","31","","","","","2","","",""
"","69","N","2021006922","2","1","","1","12","Y","JEEP","1998","02","2","","1","00","N","020","0","","1","01","01","01","01","PA","1","01","1J4FJ68S7WL","T"
"","04","N","2021058218","3","1","","3","12","Y","CHEV","2000","01","1","","4","00","S","055","","","1","01","08","16","01","PA","0","01","1G1JC5243Y7","P4D"
"","15","N","2021005876","3","1","","5","01","Y","FORD","2015","02","1","","1","00","N","999","0","","1","01","12","12","11","PA","1","06","1FM5K8F8XFG","T4W"
"","15","N","2021019780","3","1","","1","01","Y","MAZD","2013","01","1","","1","00","S","999","0","","1","01","02","12","07","PA","2","06","JM3KE4CE9D0","T4W"
"","69","N","2021017615","3","1","","1","11","Y","NISS","2018","02","1","","4","00","E","999","0","","1","01","07","16","01","PA","1","04","1N6AA1EJ4JN","T"
"","","N","2021020872","0","1","","1","00","U","UNKN","","99","0","","1","99","W","","","","2","51","99","01","99","ZZ","0","99","",""
"","06","N","2021019129","9","2","","1","11","Y","VOLK","2012","","0","","1","00","W","000","0","","3","02","05","06","09","PA","2","01","3VWML7AJ0CM","PSW"
"","09","N","2021025846","1","1","","1","06","Y","NISS","2011","01","2","","1","00","E","000","0","","2","01","07","03","01","NJ","2","01","",""
"","69","N","2021006223","3","1","","3","12","Y","CHEV","2019","02","1","","1","49","E","040","0","","1","01","03","01","01","PA","1","07","1GCWGAFG1K1","T"
"","","Y","2021034576","0","1","","1","06","Y","MACK","","01","1","","1","00","E","999","0","","1","01","06","14","01","","1","12","",""
"","69","N","2021045035","1","1","","1","06","Y","TOYT","2018","01","1","","1","00","E","999","","","2","01","03","98","01","PA","2","06","JTEBU5JR7J5","T"
"","51","N","2021027687","1","1","","3","06","Y","GMC","2014","01","2","","1","00","E","000","","","2","01","12","03","01","PA","2","04","3GTU2UEC9EG","TCW"
"","15","N","2021074363","2","1","","2","03","Y","FORD","1997","01","1","","1","00","N","040","0","","2","01","12","01","98","PA","2","01","1FMFU18L3VL","T4W"
"","69","Y","2021081001","2","1","","1","06","Y","CHEV","2020","02","3","","1","00","E","000","0","","2","01","01","03","14","PA","3","05","1GC4YLE78LF","T"
"","40","N","2021045441","3","1","","5","06","Y","TOYT","2017","01","4","","1","00","N","000","0","","2","01","12","03","01","PA","2","06","5TDKZ3DCXHS","TSV"
"","69","N","2021070692","1","1","","1","06","Y","NISS","2021","01","1","","1","00","N","000","","","2","01","12","03","01","PA","2","04","1N6AA1ED4MN","T"
"","02","N","2021025384","3","1","","1","12","Y","BMW","2013","01","1","","1","00","W","040","","","2","01","03","01","01","PA","1","01","WBAUC9C5XDV","PCP"
"","05","N","2021100462","3","1","","1","12","Y","FORD","2013","01","1","","1","00","E","015","0","","1","01","02","01","01","PA","1","01","1FADP3K2XDL","P4H"
"","73","Y","2021036645","1","1","","1","06","Y","FRHT","2017","02","1","","1","49","W","000","0","","2","01","09","03","01","PA","2","07","4UZAC3EA4HC","TIC"
"","19","N","2021062787","2","1","","1","10","Y","BUIC","2004","01","1","","1","00","E","025","","","1","01","02","15","01","WV","1","06","",""
"","15","N","2021062138","3","1","","1","01","N","KIA","2010","01","1","","1","00","W","999","0","","1","01","02","01","03","NJ","1","06","KNDJT2A25A7","T4W"
"","69","N","2021047306","3","1","","1","06","Y","KIA","2020","01","1","","1","00","N","025","0","","2","01","03","01","01","PA","2","06","KNDJ23AU9L7","T"
"","04","N","2021024362","3","1","","1","02","Y","MAZD","2008","02","1","","1","00","E","020","","","2","01","07","01","01","PA","1","01","JM1BK32G481","P4D"
"","15","N","2021066085","2","1","","1","12","Y","NISS","2016","01","1","","1","00","E","000","","","3","01","07","03","01","PA","2","06","KNMAT2MV2GP","T4W"
"","15","N","2021024123","2","1","","1","05","Y","HOND","2013","01","1","","1","00","W","001","0","","3","01","01","12","01","PA","2","01","2HKRM4H77DH","T4W"
"","04","N","2021084105","3","1","","1","11","Y","DODG","2004","01","2","","1","00","W","999","","","1","01","02","01","08","PA","1","01","2B3HD46R24H","P4D"
"","04","N","2021018760","1","1","","3","05","Y","HOND","2003","01","1","","1","00","W","020","0","","2","01","09","03","03","PA","2","01","1HGCM55363A","P4D"
"","04","N","2021027959","3","1","","1","07","Y","NISS","2009","01","1","","1","00","N","999","0","","4","01","07","10","01","PA","2","01","1N4AL21E69C","P4D"
"","15","N","2021062047","3","1","","2","03","Y","GMC","2011","02","1","","1","00","S","005","0","","1","01","12","01","01","PA","2","06","1GKKVRED7BJ","T4W"
"","69","N","2021041406","3","1","","2","01","Y","BUIC","2018","01","2","","4","00","N","010","","","2","01","12","04","01","PA","2","06","KL4CJBSB6JB","T"
"","04","N","2021018944","3","1","","2","03","Y","OLDS","1999","01","1","","1","00","W","015","0","","1","01","07","12","04","PA","3","01","1G3WS52H5XF","P4D"
"","42","N","2021027900","2","1","","1","01","Y","FRHT","2012","98","2","","1","49","E","025","0","","2","01","09","01","01","PA","1","07","4UZAC3DV5CC","TSN"
"","15","N","2021027793","3","1","","1","04","Y","TOYT","2011","01","1","","1","00","E","999","0","","2","01","12","01","01","PA","2","06","2T3BK4DV0BW","T4W"
"","09","N","2021008300","0","1","","1","00","N","UNKN","","99","0","","1","00","S","","0","","3","51","99","18","01","ZZ","0","01","99999999999",""
"","05","N","2021026494","3","1","","4","12","Y","SUZI","2003","01","1","","1","00","W","999","0","","1","01","07","01","13","PA","1","01","JS2RD41H035","P4H"
"","69","N","2021026641","3","1","","1","12","Y","RAM","2017","02","1","","1","46","S","005","0","","1","01","03","12","07","PA","1","07","ZFBERFAB8H6","T"
"","69","N","2021012741","2","1","","1","07","Y","CHEV","2020","03","1","","1","00","S","020","0","","2","01","05","02","01","MD","2","06","1GNSKHKC4LR","T"
"","06","N","2021041718","3","1","","1","12","Y","VOLK","2013","02","1","","1","00","W","025","0","","1","01","01","01","01","PA","1","01","3VWPP7AJ5DM","PSW"
"","15","N","2021002416","3","1","","1","12","Y","JEEP","2015","01","1","","1","00","W","020","0","","2","01","03","01","01","PA","2","06","99999999999","T4W"
"","51","N","2021016074","3","1","","4","12","Y","FORD","2000","01","2","","1","00","E","045","","","1","01","03","01","03","DE","1","04","1FTNX21F3YE","T4C"
"","79","Y","2021030406","1","1","","3","02","Y","INTL","2019","99","2","","1","00","N","999","1","","1","01","01","12","01","TN","1","05","",""
"","79","Y","2021034020","1","1","","1","06","Y","UNKN","2018","02","1","","1","21","E","035","1","","2","01","03","01","01","MD","2","05","99999999999",""
"","04","N","2021032925","3","1","","1","02","Y","HOND","2008","01","1","","1","00","E","020","","","1","01","01","19","01","PA","1","01","1HGCP36768A","P4D"
"","41","N","2021008713","2","2","","1","09","Y","CHRY","2002","","0","","1","00","","000","0","","4","02","01","06","09","PA","2","01","2C8GP64L02R","TES"
"","04","N","2021019973","1","1","","1","12","Y","BMW","2016","01","2","","1","00","E","005","0","","1","01","07","01","01","PA","1","01","WBA8E5G5XGN","P4D"
"","04","N","2021016249","2","1","","1","01","Y","MAZD","2012","01","1","","1","00","N","015","0","","2","01","07","10","01","PA","2","01","JM1BL1V6XC1","P4D"
"","04","N","2021049695","2","2","","1","09","Y","CHEV","2015","","0","","1","00","N","000","0","","3","02","05","06","11","PA","2","01","1G11F5SL2FF","P4D"
"","15","N","2021016067","3","1","","3","02","N","JEEP","2016","01","1","","1","00","W","050","0","","1","01","12","01","01","PA","1","06","1C4PJMCS2GW","T4W"
"","04","N","2021019968","2","1","","1","11","Y","SAA","2006","02","1","","1","00","S","005","0","","2","01","01","01","01","PA","2","01","YS3FH41U161","P4D"
"","15","N","2021002570","1","1","","3","12","Y","LNDR","2011","01","1","","1","00","S","025","0","","1","01","05","01","03","PA","1","06","SALSH2E43BA","T4W"
"","15","N","2021058141","3","1","","1","12","Y","GMC","2012","01","1","","3","00","S","040","0","","1","01","05","17","01","PA","1","06","1GKKVRED7CJ","T4W"
"","04","N","2021017046","3","1","","1","01","Y","VOLK","2001","02","1","","1","00","S","050","","","1","01","07","01","09","PA","1","01","3VWTG29M21M","P4D"
"","04","N","2021024384","3","1","","1","12","Y","HYUN","2016","01","1","","1","00","N","999","0","","1","01","07","01","01","PA","1","01","5NPDH4AE2GH","P4D"
"","15","N","2021008277","3","1","","1","12","Y","BUIC","2010","01","1","","1","00","W","015","0","","1","01","07","01","01","PA","1","01","99999999999","T4W"
"","04","N","2021047599","3","1","","1","11","Y","MAZD","2016","01","1","","1","00","S","040","","","1","01","02","01","03","PA","1","01","JM1BM1X79G1","P4D"
"","51","N","2021019130","1","1","","3","06","Y","GMC","2015","02","1","","1","00","S","000","0","","2","01","03","03","01","PA","2","04","1GD311CG5FF","TCB"
"","69","N","2021023874","1","1","","1","06","Y","CHEV","2018","02","2","","1","49","E","000","","","3","01","04","03","01","PA","2","07","1GCWGAFG4J1","T"
"","15","N","2021007914","1","1","","1","05","Y","JEEP","2012","02","4","","1","00","S","010","","","2","01","02","12","13","PA","2","06","1C4BJWEG8CL","T4W"
"","04","N","2021050378","3","1","","1","12","Y","DODG","2004","02","1","","1","00","W","050","0","","1","01","02","01","01","PA","3","01","1B3ES56C84D","P4D"
"","51","N","2021018946","3","1","","1","02","Y","FORD","1999","01","1","","1","00","W","040","0","","2","01","05","01","01","PA","1","04","1FTZR15X3XT","TPC"
"","15","N","2021027812","2","1","","1","01","Y","FORD","2013","01","2","","3","00","S","040","","","1","01","09","08","11","PA","1","06","2FMDK4JCXDB","T4W"
"","04","N","2021043714","2","1","","3","01","Y","NISS","2012","01","3","","1","00","W","055","","","2","01","05","01","01","PA","1","01","1N4AL2AP2CN","P4D"
"","51","N","2021039084","1","1","","1","06","Y","FORD","2010","02","1","","1","00","E","000","0","","2","01","03","03","01","PA","2","04","1FTLR4FE5AP","T4C"
"","15","N","2021018519","3","1","","1","12","Y","BUIC","2004","01","1","","1","00","W","999","0","","1","01","02","01","01","PA","1","06","3G5DA03EX4S","T4W"
"","41","N","2021033396","3","1","","1","12","Y","FORD","2000","01","1","","1","00","N","050","0","","1","01","08","01","01","PA","1","01","2FMZA5343YB","TES"
"","03","N","2021004747","3","1","","1","12","Y","ACUR","2002","02","1","","1","00","S","035","","","1","01","07","01","01","PA","1","01","JH4DC53812C","P2H"
"","15","N","2021015421","2","2","","1","07","Y","JEEP","2006","","0","","1","00","","000","0","","2","02","05","06","13","PA","2","06","1J4GL48K06W","T4W"
"","15","N","2021015492","3","1","","2","02","Y","CHEV","2014","01","1","","1","00","N","999","0","","2","01","03","01","01","PA","1","01","2GNALAEK8E1","T4W"
"","15","N","2021021707","3","1","","1","12","Y","FORD","2017","01","1","","4","00","E","035","","","1","01","05","16","01","PA","1","06","1FM5K8D83HG","T4W"
"","04","N","2021001324","3","1","","1","12","Y","HYUN","2015","02","2","","1","00","N","035","","","1","01","12","02","01","PA","0","01","5NPDH4AE2FH","P4D"
"","51","Y","2021037624","0","1","","1","06","Y","MACK","2013","02","1","","1","00","W","999","0","","2","01","03","02","01","PA","2","05","1M2AX04C6DM","TCC"
"","51","N","2021018947","3","1","","3","03","Y","TOYT","2006","02","1","","1","00","N","035","0","","1","01","07","01","01","PA","0","04","5TEUU42N76Z","TPC"
"","04","N","2021023737","3","1","","1","12","Y","MAZD","2015","02","1","","1","00","E","055","0","","1","01","07","01","03","PA","1","01","JM1GJ1U57F1","P4D"
"","15","N","2021033990","3","2","","1","05","Y","JEEP","2014","","0","","1","00","","000","0","","2","02","03","06","08","PA","2","01","1C4NJDBB4ED","T4W"
"","04","N","2021006644","1","1","","1","06","Y","FORD","2008","01","1","","1","00","E","005","","","2","01","02","02","01","PA","3","01","3FAHP07Z78R","P4D"
"","05","N","2021026127","3","1","","1","01","Y","MAZD","2008","02","1","","1","00","E","035","0","","2","01","07","01","01","PA","1","01","JM1BK344X81","P4H"
"","04","N","2021013876","2","1","","1","12","Y","ACUR","2011","02","1","","1","00","W","035","0","","1","01","03","01","01","PA","1","01","19UUA8F26BA","P4D"
"","09","N","2021035105","2","1","","1","07","Y","MAZD","2020","01","3","","1","00","N","010","0","","1","01","12","01","01","PA","1","01","JM1BPBNM6L1","P"
