"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2016106480,"05","3","3333 HESPER RD","","BILLINGS","MT","59107","GE TF TRUST","8882121380","080000","","","","","N","","","","","","N","","2","00085150","08"
2016123816,"03","2","309 MARTINDALE ROAD","","EPHRATA","PA","17522","PA KEYSTONE MILL","7173544616","080000","","","","","N","","","","","","N","","1","00017462","08"
2016127131,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","","08"
2016133728,"05","1","PO BOX 144","","FREDONIA","NY","14063","AGRICULTRAL TRANSPORT/ PAYRLL, I","9999999999","999999","","","","","N","","","","","","N","","4","00387660","08"
2016002850,"02","0","2727 FORD ROAD","","BRISTOL","PA","19007","CUMMINS POWER SYSTEMS, LLC","2157856005","016000","","","","","N","","","","","","N","","1","00509818","09"
2016002850,"99","8","119 BUS LN","","PUNXSUTAWNEY","PA","15767","STA OF PENNSYLVANIA INC","9999999999","999999","","","","","N","","","","","","U","","2","","10"
2016011814,"03","1","1855 BOSTON ROAD","","WILBRAHAM","MA","01095","FRIENDLYS PURCHASING AND DISTRIB","4137314367","080000","","","","","N","","","","","","N","","1","00068216","08"
2016012102,"99","1","950 E MAIN ST","","MOUNT JOY","PA","17552","HERTZLER ELECTRIC INC","9999999999","012000","","","","","N","","","","","","U","","2","","05"
2016026354,"05","2","PO BOX 26","","RHEEMS","PA","175700026","WFM TRANSPORT INC","8006926008","080000","","","","","N","","","","","","N","A-00115850","1","00822830","08"
2016045490,"05","1","GOOSE HILL ROAD BOX 259","","JEFFERSON","ME","04348","SHARK LINE INC","6314470888","080000","","","","","N","","","","","","N","","2","00181814","08"
2016048392,"02","1","2625 MARKET PLACE","","HARRISBURG","PA","17110","ENTERPRISE","7175694561","025999","","","","","N","","","","","","N","","2","02131818","03"
2016049650,"03","4","4361 OREGON PIKE","","EPHRATA","PA","17601","GOODS DISPOSAL SERVICE","7179251043","","","","","","N","","","","","","N","A-99999999","1","","03"
2016058967,"03","4","11 CRESTVIEW DR.","","EPHRATA","PA","17522","VICATO ENTERPRISES","7175876833","073280","","","","","N","","","","","","N","A-00120203","1","01135766","04"
2016059772,"05","3","1300 51ST ST NORTH","","NASHVILLE","TN","37205","P&S TRANSPORTATION","2057884000","080000","","","","","N","","","","","","N","","2","01243338","08"
2016066352,"02","3","2098 DIVISION HWY","","NEW HOLLAND","PA","17557","AAA","7172712113","026000","","","","","N","","","","","","N","","1","02372629","03"
2016067018,"05","1","30 N UNION ST","","ROCHESTER","NY","99999","G&C FOODS","3154148797","080000","","","","","N","","","","","","N","","1","00328882","08"
2016067914,"02","1","650 HOUTZTOWN RD","","MYERSTOWN","PA","17067","KEYSTONE TRANSPORT SERVICES LLC","7179335115","026000","","","","","N","","","","","","N","","2","00553413","09"
2016070938,"04","4","786 GLENWOOD DR.","","EPHRATA","PA","17522","ZIMMERMAN GROUP INC.","7177338330","073280","","","","","N","","","","","","N","A-00115221","1","00764976","04"
2016070938,"03","3","221 E. STATE ST.","","QUARRYVILLE","PA","17566","MILKY HAVEN FARMS, LP","7177862178","080000","","","","","N","","","","","","N","","2","00450818","08"
2016074987,"05","1","UNKNWON","","UNKNOWN","ZZ","999999999","POSSIBLY RENTED BY BOWMAN","9999999999","999999","","","","","N","","","","","","U","","1","","08"
2016082801,"05","3","5018 WM 28","","BRIMLEY","MI","49715","KEN GRAHAM TRUCKING INC","9066328771","080000","","","","","N","","","","","","N","","2","00071976","08"
2016083068,"04","9","101 W HARRISBURG AVE","","RHEEMS","PA","17570","WFM TRASNPORT","8006926008","080000","","","","","N","","","","","","N","A-00115850","2","00822830","08"
2016087880,"02","1","342 BLACKBROOK ROAD","","BAINESVILLE","OH","44077","C&M TRANSPORT","4403500802","032000","","","","","N","","","","","","N","","2","00649214","03"
2016099681,"99","9","4520 MOLINE-MARTIN RD","","WALBRIDGE","OH","43465","SEINTNAL COMPANY","4194671803","080000","","","","","N","","","","","","N","A-00111686","2","00423609","08"
2016103540,"99","9","1420 CLARION ST","","READING","PA","19601","EMPIRE WRECKING CO","9999999999","010800","","","","","N","","","","","","U","","2","","05"
2016106189,"04","5","3912 BRUMBAUGH RD PO BOX 77","","NEW ENTERPRISE","PA","166640077","NEW ENTERPRISE STONE & LIME","7175871453","073280","","","","","N","","","","","","N","","2","00010322","04"
2016109662,"99","0","73 N VINE ST","","HAZLETON","PA","18201","ROBERT CHAYA DBA RC TRUCKING","9999999999","086000","","","","","N","","","","","","U","","1","","08"
2016111413,"99","1","359 E PARK DR","","HARRISBURG","PA","17111","UNITED PARCEL SERVICE","9999999999","014500","","","","","N","","","","","","U","","2","","05"
2016112819,"04","3","7959 TECHNOLOGY WAY","SUITE 500","DENVER","CO","80237","PROBUILT CO LLC","7177167909","080000","","","","","N","","","","","","N","","1","00400989","04"
2016121270,"99","9","957 WHITETAIL LN","","YORK","PA","17406","MICHAEL T LEAHY","9999999999","022000","","","","","","","","","","","U","","2","","05"
2016131546,"04","1","3905 COREY RD","","HARRISBURG","PA","17109","SYSCO CENTRAL PENNSYLVANIA","7175164000","010000","","","","","N","","","","","","N","","1","00338861","08"
2016137827,"02","1","190 S DUPONT HWY","","NEW CASTLE","DE","19720","ENTERPRISE RENTAL TRUCK","8775895135","","3","","","","Y","2","","","","","N","","1","01493874","03"
2016138755,"99","9","1004 STONEY BATTERY RIDGE","","LANCASTER","PA","17601","MCCARTHY TIRE SERVICE CO. INC.","7178980114","016500","","","","","N","","","","","","N","","2","00228507","09"
2016003477,"99","9","1851 COLONIAL VILLAGE LN","","LANCASTER","PA","17601","FEDERAL EXPRESS CORPORATION","9999999999","012000","","","","","N","","","","","","U","","2","","05"
2016013163,"04","1","336 E PENN AVE","","ROBESONIA","PA","19551","ROBESONIA LOGISTICS LLC","6106931436","999999","","","","","N","","","","","","N","","1","02549429","08"
2016026653,"03","1","PO BOX 4990","","HARRISBURG","PA","17111","SCHAEDLER YESCO DIST INC","7172331621","025950","","","","","N","","","","","","N","","2","00338918","04"
2016036562,"99","9","5399 LINCOLN HWY","","GAP","PA","17527","GAP POWER EQUIPMENT INC","9999999999","013000","","","","","N","","","","","","U","","1","","04"
2016036562,"99","9","625 SOUTH FIFTH AVE","","LEBANON","PA","170420630","NATIONS FUND I INC","7174712649","060000","","","","","N","","","","","","N","","2","00100670","08"
2016051112,"02","1","1130 OLD RT 15","","NEW COLUMBIA","PA","17856","W.A. DEHART INC.","5705681551","025500","","","","","N","","","","","","N","","2","00436817","03"
2016067189,"05","1","555 SANDY HILL ROAD","","DENVER","PA","17517","DENVER LOGISTICS LLC","7173363900","080000","","","","","N","","","","","","N","A-00117486","2","00048349","08"
2016075086,"05","0","6500 W INDUSTRIAL HWY","","GARY","IN","46406","SWIFT TRANSPORTATION CO OF ARIZO","9999999999","080000","","","","","N","","","","","","N","","2","00054283","08"
2016093297,"03","1","1114 BEECH GROVE RD","","HONESDALE","PA","18431","LACKAWAKER FARM COMPANY","5704703944","014500","","","","","N","","","","","","N","","2","02071246","03"
2016107295,"02","9","1701 BOB DRIVE","","ROYSE CITY","TX","77662","TARGET SERVICES INC.","5103869459","080000","","","","","N","","","","","","N","","1","02442174","08"
2016107295,"02","9","P.O. BOX 8 16871 CANBY","","FARIBAUKT","MN","55021","INTERSTATE IMPROVEMENT CO.","5073340620","021000","","","","","N","","","","","","N","","2","00562144","03"
2016109036,"03","1","815 BETHEL AVE","","UPPER CICHESTER","PA","19014","GINGER TRUCKING","4846147122","080000","","","","","N","","","","","","N","","2","02557604","08"
2016114792,"02","1","1030 GIDDINGS AVE SE","","GRAND RAPIDS","MI","49506","NERMIN BAJRIC","6164010940","080000","","","","","N","","","","","","N","","1","02370147","08"
2016129687,"99","3","2034 LINCOLN HIGHWAY E","","LANCASTER","PA","17602","WAL MART INC.","7173901738","999999","","","","","","","","","","","N","A-00116491","1","00063585","08"
2016136770,"03","9","380 MAPLE SHADE RD","","KIRKWOOD","PA","17536","LESTER M PRANGE INC","7179891233","080000","","","","","N","","","","","","N","","2","00010675","07"
