"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2016060271","3","3","0340","0200","563","W","2","35","OLD PHILADELPHIA PK","2","3","36"
"2016055882","3","3","0772","0304","20","W","2","40","FRUITVILLE PK","2","3","36"
"2016004948","3","3","1047","0180","1454","S","2","40","COCALICO RD","2","3","36"
"2016005040","3","3","0023","0295","1289","W","2","40","EAST WALNUT ST","2","2","36"
"2016005080","4","5","","","","N","02","25","BROAD ST","4","","36"
"2016005187","3","3","2015","0150","427","N","2","40","MAY POST OFFICE RD","2","3","36"
"2016007187","3","3","2036","0070","384","N","2","35","MILLPORT RD","2","3","36"
"2016001209","3","3","3028","0120","1241","S","2","45","LAMPETER RD","2","3","36"
"2016003073","3","3","3017","0440","2118","N","2","35","CHURCH ST","2","3","36"
"2016003108","6","6","0741","0285","1235","W","2","40","LONG LN","2","3","36"
"2016007234","3","3","","","","N","01","25","LARKSPUR LN","4","","36"
"2016003216","3","3","3017","0350","1350","S","2","25","COLLEGE AV","2","3","36"
"2016005472","4","3","","","","N","02","10","STATE ST","4","","36"
"2016007398","4","4","8026","","","W","01","","TO 8026/0250 RD","2","","36"
"2016001401","3","3","","","","N","06","25","PLAZA BL","4","","36"
"2016005483","3","3","0023","0460","50","W","2","45","NEW HOLLAND PK","2","3","36"
"2016003411","5","5","4020","0180","0","E","2","35","HARRISBURG PK","2","3","36"
"2016003477","3","3","0272","0890","3117","N","2","45","READING RD","2","3","36"
"2016005660","4","4","2022","0010","0","B","2","40","NORTH OLD RD","2","3","36"
"2016003518","3","3","2039","0020","26","N","2","40","GYPSY HILL RD","2","3","36"
"2016005729","3","3","0023","0210","1950","E","2","35","MARIETTA AV","2","3","36"
"2016005764","3","3","","","","E","02","25","FOUNTAIN AV","4","","36"
"2016003670","3","3","","","","E","02","35","MILLPORT RD","4","","36"
"2016005971","3","3","0322","0310","474","E","2","35","28TH DIVISION HW","2","3","36"
"2016003835","4","4","0030","0371","1273","W","2","40","LINCOLN HW","2","3","36"
"2016000011","3","4","","","","E","02","25","JUNIATA ST","4","","36"
"2016006109","3","3","0222","1020","189","N","2","65","DRY TAVERN RD","2","1","36"
"2016006208","4","4","8036","0250","552","S","1","35","RAMP A RD","2","1","36"
"2016002203","4","3","","","","S","02","35","CENTERVILLE RD","4","","36"
"2016006237","3","3","0030","0210","0","E","4","55","LINCOLN HW","2","1","36"
"2016002214","3","4","","","","E","02","25","MARIETTA AV","4","","36"
"2016006381","5","5","8044","0250","0","E","1","35","RAMP G RD","2","1","36"
"2016006429","4","4","8003","0760","135","S","1","35","RAMP Y RD","2","1","36"
"2016006514","3","3","0030","0235","528","W","2","55","LINCOLN HW","2","1","36"
"2016006561","3","3","0023","0490","314","E","2","35","MAIN ST","2","3","36"
"2016000525","3","3","4011","0050","517","N","2","40","FRUITVILLE PK","2","3","36"
"2016006665","3","3","0272","0660","975","S","2","45","OREGON PK","2","3","36"
"2016004650","3","4","","","","E","02","40","HORNING RD","4","","36"
"2016006749","3","3","7076","0380","3960","W","4","70","","5","1","36"
"2016000877","3","3","1045","0200","5","S","2","35","RIDGE RD","2","3","36"
"2016002699","5","5","8015","","","W","01","","TO 8015/0250 RD","2","","36"
"2016006943","3","3","4020","0050","2178","W","2","35","MAIN ST","2","3","36"
"2016002869","3","3","0897","0580","292","W","2","35","MAIN ST","2","3","36"
"2016004884","3","3","","","","E","02","35","KELLY AV","4","","36"
"2016021050","3","3","0322","0320","1152","E","2","45","28TH DIVISION HW","2","3","36"
"2016023001","3","3","","","","N","04","35","CENTERVILLE RD","4","","36"
"2016016870","4","4","","","","E","02","35","PENN GRANT RD","4","","36"
"2016018912","5","5","3028","0180","0","N","2","35","PITNEY RD","2","3","36"
"2016021096","3","3","3009","0200","1533","N","2","40","RAWLINSVILLE RD","2","3","36"
"2016021172","3","3","0241","0060","1210","N","2","45","BAINBRIDGE RD","2","3","36"
"2016023129","5","5","1051","0040","0","N","2","40","HAHNSTOWN RD","2","3","36"
"2016016960","3","3","0222","0581","1185","S","2","25","PRINCE ST","2","3","36"
"2016019140","3","3","3034","0030","0","S","2","35","WABANK RD","2","3","36"
"2016021314","4","5","","","","E","02","25","MISTY LN","4","","36"
"2016021331","6","6","0462","0341","1617","W","04","35","LINCOLN WY","2","3","36"
"2016023204","3","4","","","","N","02","35","PENRYN RD","4","","36"
"2016023302","3","3","0741","0190","0","N","2","35","MILLERSVILLE RD","2","3","36"
"2016019160","3","3","","","","U","02","45","BOSSLER RD","4","","36"
"2016019237","4","4","0322","0311","939","W","2","35","28TH DIVISION HW","2","3","36"
"2016021434","3","3","0999","0050","2415","E","2","50","PENN ST","2","3","36"
"2016017168","3","3","","","","W","02","35","HEMPLAND RD","4","","36"
"2016019304","3","3","0372","0190","2279","E","2","45","BUCK RD","2","3","36"
"2016021518","3","3","0772","0440","1536","E","2","40","ROTHSVILLE RD","2","3","36"
"2016023436","3","3","0322","0200","544","B","2","35","MAIN ST","2","3","36"
"2016023568","4","3","","","","S","02","40","TRUCE RD","4","","36"
"2016017359","3","3","0743","0154","1607","N","2","45","HERSHEY RD","2","3","36"
"2016017392","3","3","0625","0020","316","N","2","45","READING RD","2","3","36"
"2016021653","3","3","7076","0330","1584","E","4","70","EAST/WEST TU","5","1","36"
"2016017514","3","3","","","","E","02","25","WALNUT ST","4","","36"
"2016019707","4","4","4011","0041","203","S","2","40","FRUITVILLE PK","2","3","36"
"2016021776","3","3","0462","0270","1915","E","2","25","KING ST","2","3","36"
"2016023890","3","3","0222","0801","2260","S","2","65","SR 0222 HW","2","1","36"
"2016017575","3","3","","","","E","02","35","WEAVERLAND RD","4","","36"
"2016017591","3","3","3022","0120","70","N","2","45","NEW DANVILLE PK","2","3","36"
"2016017631","3","3","0322","0360","155","E","2","45","28TH DIVISION HW","2","3","36"
"2016023588","3","3","0072","0060","1075","N","2","25","QUEEN ST","2","3","36"
"2016023678","3","4","","","","W","02","25","WHEATLAND AV","4","","36"
"2016017712","3","3","0772","0450","2764","E","2","40","ROTHSVILLE RD","2","3","36"
"2016017796","3","3","0230","0240","1498","W","2","35","MAIN ST","2","3","36"
"2016015850","3","3","2043","0010","1000","N","3","40","OAKVIEW RD","2","3","36"
"2016017812","3","3","0772","0090","0","E","2","40","ANDERSON FERRY RD","2","3","36"
"2016017913","3","3","","","","N","02","55","HOLLANDER RD","4","","36"
"2016020087","3","3","0772","0100","900","E","2","25","MARIETTA PK","2","3","36"
"2016015946","3","3","0340","0010","486","W","2","40","OLD PHILADELPHIA PK","2","3","36"
"2016017932","3","3","0462","0180","158","W","2","40","COLUMBIA AV","2","3","36"
"2016018039","3","3","1011","0220","2105","S","2","45","RAILROAD AV","2","3","36"
"2016022259","3","3","","","","W","02","25","FOUNTAIN AV","4","","36"
"2016016112","3","3","4004","0030","100","S","2","40","STACKSTOWN RD","2","3","36"
"2016020309","4","3","","","","E","02","25","BROOKFIELD DR","4","","36"
"2016022363","4","4","3441","0010","500","N","3","25","THIRD ST","2","3","36"
"2016022436","3","4","","","","E","02","25","GREEN ST","4","","36"
"2016016192","3","3","0472","0052","1898","S","2","40","KIRKWOOD PK","2","3","36"
"2016018237","4","4","","","","E","02","25","MURRY HILL DR","4","","36"
"2016018312","3","3","0462","0310","1420","E","3","35","LINCOLN WY","2","3","36"
"2016022469","3","3","0741","0050","974","E","2","45","MCGOVERNVILLE RD","2","3","36"
"2016016411","3","4","","","","W","01","25","LEMON ST","4","","36"
"2016020530","3","3","0999","0040","2817","W","2","50","PENN ST","2","3","36"
"2016016481","3","3","0222","0631","2348","S","2","25","PRINCE ST","2","3","36"
"2016016517","3","3","0222","0751","2268","S","2","65","SR 0222 SH","2","1","36"
"2016018520","4","3","","","","W","01","25","GRANT ST","4","","36"
"2016020611","3","3","0741","0280","1700","W","2","45","LONG LN","2","3","36"
"2016022720","3","3","4003","0100","1743","S","2","35","LONGENECKER RD","2","3","36"
"2016016631","3","3","","","","N","02","45","CLAY RD","4","","36"
"2016018638","3","3","0222","0990","1488","N","2","65","","2","1","36"
"2016018716","5","4","","","","U","99","","HOLLANDER RD(TB SR 10","4","","36"
"2016020780","3","3","0772","0560","2567","W","2","35","STATE ST","2","3","36"
"2016020812","4","4","0272","0471","1726","S","2","50","WILLOW STREET PK","2","3","36"
"2016022806","3","3","0222","0510","0","N","2","45","WILLOW STREET PK","2","3","36"
"2016022880","3","3","0741","0120","1260","N","2","35","ROHRERSTOWN RD","2","3","36"
"2016016663","3","3","0372","0160","2592","E","2","45","BUCK RD","2","3","36"
"2016016725","3","4","","","","S","02","35","ORCHARD RD","4","","36"
"2016016792","3","3","","","","W","02","35","MOHLER CHURCH RD","4","","36"
"2016018853","3","3","","","","N","02","25","SPRING GARDEN ST","4","","36"
"2016020878","4","4","4011","0160","2744","N","2","40","FRUITVILLE PK","2","3","36"
"2016036562","3","3","0041","0010","2626","N","2","45","NEWPORT PK","2","3","36"
"2016034626","3","3","1045","0200","0","S","2","35","RIDGE RD","2","3","36"
"2016034653","3","3","0272","0580","302","S","2","45","OREGON PK","2","3","36"
"2016034699","3","3","","","","S","02","25","3RD ST","4","","36"
"2016038563","3","3","0030","0540","1250","W","2","45","LINCOLN HW","2","3","36"
"2016038596","4","4","","","","N","02","40","VINTAGE RD","4","","36"
"2016038675","3","4","","","","N","02","35","HIGHLANDS DR","4","","36"
"2016032791","3","3","0222","0030","1078","S","2","50","ROBERT FULTON HW","2","3","36"
"2016032882","3","3","0072","0220","3281","S","2","55","LANCASTER RD","2","3","36"
"2016034826","4","5","8044","0250","0","E","1","35","RAMP G RD","2","1","36"
"2016038737","3","3","1045","0160","262","S","2","35","RIDGE RD","2","3","36"
"2016038816","4","4","","","","W","01","","AAR 517731M RD","7","","36"
"2016036966","3","3","0462","0260","1206","E","2","25","KING ST","2","3","36"
"2016038929","4","4","","","","E","02","35","LITITZ RD","4","","36"
"2016035057","3","3","7076","0340","3696","W","4","70","EAST/WEST TU","5","1","36"
"2016037046","4","4","1024","0030","0","E","02","45","LEXINGTON RD","2","3","36"
"2016037076","3","3","0372","0170","2013","S","2","45","BUCK RD","2","3","36"
"2016039057","3","3","0072","0070","0","N","2","25","QUEEN ST","2","3","36"
"2016035078","3","3","0772","0130","784","E","2","40","MANHEIM ST","2","3","36"
"2016035128","5","5","","","","N","02","30","N EARL ST","4","","36"
"2016037142","3","4","","","","N","04","35","WEST END AV","4","","36"
"2016037171","3","3","","","","N","02","40","RONKS RD","4","","36"
"2016037210","3","3","0340","0380","0","W","2","40","OLD PHILADELPHIA PK","2","3","36"
"2016037224","3","3","0222","0370","2404","N","2","40","BEAVER VALLEY PK","2","3","36"
"2016039268","3","3","4009","0010","315","S","2","40","DILLERVILLE RD","2","3","36"
"2016039287","4","3","","","","E","02","35","MARIETTA AV","4","","36"
"2016033380","3","3","0501","0130","2198","S","3","35","BROAD ST","2","3","36"
"2016033416","3","3","0023","0302","215","E","2","40","NEW HOLLAND PK","2","3","36"
"2016037256","6","6","","","","E","02","","KELLER AV","4","","36"
"2016039326","4","4","","","","N","02","35","LEFEVER RD","4","","36"
"2016039414","3","3","","","","N","02","25","JUDIE LN","4","","36"
"2016035318","3","3","","","","S","02","25","STATE ST","4","","36"
"2016037442","4","4","","","","E","02","25","SWARR RUN RD","4","","36"
"2016033601","3","3","0072","0140","1603","N","2","35","MANHEIM PK","2","3","36"
"2016033613","3","3","3017","0430","3048","N","2","35","CHURCH ST","2","3","36"
"2016035513","3","3","","","","N","02","25","COBBLESTONE LN","4","","36"
"2016037564","3","3","0322","0280","2165","E","2","35","MAIN ST","2","3","36"
"2016031721","4","4","1002","0033","475","W","2","25","ORANGE ST","2","3","36"
"2016033694","3","3","0222","0631","1183","S","2","25","PRINCE ST","2","3","36"
"2016033711","4","4","0023","0303","215","W","2","40","NEW HOLLAND PK","2","3","36"
"2016035587","3","3","0896","0240","1460","S","2","40","HISTORIC DR","2","3","36"
"2016037682","4","3","","","","E","02","35","ELIZABETH ST","4","","36"
"2016035709","3","3","0462","0190","1674","W","2","40","COLUMBIA AV","2","3","36"
"2016037776","3","3","0772","0590","817","E","2","45","STATE ST","2","3","36"
"2016033954","3","3","","","","N","02","15","MUDDY RUN PUMPS RD","7","","36"
"2016035856","3","3","0030","0011","5095","W","2","55","WRIGHTS FERRY BR","2","1","36"
"2016037935","3","3","","","","N","02","25","PRINCE ST","4","","36"
"2016034031","3","3","0023","0540","824","E","2","35","MAIN ST","2","3","36"
"2016035924","4","5","","","","U","01","","CRYSTAL DR","4","","36"
"2016036004","3","3","0272","0530","898","S","2","45","OREGON PK","2","3","36"
"2016037985","4","3","","","","N","02","25","MARSHALL ST","4","","36"
"2016032270","3","3","0272","0750","2532","S","2","45","READING RD","2","3","36"
"2016036116","3","3","0741","0060","965","S","2","45","MCGOVERNVILLE RD","2","3","36"
"2016032304","3","4","","","","E","02","35","E QUEEN ST","4","","36"
"2016032372","3","3","0772","0420","456","E","2","35","MAIN ST","2","3","36"
"2016032422","4","4","","","","E","02","25","ESHELMAN RD","4","","36"
"2016036172","3","3","0741","0300","259","W","2","35","VILLAGE RD","2","3","36"
"2016036251","4","4","8028","","","E","1","","FROM 8028/0010 RD","2","","36"
"2016038200","4","3","","","","E","01","25","POPLAR ST","4","","36"
"2016032465","4","4","0772","0010","0","B","2","55","MARIETTA PK","2","3","36"
"2016032525","3","3","2019","0040","1912","N","2","40","CAMARGO RD","2","3","36"
"2016034422","3","4","","","","N","02","25","RACE AV","4","","36"
"2016034447","3","4","","","","E","02","25","4TH ST","4","","36"
"2016036341","3","3","4011","0050","1241","N","2","40","FRUITVILLE PK","2","3","36"
"2016038323","6","5","8024","0252","0","W","01","","RAMP D RD","2","1","36"
"2016034482","3","3","0272","0670","709","S","2","35","SEVENTH ST","2","3","36"
"2016025025","3","3","","","","E","99","20","STONE HILL RD","4","","36"
"2016025099","3","3","1002","0082","1288","E","2","25","ORANGE ST","2","3","36"
"2016029031","3","3","0222","0880","2526","N","2","65","","2","1","36"
"2016030860","4","4","0462","0331","0","W","2","35","LINCOLN WY","2","3","36"
"2016030959","3","3","","","","N","02","35","CENTERVILLE RD","4","","36"
"2016025110","3","3","0222","0840","1392","N","2","65","","2","1","36"
"2016027097","5","4","","","","E","02","40","COLUMBIA AV","4","","36"
"2016030988","3","3","0222","0761","2543","S","2","65","","2","1","36"
"2016031039","5","4","","","","N","02","25","MULBERRY ST","4","","36"
"2016027167","3","4","","","","W","02","25","WALNUT ST","4","","36"
"2016027219","4","4","8024","0012","0","E","1","","RAMP A","2","1","36"
"2016029263","5","5","3441","0011","500","S","2","25","THIRD ST","2","3","36"
"2016029287","3","3","","","","S","02","45","SHIRK RD","4","","36"
"2016031099","3","3","0441","0120","1823","S","2","55","RIVER RD","2","3","36"
"2016025401","4","4","0462","0300","0","E","3","35","LINCOLN WY","2","3","36"
"2016027313","5","5","3441","0011","500","S","2","25","THIRD ST","2","3","36"
"2016029411","4","3","","","","W","02","35","BOWMAN RD","4","","36"
"2016031267","3","3","","","","S","02","40","HOLLANDER RD","4","","36"
"2016027401","3","3","","","","N","02","40","BELMONT RD","4","","36"
"2016027483","5","5","","","","S","02","25","FOURTH ST","4","","36"
"2016029545","3","3","0897","0570","0","E","2","35","MAIN ST","2","3","36"
"2016031534","3","4","","","","E","01","25","HAZEL ST","4","","36"
"2016025596","3","3","0897","0620","961","W","2","50","","2","3","36"
"2016025690","4","4","","","","S","02","25","KREPS RD","4","","36"
"2016029654","5","5","","","","S","02","35","MIDDLE CREEK RD","4","","36"
"2016031649","5","5","4005","0010","0","N","2","40","PROSPECT RD","2","3","36"
"2016025812","3","3","2036","0080","2159","E","2","35","MILLPORT RD","2","3","36"
"2016027707","4","4","0300","0371","405","W","2","55","283RD FIELD ARTILLERY ME","2","1","36"
"2016025911","3","4","","","","N","02","25","BEAVER ST","4","","36"
"2016027821","3","3","0030","0191","2021","W","3","55","LINCOLN HW","2","1","36"
"2016024009","5","5","4042","0030","1165","E","2","45","CHESTER RD","2","3","36"
"2016024071","4","4","","","","E","02","35","QUARRY RD","4","","36"
"2016027915","3","3","0222","0660","0","N","2","25","LIME ST","2","3","36"
"2016024219","3","3","1055","0010","1973","N","2","35","MONROE ST","2","3","36"
"2016028091","4","4","4011","0041","1629","S","2","40","FRUITVILLE PK","2","3","36"
"2016030051","4","3","","","","W","02","","MANOR SHOPPING CENTER LT","7","","36"
"2016024229","4","4","0023","0303","215","W","2","40","NEW HOLLAND PK","2","3","36"
"2016024244","3","3","0462","0250","870","E","2","25","KING ST","2","3","36"
"2016026216","4","4","8008","0510","1229","W","02","35","RAMP H RD","2","1","36"
"2016026241","4","4","0741","0540","3008","E","2","35","STRASBURG RD","2","3","36"
"2016028128","3","3","0222","0650","613","N","2","25","LIME ST","2","3","36"
"2016030147","5","4","","","","S","03","25","ABBEYVILLE RD","4","","36"
"2016030221","3","4","","","","W","02","","PARK CITY LT","7","","36"
"2016026325","3","3","0322","0310","0","E","2","35","28TH DIVISION HW","2","3","36"
"2016026354","4","4","0999","0160","0","B","2","25","MILLERSVILLE PK","2","3","36"
"2016030311","3","3","0030","0220","60","E","3","55","LINCOLN HW","2","1","36"
"2016024556","3","3","","","","E","02","35","LONG LN","4","","36"
"2016026474","5","4","","","","W","02","25","SPRUCE ST","4","","36"
"2016030451","3","3","0741","0350","2268","E","2","25","VILLAGE RD","2","3","36"
"2016024712","3","3","1003","0160","1991","N","2","40","BECKER RD","2","3","36"
"2016026601","3","3","0222","0070","965","N","2","40","ROBERT FULTON HW","2","3","36"
"2016028524","3","3","0072","0300","1533","S","2","25","MAIN ST","2","3","36"
"2016028551","4","4","","","","E","02","","JAKE LANDIS RD","4","","36"
"2016030586","3","3","","","","S","02","25","PLUM ST","4","","36"
"2016024775","3","3","","","","S","02","35","BRIERTOWN RD","4","","36"
"2016026684","3","3","0222","0910","1602","N","2","65","","2","1","36"
"2016026753","3","3","0041","0060","1482","S","3","45","NEWPORT PK","2","3","36"
"2016028639","3","3","0072","0020","581","N","2","25","QUEEN ST","2","3","36"
"2016028654","3","3","1002","0063","1193","W","2","25","ORANGE ST","2","3","36"
"2016024957","3","3","0441","0040","3450","S","2","40","WATER ST","2","3","36"
"2016026821","4","4","","","","W","02","25","CLAY ST","4","","36"
"2016044369","4","4","","","","U","02","25","ELIZABETH ST","4","","36"
"2016046270","3","3","0741","0070","1200","S","2","45","MCGOVERNVILLE RD","2","3","36"
"2016040405","3","4","","","","N","02","25","WATER ST","4","","36"
"2016042413","4","3","","","","E","02","25","FERDINAND ST","4","","36"
"2016046359","5","4","","","","E","02","25","HOOVER ST","4","","36"
"2016040520","3","3","0030","0291","600","W","3","50","LINCOLN HW","2","1","36"
"2016042455","4","3","","","","N","02","25","MARSHALL ST","4","","36"
"2016046586","3","3","","","","S","06","35","MANHEIM PK","4","","36"
"2016040661","4","4","","","","N","01","15","MAPLE LN","4","","36"
"2016044633","3","4","","","","W","02","35","HERSHEY MILL RD","4","","36"
"2016046614","3","3","0272","0630","200","S","2","45","OREGON PK","2","3","36"
"2016040752","3","3","1002","0023","1500","W","2","35","ORANGE ST","2","3","36"
"2016040780","3","3","0501","0140","916","N","3","35","BROAD ST","2","3","36"
"2016044829","3","3","7076","0200","0","W","4","70","EAST/WEST TU","5","1","36"
"2016046773","4","4","","","","W","02","25","ROSS ST","4","","36"
"2016042797","4","4","8028","0250","582","W","1","35","RAMP I RD","2","1","36"
"2016047056","3","3","0241","0050","0","N","2","45","BAINBRIDGE RD","2","3","36"
"2016045096","3","3","0472","0122","359","S","2","35","KIRKWOOD PK","2","3","36"
"2016041060","3","3","0772","0560","922","S","2","35","STATE ST","2","3","36"
"2016043118","3","3","7076","0100","3432","W","4","70","EAST/WEST TU","5","1","36"
"2016043161","3","3","0241","0150","853","S","2","35","HANOVER ST","2","3","36"
"2016045234","3","3","0072","0240","20","N","2","55","LANCASTER RD","2","3","36"
"2016046880","4","4","1012","0010","0","W","2","25","LIBERTY ST","2","3","36"
"2016043242","3","3","","","","W","02","55","GARFIELD RD","4","","36"
"2016039437","3","4","","","","W","01","25","CHESTER ST","4","","36"
"2016039481","3","3","","","","S","02","35","KISSEL HILL RD","4","","36"
"2016039535","3","3","4020","0190","344","E","2","35","HARRISBURG PK","2","3","36"
"2016043368","3","3","1010","0220","0","E","2","35","LANCASTER AV","2","3","36"
"2016045411","3","3","0372","0260","1629","W","2","55","VALLEY RD","2","3","36"
"2016039556","4","4","","","","N","01","25","MARY ST","4","","36"
"2016039613","3","3","1031","0020","1551","S","2","35","CREEK RD","2","3","36"
"2016043468","4","5","","","","E","02","35","AUCTION RD","4","","36"
"2016043517","5","5","","","","W","02","25","WILLOW VALLEY DR","4","","36"
"2016045528","3","3","1003","0020","1196","S","2","50","HORSESHOE RD","2","3","36"
"2016045577","3","3","","","","S","02","25","SHADY LN","4","","36"
"2016041575","5","6","8024","0752","0","E","1","","RAMP B RD","2","1","36"
"2016041671","3","3","1047","0140","487","N","2","35","COCALICO RD","2","3","36"
"2016043549","4","4","","","","W","02","35","ROCKVALE RD","4","","36"
"2016043634","3","3","","","","E","02","25","BRANDT BL","4","","36"
"2016039890","3","3","0222","0760","329","N","2","65","","2","1","36"
"2016041692","4","4","","","","N","02","25","PEARL ST","4","","36"
"2016041744","3","3","1024","0010","0","N","2","45","LEXINGTON RD","2","3","36"
"2016045827","3","3","","","","S","03","35","CENTERVILLE RD","4","","36"
"2016039945","3","3","","","","N","02","25","LINCOLN CT","4","","36"
"2016039995","3","4","","","","E","02","","NOLT RD","4","","36"
"2016041893","4","4","1005","0030","2202","N","2","45","MT SIDNEY RD","2","3","36"
"2016043856","4","4","0072","0141","885","S","2","35","MANHEIM PK","2","3","36"
"2016045977","3","4","","","","W","02","35","METZLER RD","4","","36"
"2016040131","3","4","","","","W","02","40","TRUCE RD","4","","36"
"2016042013","3","3","1011","0070","0","N","2","45","NEW HOLLAND RD","2","3","36"
"2016043923","4","4","T408","","","N","02","35","CENTERVILLE RD","4","","36"
"2016043976","5","4","","","","W","02","25","NOLL DR","4","","36"
"2016046017","3","3","","","","W","01","25","HIGH ST","4","","36"
"2016042087","3","3","0272","0050","1818","W","2","50","NOTTINGHAM RD","2","3","36"
"2016044134","3","3","1063","0020","0","W","2","25","NEW HOLLAND PK","2","3","36"
"2016040294","3","3","0072","0100","0","N","2","35","MANHEIM PK","2","3","36"
"2016042249","4","4","4011","0031","2804","S","2","40","FRUITVILLE PK","2","3","36"
"2016044215","5","5","","","","N","02","55","SWAMP RD","4","","36"
"2016054064","3","3","1011","0200","852","N","2","45","RAILROAD AV","2","3","36"
"2016054115","4","4","","","","U","02","25","CLEARVIEW DR","4","","36"
"2016050264","3","3","2015","0130","1979","S","2","40","MAY POST OFFICE RD","2","3","36"
"2016048327","3","3","0272","0820","528","N","2","45","READING RD","2","3","36"
"2016048381","3","3","0222","0310","1975","N","2","40","W FOURTH ST","2","3","36"
"2016048407","3","3","0722","0010","731","N","2","45","STATE RD","2","3","36"
"2016052423","3","3","0230","0090","0","N","2","25","N MARKET ST","2","3","36"
"2016054336","4","3","","","","N","02","35","GOOD DR","4","","36"
"2016054402","3","3","1003","0050","1700","N","2","45","HORSESHOE RD","2","3","36"
"2016050415","3","3","0741","0190","400","N","2","40","MILLERSVILLE RD","2","3","36"
"2016052535","4","4","","","","W","02","40","OAK TREE RD","4","","36"
"2016054450","3","3","0023","0160","0","E","2","45","MARIETTA AV","2","3","36"
"2016054490","4","4","","","","W","02","25","ARROWHEAD DR","4","","36"
"2016050579","3","3","0501","0080","200","S","2","40","LITITZ PK","2","3","36"
"2016052585","3","3","0030","0110","1096","E","2","55","LINCOLN HW","2","1","36"
"2016052695","3","3","0300","0360","1562","E","3","55","283RD FIELD ARTILLERY HW","2","1","36"
"2016054580","4","4","","","","N","02","25","RIVER DR","4","","36"
"2016050648","3","3","2015","0200","335","N","2","40","MAY POST OFFICE RD","2","3","36"
"2016050739","3","3","0023","0302","215","E","2","40","NEW HOLLAND PK","2","3","36"
"2016050783","4","4","0222","0731","0","S","2","35","OREGON PK","2","1","36"
"2016052799","6","6","","","","U","99","","LOOP RD","4","","36"
"2016054795","4","5","","","","E","02","45","ANTHONY DR","4","","36"
"2016054896","3","3","0772","0320","29","W","2","40","TEMPERANCE HILL RD","2","3","36"
"2016050814","4","4","4011","0031","0","S","2","40","FRUITVILLE PK","2","3","36"
"2016054959","5","4","8026","0250","0","W","01","","RAMP C RD","2","1","36"
"2016054994","4","4","4003","0110","1772","B","2","35","LONGENECKER RD","2","3","36"
"2016055015","5","5","","","","S","02","20","SIMMONTOWN RD","4","","36"
"2016048951","3","3","1026","0200","27","W","2","40","QUEEN ST","2","3","36"
"2016051008","5","5","","","","N","02","40","DONERVILLE RD","4","","36"
"2016054695","3","3","0896","0254","1090","U","2","25","HISTORIC DR","2","3","36"
"2016048986","3","3","0222","0831","1618","S","2","65","","2","1","36"
"2016051042","3","3","0501","0140","1170","S","3","35","BROAD ST","2","3","36"
"2016051112","3","3","0241","0150","2483","N","2","35","HANOVER ST","2","3","36"
"2016053174","3","3","0272","0510","1733","N","2","40","OREGON PK","2","3","36"
"2016047322","3","3","4042","0030","1065","E","2","45","CHESTER RD","2","3","36"
"2016049140","4","4","8008","0760","1242","E","1","35","RAMP F RD","2","1","36"
"2016051144","4","4","","","","W","02","25","FARNUM ST","4","","36"
"2016051229","3","3","0897","0230","2413","N","2","40","SPRING VALLEY RD","2","3","36"
"2016047395","3","3","0501","0130","744","S","3","35","BROAD ST","2","3","36"
"2016047426","5","4","","","","N","02","45","LINDEN GROVE RD","4","","36"
"2016049240","5","5","","","","W","02","35","NEWPORT RD (TB SR","4","","36"
"2016049369","4","3","","","","E","01","25","VINE ST","4","","36"
"2016051374","5","5","","","","E","02","","BRIDGE ST","4","","36"
"2016053478","3","3","","","","W","02","35","ANCHOR RD","4","","36"
"2016047563","3","3","","","","S","02","35","STATE RD","4","","36"
"2016049447","3","3","","","","W","01","25","DANIEL DR","4","","36"
"2016051429","4","4","0462","0291","850","W","2","35","KING ST","2","3","36"
"2016051463","3","3","0999","0200","24","E","2","25","MANOR ST","2","3","36"
"2016053524","4","4","","","","S","02","25","WATER ST","4","","36"
"2016047635","3","3","2015","0190","0","S","2","40","MAY POST OFFICE RD","2","3","36"
"2016049619","3","4","","","","W","02","45","EARL RD","4","","36"
"2016051545","3","3","","","","W","02","25","WALNUT ST","4","","36"
"2016051600","5","5","","","","E","99","","BUTLER AV","4","","36"
"2016053610","3","3","","","","E","02","15","BARBER ST","4","","36"
"2016049667","3","3","3017","0440","2068","S","2","35","CHURCH ST","2","3","36"
"2016051701","3","3","","","","S","02","35","DUKE ST","4","","36"
"2016051715","4","4","","","","S","02","25","SPRUCE ST","4","","36"
"2016047891","3","3","0272","0020","2617","S","2","50","NOTTINGHAM RD","2","3","36"
"2016049824","3","3","","","","S","02","25","BROAD ST","4","","36"
"2016051797","3","3","0030","0280","532","E","3","55","LINCOLN HW","2","1","36"
"2016051804","9","9","","","","N","04","35","OAKVIEW RD","4","","36"
"2016051862","3","3","0897","0520","1803","E","2","25","MAIN ST","2","3","36"
"2016047985","3","3","0030","0420","1959","E","2","40","LINCOLN HW","2","3","36"
"2016049917","3","3","","","","W","02","20","CHARLESTOWN RD","4","","36"
"2016049999","3","3","0072","0140","837","N","2","35","MANHEIM PK","2","3","36"
"2016051922","3","4","","","","N","02","25","NISSLEY RD","4","","36"
"2016051990","3","4","","","","W","02","25","LINDEN ST","4","","36"
